净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0008,0.6149,-0.06%,开放申购,开放赎回,
2016-07-19,1.0014,0.6153,0.31%,开放申购,开放赎回,
2016-07-18,0.9983,0.6134,-2.11%,开放申购,开放赎回,
2016-07-15,1.0198,0.6263,-0.29%,开放申购,开放赎回,
2016-07-14,1.0228,0.6281,-0.37%,开放申购,开放赎回,
2016-07-13,1.0266,0.6304,0.61%,开放申购,开放赎回,
2016-07-12,1.0204,0.6267,1.31%,开放申购,开放赎回,
2016-07-11,1.0072,0.6188,-0.38%,开放申购,开放赎回,
2016-07-08,1.0110,0.6210,0.06%,开放申购,开放赎回,
2016-07-07,1.0104,0.6207,-0.32%,开放申购,开放赎回,
2016-07-06,1.0136,0.6226,-0.64%,开放申购,开放赎回,
2016-07-05,1.0201,0.6265,1.06%,开放申购,开放赎回,
2016-07-04,1.0094,0.6201,1.35%,开放申购,开放赎回,
2016-07-01,0.9960,0.6120,-0.63%,开放申购,开放赎回,
2016-06-30,1.0023,0.6158,-0.45%,开放申购,开放赎回,
2016-06-29,1.0068,0.6185,2.58%,开放申购,开放赎回,
2016-06-28,0.9815,0.6033,0.43%,开放申购,开放赎回,
2016-06-27,0.9773,0.6008,1.61%,开放申购,开放赎回,
2016-06-24,0.9618,0.5915,-1.44%,开放申购,开放赎回,
2016-06-23,0.9759,0.6000,-0.16%,开放申购,开放赎回,
2016-06-22,0.9775,0.6009,0.94%,开放申购,开放赎回,
2016-06-21,0.9684,0.5955,-0.42%,开放申购,开放赎回,
2016-06-20,0.9725,0.5979,-0.03%,开放申购,开放赎回,
2016-06-17,0.9728,0.5981,0.02%,开放申购,开放赎回,
2016-06-16,0.9726,0.5980,-0.43%,开放申购,开放赎回,
2016-06-15,0.9768,0.6005,2.66%,开放申购,开放赎回,
2016-06-14,0.9515,0.5853,0.57%,开放申购,开放赎回,
2016-06-13,0.9461,0.5821,-5.09%,开放申购,开放赎回,
2016-06-08,0.9968,0.6125,0.07%,开放申购,开放赎回,
2016-06-07,0.9961,0.6121,0.23%,开放申购,开放赎回,
2016-06-06,0.9938,0.6107,-0.04%,开放申购,开放赎回,
2016-06-03,0.9942,0.6110,-0.11%,开放申购,开放赎回,
2016-06-02,0.9953,0.6116,0.06%,开放申购,开放赎回,
2016-06-01,0.9947,0.6113,0.01%,开放申购,开放赎回,
2016-05-31,0.9946,0.6112,2.98%,开放申购,开放赎回,
2016-05-30,0.9658,0.5939,1.46%,开放申购,开放赎回,
2016-05-27,0.9519,0.5855,-0.30%,开放申购,开放赎回,
2016-05-26,0.9548,0.5873,0.34%,开放申购,开放赎回,
2016-05-25,0.9516,0.5854,-0.36%,开放申购,开放赎回,
2016-05-24,0.9550,0.5874,-1.08%,开放申购,开放赎回,
2016-05-23,0.9654,0.5937,1.21%,开放申购,开放赎回,
2016-05-20,0.9539,0.5867,0.59%,开放申购,开放赎回,
2016-05-19,0.9483,0.5834,-0.23%,开放申购,开放赎回,
2016-05-18,0.9505,0.5847,-2.06%,开放申购,开放赎回,
2016-05-17,0.9705,0.5967,0.09%,开放申购,开放赎回,
2016-05-16,0.9696,0.5962,0.85%,开放申购,开放赎回,
2016-05-13,0.9614,0.5912,-0.32%,开放申购,开放赎回,
2016-05-12,0.9645,0.5931,-0.34%,开放申购,开放赎回,
2016-05-11,0.9678,0.5951,0.30%,开放申购,开放赎回,
2016-05-10,0.9649,0.5934,0.59%,开放申购,开放赎回,
2016-05-09,0.9592,0.5899,-3.88%,开放申购,开放赎回,
2016-05-06,0.9979,0.6132,-3.42%,开放申购,开放赎回,
2016-05-05,1.0332,0.6344,0.15%,开放申购,开放赎回,
2016-05-04,1.0317,0.6335,0.02%,开放申购,开放赎回,
2016-05-03,1.0315,0.6334,2.55%,开放申购,开放赎回,
2016-04-29,1.0059,0.6180,-0.34%,开放申购,开放赎回,
2016-04-28,1.0093,0.6200,-0.86%,开放申购,开放赎回,
2016-04-27,1.0181,0.6253,-0.82%,开放申购,开放赎回,
2016-04-26,1.0265,0.6304,1.15%,开放申购,开放赎回,
2016-04-25,1.0148,0.6233,-0.64%,开放申购,开放赎回,
2016-04-22,1.0213,0.6272,0.09%,开放申购,开放赎回,
2016-04-21,1.0204,0.6267,-1.33%,开放申购,开放赎回,
2016-04-20,1.0342,0.6350,-3.58%,开放申购,开放赎回,
2016-04-19,1.0726,0.6581,0.20%,开放申购,开放赎回,
2016-04-18,1.0705,0.6568,-1.82%,开放申购,开放赎回,
2016-04-15,1.0903,0.6687,-0.37%,开放申购,开放赎回,
2016-04-14,1.0944,0.6711,1.15%,开放申购,开放赎回,
2016-04-13,1.0820,0.6637,1.68%,开放申购,开放赎回,
2016-04-12,1.0641,0.6529,-0.69%,开放申购,开放赎回,
2016-04-11,1.0715,0.6574,1.73%,开放申购,开放赎回,
2016-04-08,1.0533,0.6465,-1.15%,开放申购,开放赎回,
2016-04-07,1.0655,0.6538,-2.03%,开放申购,开放赎回,
2016-04-06,1.0876,0.6671,-0.12%,开放申购,开放赎回,
2016-04-05,1.0889,0.6678,2.00%,开放申购,开放赎回,
2016-04-01,1.0675,0.6550,0.96%,开放申购,开放赎回,
2016-03-31,1.0574,0.6489,0.02%,开放申购,开放赎回,
2016-03-30,1.0572,0.6488,2.94%,开放申购,开放赎回,
2016-03-29,1.0270,0.6307,-2.08%,开放申购,开放赎回,
2016-03-28,1.0488,0.6438,-1.03%,开放申购,开放赎回,
2016-03-25,1.0597,0.6503,0.79%,开放申购,开放赎回,
2016-03-24,1.0514,0.6453,-1.99%,开放申购,开放赎回,
2016-03-23,1.0728,0.6582,0.42%,开放申购,开放赎回,
2016-03-22,1.0683,0.6555,-1.07%,开放申购,开放赎回,
2016-03-21,1.0798,0.6624,3.08%,开放申购,开放赎回,
2016-03-18,1.0475,0.6430,2.66%,开放申购,开放赎回,
