净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.5440,0.5440,-0.18%,开放申购,开放赎回,
2016-07-19,0.5450,0.5450,0.00%,开放申购,开放赎回,
2016-07-18,0.5450,0.5450,-0.73%,开放申购,开放赎回,
2016-07-15,0.5490,0.5490,-0.72%,开放申购,开放赎回,
2016-07-14,0.5530,0.5530,0.00%,开放申购,开放赎回,
2016-07-13,0.5530,0.5530,0.91%,开放申购,开放赎回,
2016-07-12,0.5480,0.5480,0.74%,开放申购,开放赎回,
2016-07-11,0.5440,0.5440,0.00%,开放申购,开放赎回,
2016-07-08,0.5440,0.5440,0.00%,开放申购,开放赎回,
2016-07-07,0.5440,0.5440,0.00%,开放申购,开放赎回,
2016-07-06,0.5440,0.5440,0.74%,开放申购,开放赎回,
2016-07-05,0.5400,0.5400,0.19%,开放申购,开放赎回,
2016-07-04,0.5390,0.5390,2.28%,开放申购,开放赎回,
2016-07-01,0.5270,0.5270,0.19%,开放申购,开放赎回,
2016-06-30,0.5260,0.5260,0.00%,开放申购,开放赎回,
2016-06-29,0.5260,0.5260,0.19%,开放申购,开放赎回,
2016-06-28,0.5250,0.5250,2.34%,开放申购,开放赎回,
2016-06-27,0.5130,0.5130,2.40%,开放申购,开放赎回,
2016-06-24,0.5010,0.5010,-0.20%,开放申购,开放赎回,
2016-06-23,0.5020,0.5020,0.20%,开放申购,开放赎回,
2016-06-22,0.5010,0.5010,1.62%,开放申购,开放赎回,
2016-06-21,0.4930,0.4930,-1.20%,开放申购,开放赎回,
2016-06-20,0.4990,0.4990,0.20%,开放申购,开放赎回,
2016-06-17,0.4980,0.4980,0.20%,开放申购,开放赎回,
2016-06-16,0.4970,0.4970,-0.20%,开放申购,开放赎回,
2016-06-15,0.4980,0.4980,3.11%,开放申购,开放赎回,
2016-06-14,0.4830,0.4830,0.00%,开放申购,开放赎回,
2016-06-13,0.4830,0.4830,-4.92%,开放申购,开放赎回,
2016-06-08,0.5080,0.5080,-0.20%,开放申购,开放赎回,
2016-06-07,0.5090,0.5090,0.00%,开放申购,开放赎回,
2016-06-06,0.5090,0.5090,0.00%,开放申购,开放赎回,
2016-06-03,0.5090,0.5090,1.19%,开放申购,开放赎回,
2016-06-02,0.5030,0.5030,0.40%,开放申购,开放赎回,
2016-06-01,0.5010,0.5010,0.20%,开放申购,开放赎回,
2016-05-31,0.5000,0.5000,4.82%,开放申购,开放赎回,
2016-05-30,0.4770,0.4770,-0.63%,开放申购,开放赎回,
2016-05-27,0.4800,0.4800,-0.83%,开放申购,开放赎回,
2016-05-26,0.4840,0.4840,-0.21%,开放申购,开放赎回,
2016-05-25,0.4850,0.4850,0.00%,开放申购,开放赎回,
2016-05-24,0.4850,0.4850,-0.61%,开放申购,开放赎回,
2016-05-23,0.4880,0.4880,1.46%,开放申购,开放赎回,
2016-05-20,0.4810,0.4810,1.48%,开放申购,开放赎回,
2016-05-19,0.4740,0.4740,0.42%,开放申购,开放赎回,
2016-05-18,0.4720,0.4720,-2.88%,开放申购,开放赎回,
2016-05-17,0.4860,0.4860,0.21%,开放申购,开放赎回,
2016-05-16,0.4850,0.4850,1.46%,开放申购,开放赎回,
2016-05-13,0.4780,0.4780,-0.42%,开放申购,开放赎回,
2016-05-12,0.4800,0.4800,-0.41%,开放申购,开放赎回,
2016-05-11,0.4820,0.4820,-1.63%,开放申购,开放赎回,
2016-05-10,0.4900,0.4900,0.00%,开放申购,开放赎回,
2016-05-09,0.4900,0.4900,-4.67%,开放申购,开放赎回,
2016-05-06,0.5140,0.5140,-3.56%,开放申购,开放赎回,
2016-05-05,0.5330,0.5330,0.57%,开放申购,开放赎回,
2016-05-04,0.5300,0.5300,-0.19%,开放申购,开放赎回,
2016-05-03,0.5310,0.5310,3.51%,开放申购,开放赎回,
2016-04-29,0.5130,0.5130,0.20%,开放申购,开放赎回,
2016-04-28,0.5120,0.5120,-0.39%,开放申购,开放赎回,
2016-04-27,0.5140,0.5140,-0.77%,开放申购,开放赎回,
2016-04-26,0.5180,0.5180,1.17%,开放申购,开放赎回,
2016-04-25,0.5120,0.5120,-0.78%,开放申购,开放赎回,
2016-04-22,0.5160,0.5160,1.38%,开放申购,开放赎回,
2016-04-21,0.5090,0.5090,-1.74%,开放申购,开放赎回,
2016-04-20,0.5180,0.5180,-4.95%,开放申购,开放赎回,
2016-04-19,0.5450,0.5450,0.00%,开放申购,开放赎回,
2016-04-18,0.5450,0.5450,-1.80%,开放申购,开放赎回,
2016-04-15,0.5550,0.5550,-0.36%,开放申购,开放赎回,
2016-04-14,0.5570,0.5570,1.46%,开放申购,开放赎回,
2016-04-13,0.5490,0.5490,1.48%,开放申购,开放赎回,
2016-04-12,0.5410,0.5410,-0.73%,开放申购,开放赎回,
2016-04-11,0.5450,0.5450,2.06%,开放申购,开放赎回,
2016-04-08,0.5340,0.5340,-0.74%,开放申购,开放赎回,
2016-04-07,0.5380,0.5380,-2.18%,开放申购,开放赎回,
2016-04-06,0.5500,0.5500,0.37%,开放申购,开放赎回,
2016-04-05,0.5480,0.5480,2.62%,开放申购,开放赎回,
2016-04-01,0.5340,0.5340,-0.93%,开放申购,开放赎回,
2016-03-31,0.5390,0.5390,-0.37%,开放申购,开放赎回,
2016-03-30,0.5410,0.5410,4.24%,开放申购,开放赎回,
2016-03-29,0.5190,0.5190,-2.44%,开放申购,开放赎回,
2016-03-28,0.5320,0.5320,-0.75%,开放申购,开放赎回,
2016-03-25,0.5360,0.5360,0.75%,开放申购,开放赎回,
2016-03-24,0.5320,0.5320,-2.21%,开放申购,开放赎回,
2016-03-23,0.5440,0.5440,1.30%,开放申购,开放赎回,
2016-03-22,0.5370,0.5370,-0.37%,开放申购,开放赎回,
2016-03-21,0.5390,0.5390,2.47%,开放申购,开放赎回,
2016-03-18,0.5260,0.5260,4.57%,开放申购,开放赎回,
2016-03-17,0.5030,0.5030,4.36%,开放申购,开放赎回,
2016-03-16,0.4820,0.4820,-0.82%,开放申购,开放赎回,
2016-03-15,0.4860,0.4860,-0.61%,开放申购,开放赎回,
2016-03-14,0.4890,0.4890,4.26%,开放申购,开放赎回,
2016-03-11,0.4690,0.4690,-0.21%,开放申购,开放赎回,
2016-03-10,0.4700,0.4700,-1.67%,开放申购,开放赎回,
2016-03-09,0.4780,0.4780,-2.25%,开放申购,开放赎回,
2016-03-08,0.4890,0.4890,0.62%,开放申购,开放赎回,
2016-03-07,0.4860,0.4860,2.10%,开放申购,开放赎回,
2016-03-04,0.4760,0.4760,-3.25%,开放申购,开放赎回,
2016-03-03,0.4920,0.4920,0.20%,开放申购,开放赎回,
2016-03-02,0.4910,0.4910,4.25%,开放申购,开放赎回,
2016-03-01,0.4710,0.4710,2.17%,开放申购,开放赎回,
2016-02-29,0.4610,0.4610,-5.92%,开放申购,开放赎回,
2016-02-26,0.4900,0.4900,-1.01%,开放申购,开放赎回,
2016-02-25,0.4950,0.4950,-7.65%,开放申购,开放赎回,
2016-02-24,0.5360,0.5360,-0.74%,开放申购,开放赎回,
2016-02-23,0.5400,0.5400,-1.82%,开放申购,开放赎回,
2016-02-22,0.5500,0.5500,2.42%,开放申购,开放赎回,
2016-02-19,0.5370,0.5370,0.37%,开放申购,开放赎回,
2016-02-18,0.5350,0.5350,-0.93%,开放申购,开放赎回,
2016-02-17,0.5400,0.5400,0.56%,开放申购,开放赎回,
2016-02-16,0.5370,0.5370,4.27%,开放申购,开放赎回,
2016-02-15,0.5150,0.5150,0.39%,开放申购,开放赎回,
2016-02-05,0.5130,0.5130,-1.35%,开放申购,开放赎回,
2016-02-04,0.5200,0.5200,2.16%,开放申购,开放赎回,
2016-02-03,0.5090,0.5090,0.20%,开放申购,开放赎回,
2016-02-02,0.5080,0.5080,4.10%,开放申购,开放赎回,
2016-02-01,0.4880,0.4880,-1.01%,开放申购,开放赎回,
2016-01-29,0.4930,0.4930,4.01%,开放申购,开放赎回,
2016-01-28,0.4740,0.4740,-4.63%,开放申购,开放赎回,
2016-01-27,0.4970,0.4970,-1.58%,开放申购,开放赎回,
2016-01-26,0.5050,0.5050,-7.51%,开放申购,开放赎回,
