净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1005,1.1005,0.14%,开放申购,开放赎回,
2016-07-19,1.0990,1.0990,0.06%,开放申购,开放赎回,
2016-07-18,1.0983,1.0983,0.01%,开放申购,开放赎回,
2016-07-15,1.0982,1.0982,0.04%,开放申购,开放赎回,
2016-07-14,1.0978,1.0978,0.05%,开放申购,开放赎回,
2016-07-13,1.0973,1.0973,-0.07%,开放申购,开放赎回,
2016-07-12,1.0981,1.0981,-0.06%,开放申购,开放赎回,
2016-07-11,1.0988,1.0988,-0.03%,开放申购,开放赎回,
2016-07-08,1.0991,1.0991,0.00%,开放申购,开放赎回,
2016-07-07,1.0991,1.0991,0.08%,开放申购,开放赎回,
2016-07-06,1.0982,1.0982,0.07%,开放申购,开放赎回,
2016-07-05,1.0974,1.0974,-0.05%,开放申购,开放赎回,
2016-07-04,1.0980,1.0980,-0.07%,开放申购,开放赎回,
2016-07-01,1.0988,1.0988,0.15%,开放申购,开放赎回,
2016-06-30,1.0972,1.0972,0.05%,开放申购,开放赎回,
2016-06-29,1.0966,1.0966,-0.03%,开放申购,开放赎回,
2016-06-28,1.0969,1.0969,-0.07%,开放申购,开放赎回,
2016-06-27,1.0977,1.0977,0.14%,开放申购,开放赎回,
2016-06-24,1.0962,1.0962,0.11%,开放申购,开放赎回,
2016-06-23,1.0950,1.0950,-0.01%,开放申购,开放赎回,
2016-06-22,1.0951,1.0951,0.11%,开放申购,开放赎回,
2016-06-21,1.0939,1.0939,0.01%,开放申购,开放赎回,
2016-06-20,1.0938,1.0938,0.06%,开放申购,开放赎回,
2016-06-17,1.0931,1.0931,-0.01%,开放申购,开放赎回,
2016-06-16,1.0932,1.0932,0.08%,开放申购,开放赎回,
2016-06-15,1.0923,1.0923,0.02%,开放申购,开放赎回,
2016-06-14,1.0921,1.0921,0.12%,开放申购,开放赎回,
2016-06-13,1.0908,1.0908,0.03%,开放申购,开放赎回,
2016-06-08,1.0905,1.0905,-0.08%,开放申购,开放赎回,
2016-06-07,1.0914,1.0914,-0.02%,开放申购,开放赎回,
2016-06-06,1.0916,1.0916,0.06%,开放申购,开放赎回,
2016-06-03,1.0909,1.0909,-0.04%,开放申购,开放赎回,
2016-06-02,1.0913,1.0913,-0.03%,开放申购,开放赎回,
2016-06-01,1.0916,1.0916,-0.01%,开放申购,开放赎回,
2016-05-31,1.0917,1.0917,0.03%,开放申购,开放赎回,
2016-05-30,1.0914,1.0914,0.01%,开放申购,开放赎回,
2016-05-27,1.0913,1.0913,-0.03%,开放申购,开放赎回,
2016-05-26,1.0916,1.0916,-0.04%,开放申购,开放赎回,
2016-05-25,1.0920,1.0920,0.01%,开放申购,开放赎回,
2016-05-24,1.0919,1.0919,0.04%,开放申购,开放赎回,
2016-05-23,1.0915,1.0915,-0.02%,开放申购,开放赎回,
2016-05-20,1.0917,1.0917,0.03%,开放申购,开放赎回,
2016-05-19,1.0914,1.0914,-0.02%,开放申购,开放赎回,
2016-05-18,1.0916,1.0916,-0.16%,开放申购,开放赎回,
2016-05-17,1.0934,1.0934,-0.06%,开放申购,开放赎回,
2016-05-16,1.0941,1.0941,-0.05%,开放申购,开放赎回,
2016-05-13,1.0947,1.0947,0.00%,开放申购,开放赎回,
2016-05-12,1.0947,1.0947,0.03%,开放申购,开放赎回,
2016-05-11,1.0944,1.0944,-0.06%,开放申购,开放赎回,
2016-05-10,1.0951,1.0951,0.05%,开放申购,开放赎回,
2016-05-09,1.0945,1.0945,0.13%,开放申购,开放赎回,
2016-05-06,1.0931,1.0931,0.00%,开放申购,开放赎回,
2016-05-05,1.0931,1.0931,-0.01%,开放申购,开放赎回,
2016-05-04,1.0932,1.0932,0.06%,开放申购,开放赎回,
2016-05-03,1.0925,1.0925,0.07%,开放申购,开放赎回,
2016-04-29,1.0917,1.0917,0.01%,开放申购,开放赎回,
2016-04-28,1.0916,1.0916,0.06%,开放申购,开放赎回,
2016-04-27,1.0910,1.0910,0.13%,开放申购,开放赎回,
2016-04-26,1.0896,1.0896,0.20%,开放申购,开放赎回,
2016-04-25,1.0874,1.0874,-0.33%,开放申购,开放赎回,
2016-04-22,1.0910,1.0910,-0.12%,开放申购,开放赎回,
2016-04-21,1.0923,1.0923,-0.06%,开放申购,开放赎回,
2016-04-20,1.0930,1.0930,-0.32%,开放申购,开放赎回,
