净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1580,1.8300,-0.09%,开放申购,开放赎回,
2016-07-19,1.1590,1.8310,0.26%,开放申购,开放赎回,
2016-07-18,1.1560,1.8290,-0.43%,开放申购,开放赎回,
2016-07-15,1.1610,1.8320,-0.26%,开放申购,开放赎回,
2016-07-14,1.1640,1.8340,0.09%,开放申购,开放赎回,
2016-07-13,1.1630,1.8330,1.04%,开放申购,开放赎回,
2016-07-12,1.1510,1.8260,0.96%,开放申购,开放赎回,
2016-07-11,1.1400,1.8200,-0.61%,开放申购,开放赎回,
2016-07-08,1.1470,1.8240,-0.17%,开放申购,开放赎回,
2016-07-07,1.1490,1.8250,0.26%,开放申购,开放赎回,
2016-07-06,1.1460,1.8230,0.35%,开放申购,开放赎回,
2016-07-05,1.1420,1.8210,0.35%,开放申购,开放赎回,
2016-07-04,1.1380,1.8180,1.61%,开放申购,开放赎回,
2016-07-01,1.1200,1.8080,-0.27%,开放申购,开放赎回,
2016-06-30,1.1230,1.8090,-0.09%,开放申购,开放赎回,
2016-06-29,1.1240,1.8100,0.00%,开放申购,开放赎回,
2016-06-28,1.1240,1.8100,1.08%,开放申购,开放赎回,
2016-06-27,1.1120,1.8030,2.30%,开放申购,开放赎回,
2016-06-24,1.0870,1.7880,-1.09%,开放申购,开放赎回,
2016-06-23,1.0990,1.7950,-0.45%,开放申购,开放赎回,
2016-06-22,1.1040,1.7980,1.47%,开放申购,开放赎回,
2016-06-21,1.0880,1.7890,-1.09%,开放申购,开放赎回,
2016-06-20,1.1000,1.7960,0.73%,开放申购,开放赎回,
2016-06-17,1.0920,1.7910,0.55%,开放申购,开放赎回,
2016-06-16,1.0860,1.7870,-0.28%,开放申购,开放赎回,
2016-06-15,1.0890,1.7890,3.32%,开放申购,开放赎回,
2016-06-14,1.0540,1.7690,0.19%,开放申购,开放赎回,
2016-06-13,1.0520,1.7670,-4.62%,开放申购,开放赎回,
2016-06-08,1.1030,1.7980,0.00%,开放申购,开放赎回,
2016-06-07,1.1030,1.7980,-0.27%,开放申购,开放赎回,
2016-06-06,1.1060,1.7990,0.45%,开放申购,开放赎回,
2016-06-03,1.1010,1.7960,0.64%,开放申购,开放赎回,
2016-06-02,1.0940,1.7920,0.74%,开放申购,开放赎回,
2016-06-01,1.0860,1.7870,0.65%,开放申购,开放赎回,
2016-05-31,1.0790,1.7830,4.45%,开放申购,开放赎回,
2016-05-30,1.0330,1.7560,-0.67%,开放申购,开放赎回,
2016-05-27,1.0400,1.7600,-0.10%,开放申购,开放赎回,
2016-05-26,1.0410,1.7610,0.39%,开放申购,开放赎回,
2016-05-25,1.0370,1.7580,-0.19%,开放申购,开放赎回,
2016-05-24,1.0390,1.7600,-0.67%,开放申购,开放赎回,
2016-05-23,1.0460,1.7640,0.77%,开放申购,开放赎回,
2016-05-20,1.0380,1.7590,0.97%,开放申购,开放赎回,
2016-05-19,1.0280,1.7530,0.49%,开放申购,开放赎回,
2016-05-18,1.0230,1.7500,-2.48%,开放申购,开放赎回,
2016-05-17,1.0490,1.7660,-0.29%,开放申购,开放赎回,
2016-05-16,1.0520,1.7670,2.04%,开放申购,开放赎回,
2016-05-13,1.0310,1.7550,-0.29%,开放申购,开放赎回,
2016-05-12,1.0340,1.7570,0.29%,开放申购,开放赎回,
2016-05-11,1.0310,1.7550,-0.48%,开放申购,开放赎回,
2016-05-10,1.0360,1.7580,-0.10%,开放申购,开放赎回,
2016-05-09,1.0370,1.7580,-3.45%,开放申购,开放赎回,
2016-05-06,1.0740,1.7800,-3.94%,开放申购,开放赎回,
2016-05-05,1.1180,1.8060,0.63%,开放申购,开放赎回,
2016-05-04,1.1110,1.8020,0.00%,开放申购,开放赎回,
2016-05-03,1.1110,1.8020,3.16%,开放申购,开放赎回,
2016-04-29,1.0770,1.7820,0.00%,开放申购,开放赎回,
2016-04-28,1.0770,1.7820,-0.19%,开放申购,开放赎回,
2016-04-27,1.0790,1.7830,-0.28%,开放申购,开放赎回,
2016-04-26,1.0820,1.7850,1.12%,开放申购,开放赎回,
2016-04-25,1.0700,1.7780,-0.47%,开放申购,开放赎回,
2016-04-22,1.0750,1.7810,0.84%,开放申购,开放赎回,
2016-04-21,1.0660,1.7760,-0.93%,开放申购,开放赎回,
2016-04-20,1.0760,1.7820,-4.19%,开放申购,开放赎回,
2016-04-19,1.1230,1.8090,0.45%,开放申购,开放赎回,
2016-04-18,1.1180,1.8060,-1.41%,开放申购,开放赎回,
2016-04-15,1.1340,1.8160,-0.26%,开放申购,开放赎回,
2016-04-14,1.1370,1.8180,0.98%,开放申购,开放赎回,
2016-04-13,1.1260,1.8110,1.26%,开放申购,开放赎回,
2016-04-12,1.1120,1.8030,-0.63%,开放申购,开放赎回,
2016-04-11,1.1190,1.8070,1.82%,开放申购,开放赎回,
2016-04-08,1.0990,1.7950,-0.81%,开放申购,开放赎回,
2016-04-07,1.1080,1.8010,-1.77%,开放申购,开放赎回,
2016-04-06,1.1280,1.8120,0.53%,开放申购,开放赎回,
2016-04-05,1.1220,1.8090,2.65%,开放申购,开放赎回,
2016-04-01,1.0930,1.7920,-0.64%,开放申购,开放赎回,
2016-03-31,1.1000,1.7960,0.00%,开放申购,开放赎回,
2016-03-30,1.1000,1.7960,3.68%,开放申购,开放赎回,
2016-03-29,1.0610,1.7730,-1.94%,开放申购,开放赎回,
2016-03-28,1.0820,1.7850,-0.55%,开放申购,开放赎回,
2016-03-25,1.0880,1.7890,0.65%,开放申购,开放赎回,
