净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0094,1.0094,0.05%,开放申购,开放赎回,
2016-07-19,1.0089,1.0089,-1.39%,开放申购,开放赎回,
2016-07-18,1.0231,1.0231,-0.53%,开放申购,开放赎回,
2016-07-15,1.0285,1.0285,0.04%,开放申购,开放赎回,
2016-07-14,1.0281,1.0281,-0.14%,开放申购,开放赎回,
2016-07-13,1.0295,1.0295,-0.84%,开放申购,开放赎回,
2016-07-12,1.0382,1.0382,2.40%,开放申购,开放赎回,
2016-07-11,1.0139,1.0139,1.50%,开放申购,开放赎回,
2016-07-08,0.9989,0.9989,-0.54%,开放申购,开放赎回,
2016-07-07,1.0043,1.0043,0.25%,开放申购,开放赎回,
2016-07-06,1.0018,1.0018,3.07%,开放申购,开放赎回,
2016-07-05,0.9720,0.9720,0.44%,开放申购,开放赎回,
2016-07-04,0.9677,0.9677,1.25%,开放申购,开放赎回,
2016-07-01,0.9558,0.9558,0.02%,开放申购,开放赎回,
2016-06-30,0.9556,0.9556,0.57%,开放申购,开放赎回,
2016-06-29,0.9502,0.9502,-0.09%,开放申购,开放赎回,
2016-06-28,0.9511,0.9511,0.34%,开放申购,开放赎回,
2016-06-27,0.9479,0.9479,2.44%,开放申购,开放赎回,
2016-06-24,0.9253,0.9253,-1.34%,开放申购,开放赎回,
2016-06-23,0.9379,0.9379,-0.76%,开放申购,开放赎回,
2016-06-22,0.9451,0.9451,0.81%,开放申购,开放赎回,
2016-06-21,0.9375,0.9375,-1.01%,开放申购,开放赎回,
2016-06-20,0.9471,0.9471,-0.35%,开放申购,开放赎回,
2016-06-17,0.9504,0.9504,1.45%,开放申购,开放赎回,
2016-06-16,0.9368,0.9368,-0.58%,开放申购,开放赎回,
2016-06-15,0.9423,0.9423,1.78%,开放申购,开放赎回,
2016-06-14,0.9258,0.9258,1.30%,开放申购,开放赎回,
2016-06-13,0.9139,0.9139,-2.45%,开放申购,开放赎回,
2016-06-08,0.9369,0.9369,-1.13%,开放申购,开放赎回,
2016-06-07,0.9476,0.9476,0.37%,开放申购,开放赎回,
2016-06-06,0.9441,0.9441,-0.58%,开放申购,开放赎回,
2016-06-03,0.9496,0.9496,2.49%,开放申购,开放赎回,
2016-06-02,0.9265,0.9265,0.51%,开放申购,开放赎回,
2016-06-01,0.9218,0.9218,0.20%,开放申购,开放赎回,
2016-05-31,0.9200,0.9200,3.15%,开放申购,开放赎回,
2016-05-30,0.8919,0.8919,-0.23%,开放申购,开放赎回,
2016-05-27,0.8940,0.8940,-0.10%,开放申购,开放赎回,
2016-05-26,0.8949,0.8949,-0.25%,开放申购,开放赎回,
2016-05-25,0.8971,0.8971,-0.86%,开放申购,开放赎回,
2016-05-24,0.9049,0.9049,-1.07%,开放申购,开放赎回,
2016-05-23,0.9147,0.9147,0.89%,开放申购,开放赎回,
2016-05-20,0.9066,0.9066,0.74%,开放申购,开放赎回,
2016-05-19,0.8999,0.8999,-0.28%,开放申购,开放赎回,
2016-05-18,0.9024,0.9024,-1.70%,开放申购,开放赎回,
2016-05-17,0.9180,0.9180,-1.11%,开放申购,开放赎回,
2016-05-16,0.9283,0.9283,1.53%,开放申购,开放赎回,
2016-05-13,0.9143,0.9143,-0.77%,开放申购,开放赎回,
2016-05-12,0.9214,0.9214,-0.54%,开放申购,开放赎回,
2016-05-11,0.9264,0.9264,2.39%,开放申购,开放赎回,
2016-05-10,0.9048,0.9048,1.26%,开放申购,开放赎回,
2016-05-09,0.8935,0.8935,-1.00%,开放申购,开放赎回,
2016-05-06,0.9025,0.9025,-2.89%,开放申购,开放赎回,
2016-05-05,0.9294,0.9294,0.42%,开放申购,开放赎回,
2016-05-04,0.9255,0.9255,-0.45%,开放申购,开放赎回,
2016-05-03,0.9297,0.9297,3.52%,开放申购,开放赎回,
2016-04-29,0.8981,0.8981,1.31%,开放申购,开放赎回,
2016-04-28,0.8865,0.8865,-0.15%,开放申购,开放赎回,
2016-04-27,0.8878,0.8878,0.18%,开放申购,开放赎回,
2016-04-26,0.8862,0.8862,0.74%,开放申购,开放赎回,
2016-04-25,0.8797,0.8797,-0.17%,开放申购,开放赎回,
2016-04-22,0.8812,0.8812,1.07%,开放申购,开放赎回,
2016-04-21,0.8719,0.8719,-0.21%,开放申购,开放赎回,
2016-04-20,0.8737,0.8737,-2.63%,开放申购,开放赎回,
2016-04-19,0.8973,0.8973,0.07%,开放申购,开放赎回,
2016-04-18,0.8967,0.8967,-1.14%,开放申购,开放赎回,
2016-04-15,0.9070,0.9070,-0.11%,开放申购,开放赎回,
2016-04-14,0.9080,0.9080,0.75%,开放申购,开放赎回,
2016-04-13,0.9012,0.9012,0.63%,开放申购,开放赎回,
2016-04-12,0.8956,0.8956,-0.67%,开放申购,开放赎回,
2016-04-11,0.9016,0.9016,0.99%,开放申购,开放赎回,
2016-04-08,0.8928,0.8928,-1.14%,开放申购,开放赎回,
2016-04-07,0.9031,0.9031,-1.71%,开放申购,开放赎回,
2016-04-06,0.9188,0.9188,0.82%,开放申购,开放赎回,
2016-04-05,0.9113,0.9113,1.30%,开放申购,开放赎回,
2016-04-01,0.8996,0.8996,-0.75%,开放申购,开放赎回,
2016-03-31,0.9064,0.9064,0.09%,开放申购,开放赎回,
2016-03-30,0.9056,0.9056,2.05%,开放申购,开放赎回,
2016-03-29,0.8874,0.8874,-1.55%,开放申购,开放赎回,
2016-03-28,0.9014,0.9014,0.91%,开放申购,开放赎回,
2016-03-25,0.8933,0.8933,0.87%,开放申购,开放赎回,
2016-03-24,0.8856,0.8856,-0.30%,开放申购,开放赎回,
2016-03-23,0.8883,0.8883,0.23%,开放申购,开放赎回,
2016-03-22,0.8863,0.8863,0.14%,开放申购,开放赎回,
2016-03-21,0.8851,0.8851,1.76%,开放申购,开放赎回,
2016-03-18,0.8698,0.8698,1.42%,开放申购,开放赎回,
2016-03-17,0.8576,0.8576,1.24%,开放申购,开放赎回,
2016-03-16,0.8471,0.8471,-0.88%,开放申购,开放赎回,
2016-03-15,0.8546,0.8546,0.68%,开放申购,开放赎回,
2016-03-14,0.8488,0.8488,1.08%,开放申购,开放赎回,
2016-03-11,0.8397,0.8397,-0.40%,开放申购,开放赎回,
2016-03-10,0.8431,0.8431,0.10%,开放申购,开放赎回,
2016-03-09,0.8423,0.8423,-1.50%,开放申购,开放赎回,
2016-03-08,0.8551,0.8551,-0.73%,开放申购,开放赎回,
2016-03-07,0.8614,0.8614,0.51%,开放申购,开放赎回,
2016-03-04,0.8570,0.8570,1.13%,开放申购,开放赎回,
