净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.6480,0.6480,0.31%,开放申购,开放赎回,
2016-07-19,0.6460,0.6460,0.31%,开放申购,开放赎回,
2016-07-18,0.6440,0.6440,-0.16%,开放申购,开放赎回,
2016-07-15,0.6450,0.6450,-0.31%,开放申购,开放赎回,
2016-07-14,0.6470,0.6470,0.00%,开放申购,开放赎回,
2016-07-13,0.6470,0.6470,1.09%,开放申购,开放赎回,
2016-07-12,0.6400,0.6400,0.16%,开放申购,开放赎回,
2016-07-11,0.6390,0.6390,-0.31%,开放申购,开放赎回,
2016-07-08,0.6410,0.6410,-0.77%,开放申购,开放赎回,
2016-07-07,0.6460,0.6460,0.47%,开放申购,开放赎回,
2016-07-06,0.6430,0.6430,0.94%,开放申购,开放赎回,
2016-07-05,0.6370,0.6370,0.32%,开放申购,开放赎回,
2016-07-04,0.6350,0.6350,1.93%,开放申购,开放赎回,
2016-07-01,0.6230,0.6230,0.48%,开放申购,开放赎回,
2016-06-30,0.6200,0.6200,-0.80%,开放申购,开放赎回,
2016-06-29,0.6250,0.6250,0.00%,开放申购,开放赎回,
2016-06-28,0.6250,0.6250,0.00%,开放申购,开放赎回,
2016-06-27,0.6250,0.6250,2.29%,开放申购,开放赎回,
2016-06-24,0.6110,0.6110,-0.33%,开放申购,开放赎回,
2016-06-23,0.6130,0.6130,-0.97%,开放申购,开放赎回,
2016-06-22,0.6190,0.6190,0.81%,开放申购,开放赎回,
2016-06-21,0.6140,0.6140,-1.44%,开放申购,开放赎回,
2016-06-20,0.6230,0.6230,0.97%,开放申购,开放赎回,
2016-06-17,0.6170,0.6170,-0.32%,开放申购,开放赎回,
2016-06-16,0.6190,0.6190,0.49%,开放申购,开放赎回,
2016-06-15,0.6160,0.6160,4.05%,开放申购,开放赎回,
2016-06-14,0.5920,0.5920,0.51%,开放申购,开放赎回,
2016-06-13,0.5890,0.5890,-3.92%,开放申购,开放赎回,
2016-06-08,0.6130,0.6130,-0.49%,开放申购,开放赎回,
2016-06-07,0.6160,0.6160,0.65%,开放申购,开放赎回,
2016-06-06,0.6120,0.6120,1.32%,开放申购,开放赎回,
2016-06-03,0.6040,0.6040,0.17%,开放申购,开放赎回,
2016-06-02,0.6030,0.6030,1.17%,开放申购,开放赎回,
2016-06-01,0.5960,0.5960,1.71%,开放申购,开放赎回,
2016-05-31,0.5860,0.5860,4.09%,开放申购,开放赎回,
2016-05-30,0.5630,0.5630,-0.18%,开放申购,开放赎回,
2016-05-27,0.5640,0.5640,0.00%,开放申购,开放赎回,
2016-05-26,0.5640,0.5640,1.08%,开放申购,开放赎回,
2016-05-25,0.5580,0.5580,-0.89%,开放申购,开放赎回,
2016-05-24,0.5630,0.5630,-0.88%,开放申购,开放赎回,
2016-05-23,0.5680,0.5680,1.25%,开放申购,开放赎回,
2016-05-20,0.5610,0.5610,0.90%,开放申购,开放赎回,
2016-05-19,0.5560,0.5560,0.72%,开放申购,开放赎回,
2016-05-18,0.5520,0.5520,-2.13%,开放申购,开放赎回,
2016-05-17,0.5640,0.5640,-0.18%,开放申购,开放赎回,
2016-05-16,0.5650,0.5650,2.17%,开放申购,开放赎回,
2016-05-13,0.5530,0.5530,-0.54%,开放申购,开放赎回,
2016-05-12,0.5560,0.5560,0.91%,开放申购,开放赎回,
2016-05-11,0.5510,0.5510,-1.25%,开放申购,开放赎回,
2016-05-10,0.5580,0.5580,-0.36%,开放申购,开放赎回,
2016-05-09,0.5600,0.5600,-3.95%,开放申购,开放赎回,
2016-05-06,0.5830,0.5830,-3.80%,开放申购,开放赎回,
2016-05-05,0.6060,0.6060,0.50%,开放申购,开放赎回,
2016-05-04,0.6030,0.6030,0.00%,开放申购,开放赎回,
2016-05-03,0.6030,0.6030,2.73%,开放申购,开放赎回,
2016-04-29,0.5870,0.5870,0.17%,开放申购,开放赎回,
2016-04-28,0.5860,0.5860,0.17%,开放申购,开放赎回,
2016-04-27,0.5850,0.5850,-0.34%,开放申购,开放赎回,
2016-04-26,0.5870,0.5870,1.21%,开放申购,开放赎回,
2016-04-25,0.5800,0.5800,-0.17%,开放申购,开放赎回,
2016-04-22,0.5810,0.5810,0.17%,开放申购,开放赎回,
2016-04-21,0.5800,0.5800,-0.85%,开放申购,开放赎回,
2016-04-20,0.5850,0.5850,-3.47%,开放申购,开放赎回,
2016-04-19,0.6060,0.6060,0.17%,开放申购,开放赎回,
2016-04-18,0.6050,0.6050,-1.31%,开放申购,开放赎回,
2016-04-15,0.6130,0.6130,0.00%,开放申购,开放赎回,
2016-04-14,0.6130,0.6130,1.16%,开放申购,开放赎回,
2016-04-13,0.6060,0.6060,1.51%,开放申购,开放赎回,
2016-04-12,0.5970,0.5970,-0.83%,开放申购,开放赎回,
2016-04-11,0.6020,0.6020,1.86%,开放申购,开放赎回,
2016-04-08,0.5910,0.5910,-1.34%,开放申购,开放赎回,
2016-04-07,0.5990,0.5990,-1.16%,开放申购,开放赎回,
2016-04-06,0.6060,0.6060,0.83%,开放申购,开放赎回,
2016-04-05,0.6010,0.6010,3.44%,开放申购,开放赎回,
2016-04-01,0.5810,0.5810,-1.53%,开放申购,开放赎回,
2016-03-31,0.5900,0.5900,1.20%,开放申购,开放赎回,
2016-03-30,0.5830,0.5830,5.43%,开放申购,开放赎回,
2016-03-29,0.5530,0.5530,-2.64%,开放申购,开放赎回,
2016-03-28,0.5680,0.5680,-1.39%,开放申购,开放赎回,
2016-03-25,0.5760,0.5760,-0.52%,开放申购,开放赎回,
2016-03-24,0.5790,0.5790,-0.86%,开放申购,开放赎回,
2016-03-23,0.5840,0.5840,0.52%,开放申购,开放赎回,
2016-03-22,0.5810,0.5810,-0.68%,开放申购,开放赎回,
2016-03-21,0.5850,0.5850,2.09%,开放申购,开放赎回,
2016-03-18,0.5730,0.5730,3.06%,开放申购,开放赎回,
2016-03-17,0.5560,0.5560,3.73%,开放申购,开放赎回,
2016-03-16,0.5360,0.5360,-0.56%,开放申购,开放赎回,
2016-03-15,0.5390,0.5390,-0.55%,开放申购,开放赎回,
2016-03-14,0.5420,0.5420,3.83%,开放申购,开放赎回,
2016-03-11,0.5220,0.5220,-0.57%,开放申购,开放赎回,
2016-03-10,0.5250,0.5250,-2.23%,开放申购,开放赎回,
2016-03-09,0.5370,0.5370,-1.29%,开放申购,开放赎回,
2016-03-08,0.5440,0.5440,-0.55%,开放申购,开放赎回,
2016-03-07,0.5470,0.5470,1.11%,开放申购,开放赎回,
2016-03-04,0.5410,0.5410,-3.22%,开放申购,开放赎回,
2016-03-03,0.5590,0.5590,-0.53%,开放申购,开放赎回,
2016-03-02,0.5620,0.5620,4.85%,开放申购,开放赎回,
2016-03-01,0.5360,0.5360,2.10%,开放申购,开放赎回,
2016-02-29,0.5250,0.5250,-6.08%,开放申购,开放赎回,
2016-02-26,0.5590,0.5590,-1.06%,开放申购,开放赎回,
2016-02-25,0.5650,0.5650,-7.23%,开放申购,开放赎回,
2016-02-24,0.6090,0.6090,-0.81%,开放申购,开放赎回,
2016-02-23,0.6140,0.6140,-0.81%,开放申购,开放赎回,
2016-02-22,0.6190,0.6190,1.98%,开放申购,开放赎回,
2016-02-19,0.6070,0.6070,0.83%,开放申购,开放赎回,
2016-02-18,0.6020,0.6020,-0.82%,开放申购,开放赎回,
2016-02-17,0.6070,0.6070,1.85%,开放申购,开放赎回,
2016-02-16,0.5960,0.5960,4.01%,开放申购,开放赎回,
2016-02-15,0.5730,0.5730,0.88%,开放申购,开放赎回,
2016-02-05,0.5680,0.5680,-1.56%,开放申购,开放赎回,
2016-02-04,0.5770,0.5770,2.31%,开放申购,开放赎回,
2016-02-03,0.5640,0.5640,0.36%,开放申购,开放赎回,
2016-02-02,0.5620,0.5620,4.46%,开放申购,开放赎回,
2016-02-01,0.5380,0.5380,0.56%,开放申购,开放赎回,
2016-01-29,0.5350,0.5350,4.49%,开放申购,开放赎回,
2016-01-28,0.5120,0.5120,-5.01%,开放申购,开放赎回,
2016-01-27,0.5390,0.5390,-1.64%,开放申购,开放赎回,
2016-01-26,0.5480,0.5480,-7.59%,开放申购,开放赎回,
2016-01-25,0.5930,0.5930,0.51%,开放申购,开放赎回,
2016-01-22,0.5900,0.5900,1.37%,开放申购,开放赎回,
2016-01-21,0.5820,0.5820,-5.37%,开放申购,开放赎回,
2016-01-20,0.6150,0.6150,-0.97%,开放申购,开放赎回,
2016-01-19,0.6210,0.6210,4.37%,开放申购,开放赎回,
2016-01-18,0.5950,0.5950,1.54%,开放申购,开放赎回,
2016-01-15,0.5860,0.5860,-3.93%,开放申购,开放赎回,
2016-01-14,0.6100,0.6100,4.63%,开放申购,开放赎回,
2016-01-13,0.5830,0.5830,-4.43%,开放申购,开放赎回,
2016-01-12,0.6100,0.6100,-0.49%,开放申购,开放赎回,
2016-01-11,0.6130,0.6130,-7.68%,开放申购,开放赎回,
2016-01-08,0.6640,0.6640,-0.15%,开放申购,开放赎回,
2016-01-07,0.6650,0.6650,-8.28%,开放申购,开放赎回,
2016-01-06,0.7250,0.7250,1.68%,开放申购,开放赎回,
2016-01-05,0.7130,0.7130,-2.86%,开放申购,开放赎回,
2016-01-04,0.7340,0.7340,-7.79%,开放申购,开放赎回,
2015-12-31,0.7960,0.7960,-2.21%,开放申购,开放赎回,
2015-12-30,0.8140,0.8140,2.13%,开放申购,开放赎回,
2015-12-29,0.7970,0.7970,0.38%,开放申购,开放赎回,
2015-12-28,0.7940,0.7940,-2.22%,开放申购,开放赎回,
2015-12-25,0.8120,0.8120,0.62%,开放申购,开放赎回,
2015-12-24,0.8070,0.8070,0.37%,开放申购,开放赎回,
2015-12-23,0.8040,0.8040,-1.35%,开放申购,开放赎回,
2015-12-22,0.8150,0.8150,0.74%,开放申购,开放赎回,
2015-12-21,0.8090,0.8090,0.62%,开放申购,开放赎回,
2015-12-18,0.8040,0.8040,-0.25%,开放申购,开放赎回,
2015-12-17,0.8060,0.8060,1.77%,开放申购,开放赎回,
2015-12-16,0.7920,0.7920,1.02%,开放申购,开放赎回,
2015-12-15,0.7840,0.7840,1.29%,开放申购,开放赎回,
2015-12-14,0.7740,0.7740,0.78%,开放申购,开放赎回,
2015-12-11,0.7680,0.7680,-1.41%,开放申购,开放赎回,
2015-12-10,0.7790,0.7790,-0.26%,开放申购,开放赎回,
2015-12-09,0.7810,0.7810,-0.26%,开放申购,开放赎回,
2015-12-08,0.7830,0.7830,0.77%,开放申购,开放赎回,
2015-12-07,0.7770,0.7770,1.30%,开放申购,开放赎回,
2015-12-04,0.7670,0.7670,0.39%,开放申购,开放赎回,
2015-12-03,0.7640,0.7640,2.14%,开放申购,开放赎回,
2015-12-02,0.7480,0.7480,-2.09%,开放申购,开放赎回,
2015-12-01,0.7640,0.7640,-1.42%,开放申购,开放赎回,
2015-11-30,0.7750,0.7750,2.51%,开放申购,开放赎回,
2015-11-27,0.7560,0.7560,-3.94%,开放申购,开放赎回,
2015-11-26,0.7870,0.7870,0.13%,开放申购,开放赎回,
2015-11-25,0.7860,0.7860,2.88%,开放申购,开放赎回,
2015-11-24,0.7640,0.7640,1.87%,开放申购,开放赎回,
2015-11-23,0.7500,0.7500,-0.53%,开放申购,开放赎回,
2015-11-20,0.7540,0.7540,1.62%,开放申购,开放赎回,
2015-11-19,0.7420,0.7420,3.49%,开放申购,开放赎回,
2015-11-18,0.7170,0.7170,-2.58%,开放申购,开放赎回,
2015-11-17,0.7360,0.7360,-2.13%,开放申购,开放赎回,
2015-11-16,0.7520,0.7520,2.17%,开放申购,开放赎回,
2015-11-13,0.7360,0.7360,-3.16%,开放申购,开放赎回,
2015-11-12,0.7600,0.7600,0.40%,开放申购,开放赎回,
2015-11-11,0.7570,0.7570,2.44%,开放申购,开放赎回,
2015-11-10,0.7390,0.7390,0.14%,开放申购,开放赎回,
2015-11-09,0.7380,0.7380,1.23%,开放申购,开放赎回,
2015-11-06,0.7290,0.7290,2.24%,开放申购,开放赎回,
2015-11-05,0.7130,0.7130,0.00%,开放申购,开放赎回,
2015-11-04,0.7130,0.7130,4.09%,开放申购,开放赎回,
2015-11-03,0.6850,0.6850,0.15%,开放申购,开放赎回,
2015-11-02,0.6840,0.6840,-1.30%,开放申购,开放赎回,
2015-10-30,0.6930,0.6930,0.43%,开放申购,开放赎回,
2015-10-29,0.6900,0.6900,0.29%,开放申购,开放赎回,
2015-10-28,0.6880,0.6880,-1.01%,开放申购,开放赎回,
2015-10-27,0.6950,0.6950,-0.14%,开放申购,开放赎回,
2015-10-26,0.6960,0.6960,1.31%,开放申购,开放赎回,
2015-10-23,0.6870,0.6870,3.15%,开放申购,开放赎回,
2015-10-22,0.6660,0.6660,3.26%,开放申购,开放赎回,
2015-10-21,0.6450,0.6450,-6.66%,开放申购,开放赎回,
2015-10-20,0.6910,0.6910,1.77%,开放申购,开放赎回,
2015-10-19,0.6790,0.6790,-0.44%,开放申购,开放赎回,
2015-10-16,0.6820,0.6820,0.74%,开放申购,开放赎回,
2015-10-15,0.6770,0.6770,3.20%,开放申购,开放赎回,
2015-10-14,0.6560,0.6560,-1.94%,开放申购,开放赎回,
2015-10-13,0.6690,0.6690,1.06%,开放申购,开放赎回,
