净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.5280,1.5280,-0.33%,开放申购,开放赎回,
2016-07-19,1.5330,1.5330,0.52%,开放申购,开放赎回,
2016-07-18,1.5250,1.5250,-0.52%,开放申购,开放赎回,
2016-07-15,1.5330,1.5330,-0.45%,开放申购,开放赎回,
2016-07-14,1.5400,1.5400,0.13%,开放申购,开放赎回,
2016-07-13,1.5380,1.5380,1.25%,开放申购,开放赎回,
2016-07-12,1.5190,1.5190,1.40%,开放申购,开放赎回,
2016-07-11,1.4980,1.4980,-1.25%,开放申购,开放赎回,
2016-07-08,1.5170,1.5170,-0.20%,开放申购,开放赎回,
2016-07-07,1.5200,1.5200,0.07%,开放申购,开放赎回,
2016-07-06,1.5190,1.5190,-0.59%,开放申购,开放赎回,
2016-07-05,1.5280,1.5280,0.39%,开放申购,开放赎回,
2016-07-04,1.5220,1.5220,0.93%,开放申购,开放赎回,
2016-07-01,1.5080,1.5080,-0.53%,开放申购,开放赎回,
2016-06-30,1.5160,1.5160,-0.13%,开放申购,开放赎回,
2016-06-29,1.5180,1.5180,0.26%,开放申购,开放赎回,
2016-06-28,1.5140,1.5140,-0.13%,开放申购,开放赎回,
2016-06-27,1.5160,1.5160,2.43%,开放申购,开放赎回,
2016-06-24,1.4800,1.4800,-0.47%,开放申购,开放赎回,
2016-06-23,1.4870,1.4870,0.07%,开放申购,开放赎回,
2016-06-22,1.4860,1.4860,2.13%,开放申购,开放赎回,
2016-06-21,1.4550,1.4550,-1.29%,开放申购,开放赎回,
2016-06-20,1.4740,1.4740,2.50%,开放申购,开放赎回,
2016-06-17,1.4380,1.4380,1.13%,开放申购,开放赎回,
2016-06-16,1.4220,1.4220,0.14%,开放申购,开放赎回,
2016-06-15,1.4200,1.4200,4.03%,开放申购,开放赎回,
2016-06-14,1.3650,1.3650,0.22%,开放申购,开放赎回,
2016-06-13,1.3620,1.3620,-6.00%,开放申购,开放赎回,
2016-06-08,1.4490,1.4490,-0.55%,开放申购,开放赎回,
2016-06-07,1.4570,1.4570,0.14%,开放申购,开放赎回,
2016-06-06,1.4550,1.4550,0.48%,开放申购,开放赎回,
2016-06-03,1.4480,1.4480,0.07%,开放申购,开放赎回,
2016-06-02,1.4470,1.4470,0.42%,开放申购,开放赎回,
2016-06-01,1.4410,1.4410,2.05%,开放申购,开放赎回,
2016-05-31,1.4120,1.4120,4.44%,开放申购,开放赎回,
2016-05-30,1.3520,1.3520,-0.07%,开放申购,开放赎回,
2016-05-27,1.3530,1.3530,-0.44%,开放申购,开放赎回,
2016-05-26,1.3590,1.3590,1.27%,开放申购,开放赎回,
2016-05-25,1.3420,1.3420,-0.07%,开放申购,开放赎回,
2016-05-24,1.3430,1.3430,-1.03%,开放申购,开放赎回,
2016-05-23,1.3570,1.3570,2.26%,开放申购,开放赎回,
2016-05-20,1.3270,1.3270,1.30%,开放申购,开放赎回,
2016-05-19,1.3100,1.3100,1.24%,开放申购,开放赎回,
2016-05-18,1.2940,1.2940,-3.36%,开放申购,开放赎回,
2016-05-17,1.3390,1.3390,-0.15%,开放申购,开放赎回,
2016-05-16,1.3410,1.3410,1.75%,开放申购,开放赎回,
2016-05-13,1.3180,1.3180,-0.08%,开放申购,开放赎回,
2016-05-12,1.3190,1.3190,0.46%,开放申购,开放赎回,
2016-05-11,1.3130,1.3130,-2.67%,开放申购,开放赎回,
2016-05-10,1.3490,1.3490,-0.81%,开放申购,开放赎回,
2016-05-09,1.3600,1.3600,-3.48%,开放申购,开放赎回,
2016-05-06,1.4090,1.4090,-3.49%,开放申购,开放赎回,
2016-05-05,1.4600,1.4600,0.69%,开放申购,开放赎回,
2016-05-04,1.4500,1.4500,0.21%,开放申购,开放赎回,
2016-05-03,1.4470,1.4470,4.10%,开放申购,开放赎回,
2016-04-29,1.3900,1.3900,0.22%,开放申购,开放赎回,
2016-04-28,1.3870,1.3870,-0.22%,开放申购,开放赎回,
2016-04-27,1.3900,1.3900,-0.14%,开放申购,开放赎回,
2016-04-26,1.3920,1.3920,1.38%,开放申购,开放赎回,
2016-04-25,1.3730,1.3730,-0.72%,开放申购,开放赎回,
2016-04-22,1.3830,1.3830,1.69%,开放申购,开放赎回,
2016-04-21,1.3600,1.3600,-1.31%,开放申购,开放赎回,
2016-04-20,1.3780,1.3780,-5.23%,开放申购,开放赎回,
2016-04-19,1.4540,1.4540,-0.34%,开放申购,开放赎回,
2016-04-18,1.4590,1.4590,-1.68%,开放申购,开放赎回,
2016-04-15,1.4840,1.4840,-0.27%,开放申购,开放赎回,
2016-04-14,1.4880,1.4880,1.29%,开放申购,开放赎回,
2016-04-13,1.4690,1.4690,2.16%,开放申购,开放赎回,
2016-04-12,1.4380,1.4380,-1.17%,开放申购,开放赎回,
2016-04-11,1.4550,1.4550,2.68%,开放申购,开放赎回,
2016-04-08,1.4170,1.4170,-1.46%,开放申购,开放赎回,
2016-04-07,1.4380,1.4380,-1.51%,开放申购,开放赎回,
2016-04-06,1.4600,1.4600,0.48%,开放申购,开放赎回,
2016-04-05,1.4530,1.4530,2.69%,开放申购,开放赎回,
2016-04-01,1.4150,1.4150,-1.12%,开放申购,开放赎回,
2016-03-31,1.4310,1.4310,0.42%,开放申购,开放赎回,
2016-03-30,1.4250,1.4250,4.70%,开放申购,开放赎回,
2016-03-29,1.3610,1.3610,-3.34%,开放申购,开放赎回,
2016-03-28,1.4080,1.4080,-0.49%,开放申购,开放赎回,
2016-03-25,1.4150,1.4150,-0.42%,开放申购,开放赎回,
2016-03-24,1.4210,1.4210,-1.32%,开放申购,开放赎回,
2016-03-23,1.4400,1.4400,1.12%,开放申购,开放赎回,
2016-03-22,1.4240,1.4240,0.57%,开放申购,开放赎回,
2016-03-21,1.4160,1.4160,2.31%,开放申购,开放赎回,
2016-03-18,1.3840,1.3840,5.57%,开放申购,开放赎回,
2016-03-17,1.3110,1.3110,5.98%,开放申购,开放赎回,
2016-03-16,1.2370,1.2370,-0.88%,开放申购,开放赎回,
2016-03-15,1.2480,1.2480,-0.87%,开放申购,开放赎回,
2016-03-14,1.2590,1.2590,5.71%,开放申购,开放赎回,
2016-03-11,1.1910,1.1910,-0.75%,开放申购,开放赎回,
2016-03-10,1.2000,1.2000,-2.28%,开放申购,开放赎回,
2016-03-09,1.2280,1.2280,-0.32%,开放申购,开放赎回,
2016-03-08,1.2320,1.2320,2.24%,开放申购,开放赎回,
2016-03-07,1.2050,1.2050,2.29%,开放申购,开放赎回,
2016-03-04,1.1780,1.1780,-5.91%,开放申购,开放赎回,
2016-03-03,1.2520,1.2520,-0.79%,开放申购,开放赎回,
2016-03-02,1.2620,1.2620,4.47%,开放申购,开放赎回,
2016-03-01,1.2080,1.2080,1.94%,开放申购,开放赎回,
2016-02-29,1.1850,1.1850,-7.42%,开放申购,开放赎回,
2016-02-26,1.2800,1.2800,-1.84%,开放申购,开放赎回,
2016-02-25,1.3040,1.3040,-8.04%,开放申购,开放赎回,
2016-02-24,1.4180,1.4180,-2.14%,开放申购,开放赎回,
2016-02-23,1.4490,1.4490,-0.82%,开放申购,开放赎回,
2016-02-22,1.4610,1.4610,0.62%,开放申购,开放赎回,
2016-02-19,1.4520,1.4520,-0.14%,开放申购,开放赎回,
2016-02-18,1.4540,1.4540,-0.14%,开放申购,开放赎回,
2016-02-17,1.4560,1.4560,0.76%,开放申购,开放赎回,
2016-02-16,1.4450,1.4450,4.18%,开放申购,开放赎回,
2016-02-15,1.3870,1.3870,1.24%,开放申购,开放赎回,
2016-02-05,1.3700,1.3700,-1.37%,开放申购,开放赎回,
2016-02-04,1.3890,1.3890,1.76%,开放申购,开放赎回,
2016-02-03,1.3650,1.3650,1.04%,开放申购,开放赎回,
2016-02-02,1.3510,1.3510,5.71%,开放申购,开放赎回,
2016-02-01,1.2780,1.2780,0.39%,开放申购,开放赎回,
2016-01-29,1.2730,1.2730,4.69%,开放申购,开放赎回,
2016-01-28,1.2160,1.2160,-5.30%,开放申购,开放赎回,
