净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.2440,1.2440,0.08%,开放申购,开放赎回,
2016-07-19,1.2430,1.2430,0.49%,开放申购,开放赎回,
2016-07-18,1.2370,1.2370,0.24%,开放申购,开放赎回,
2016-07-15,1.2340,1.2340,-0.40%,开放申购,开放赎回,
2016-07-14,1.2390,1.2390,0.49%,开放申购,开放赎回,
2016-07-13,1.2330,1.2330,1.57%,开放申购,开放赎回,
2016-07-12,1.2140,1.2140,1.34%,开放申购,开放赎回,
2016-07-11,1.1980,1.1980,-1.16%,开放申购,开放赎回,
2016-07-08,1.2120,1.2120,-0.90%,开放申购,开放赎回,
2016-07-07,1.2230,1.2230,0.33%,开放申购,开放赎回,
2016-07-06,1.2190,1.2190,0.00%,开放申购,开放赎回,
2016-07-05,1.2190,1.2190,0.33%,开放申购,开放赎回,
2016-07-04,1.2150,1.2150,1.50%,开放申购,开放赎回,
2016-07-01,1.1970,1.1970,-0.58%,开放申购,开放赎回,
2016-06-30,1.2040,1.2040,-0.41%,开放申购,开放赎回,
2016-06-29,1.2090,1.2090,-0.58%,开放申购,开放赎回,
2016-06-28,1.2160,1.2160,0.91%,开放申购,开放赎回,
2016-06-27,1.2050,1.2050,2.73%,开放申购,开放赎回,
2016-06-24,1.1730,1.1730,-0.51%,开放申购,开放赎回,
2016-06-23,1.1790,1.1790,0.26%,开放申购,开放赎回,
2016-06-22,1.1760,1.1760,0.51%,开放申购,开放赎回,
2016-06-21,1.1700,1.1700,-0.51%,开放申购,开放赎回,
2016-06-20,1.1760,1.1760,0.09%,开放申购,开放赎回,
2016-06-17,1.1750,1.1750,0.86%,开放申购,开放赎回,
2016-06-16,1.1650,1.1650,-0.09%,开放申购,开放赎回,
2016-06-15,1.1660,1.1660,3.83%,开放申购,开放赎回,
2016-06-14,1.1230,1.1230,-0.09%,开放申购,开放赎回,
2016-06-13,1.1240,1.1240,-5.15%,开放申购,开放赎回,
2016-06-08,1.1850,1.1850,-0.59%,开放申购,开放赎回,
2016-06-07,1.1920,1.1920,1.45%,开放申购,开放赎回,
2016-06-06,1.1750,1.1750,1.12%,开放申购,开放赎回,
2016-06-03,1.1620,1.1620,0.69%,开放申购,开放赎回,
2016-06-02,1.1540,1.1540,0.44%,开放申购,开放赎回,
2016-06-01,1.1490,1.1490,0.35%,开放申购,开放赎回,
2016-05-31,1.1450,1.1450,4.09%,开放申购,开放赎回,
2016-05-30,1.1000,1.1000,1.38%,开放申购,开放赎回,
2016-05-27,1.0850,1.0850,0.09%,开放申购,开放赎回,
2016-05-26,1.0840,1.0840,0.09%,开放申购,开放赎回,
2016-05-25,1.0830,1.0830,0.28%,开放申购,开放赎回,
2016-05-24,1.0800,1.0800,-0.83%,开放申购,开放赎回,
2016-05-23,1.0890,1.0890,2.93%,开放申购,开放赎回,
2016-05-20,1.0580,1.0580,1.63%,开放申购,开放赎回,
2016-05-19,1.0410,1.0410,2.26%,开放申购,开放赎回,
2016-05-18,1.0180,1.0180,-3.78%,开放申购,开放赎回,
2016-05-17,1.0580,1.0580,0.09%,开放申购,开放赎回,
2016-05-16,1.0570,1.0570,2.72%,开放申购,开放赎回,
2016-05-13,1.0290,1.0290,-1.44%,开放申购,开放赎回,
2016-05-12,1.0440,1.0440,0.19%,开放申购,开放赎回,
2016-05-11,1.0420,1.0420,-2.34%,开放申购,开放赎回,
2016-05-10,1.0670,1.0670,-0.56%,开放申购,开放赎回,
2016-05-09,1.0730,1.0730,-5.04%,开放申购,开放赎回,
2016-05-06,1.1300,1.1300,-3.00%,开放申购,开放赎回,
2016-05-05,1.1650,1.1650,0.95%,开放申购,开放赎回,
2016-05-04,1.1540,1.1540,-0.09%,开放申购,开放赎回,
2016-05-03,1.1550,1.1550,3.49%,开放申购,开放赎回,
2016-04-29,1.1160,1.1160,-0.80%,开放申购,开放赎回,
2016-04-28,1.1250,1.1250,-0.53%,开放申购,开放赎回,
2016-04-27,1.1310,1.1310,0.09%,开放申购,开放赎回,
2016-04-26,1.1300,1.1300,2.63%,开放申购,开放赎回,
2016-04-25,1.1010,1.1010,-0.45%,开放申购,开放赎回,
2016-04-22,1.1060,1.1060,1.10%,开放申购,开放赎回,
2016-04-21,1.0940,1.0940,-2.06%,开放申购,开放赎回,
2016-04-20,1.1170,1.1170,-5.50%,开放申购,开放赎回,
2016-04-19,1.1820,1.1820,0.68%,开放申购,开放赎回,
2016-04-18,1.1740,1.1740,-1.51%,开放申购,开放赎回,
2016-04-15,1.1920,1.1920,0.00%,开放申购,开放赎回,
2016-04-14,1.1920,1.1920,0.76%,开放申购,开放赎回,
2016-04-13,1.1830,1.1830,1.55%,开放申购,开放赎回,
2016-04-12,1.1650,1.1650,-1.02%,开放申购,开放赎回,
2016-04-11,1.1770,1.1770,3.25%,开放申购,开放赎回,
2016-04-08,1.1400,1.1400,0.09%,开放申购,开放赎回,
2016-04-07,1.1390,1.1390,-1.98%,开放申购,开放赎回,
2016-04-06,1.1620,1.1620,0.43%,开放申购,开放赎回,
2016-04-05,1.1570,1.1570,3.03%,开放申购,开放赎回,
2016-04-01,1.1230,1.1230,0.27%,开放申购,开放赎回,
2016-03-31,1.1200,1.1200,0.99%,开放申购,开放赎回,
2016-03-30,1.1090,1.1090,4.82%,开放申购,开放赎回,
2016-03-29,1.0580,1.0580,-2.94%,开放申购,开放赎回,
2016-03-28,1.0900,1.0900,-1.18%,开放申购,开放赎回,
2016-03-25,1.1030,1.1030,-0.27%,开放申购,开放赎回,
2016-03-24,1.1060,1.1060,0.27%,开放申购,开放赎回,
2016-03-23,1.1030,1.1030,1.38%,开放申购,开放赎回,
2016-03-22,1.0880,1.0880,-1.27%,开放申购,开放赎回,
2016-03-21,1.1020,1.1020,3.38%,开放申购,开放赎回,
2016-03-18,1.0660,1.0660,6.39%,开放申购,开放赎回,
2016-03-17,1.0020,1.0020,4.92%,开放申购,开放赎回,
2016-03-16,0.9550,0.9550,-1.14%,开放申购,开放赎回,
2016-03-15,0.9660,0.9660,-1.23%,开放申购,开放赎回,
2016-03-14,0.9780,0.9780,5.84%,开放申购,开放赎回,
2016-03-11,0.9240,0.9240,-0.43%,开放申购,开放赎回,
2016-03-10,0.9280,0.9280,-1.80%,开放申购,开放赎回,
2016-03-09,0.9450,0.9450,-0.74%,开放申购,开放赎回,
2016-03-08,0.9520,0.9520,1.60%,开放申购,开放赎回,
2016-03-07,0.9370,0.9370,2.74%,开放申购,开放赎回,
2016-03-04,0.9120,0.9120,-7.51%,开放申购,开放赎回,
2016-03-03,0.9860,0.9860,-0.20%,开放申购,开放赎回,
2016-03-02,0.9880,0.9880,4.55%,开放申购,开放赎回,
2016-03-01,0.9450,0.9450,2.38%,开放申购,开放赎回,
2016-02-29,0.9230,0.9230,-8.07%,开放申购,开放赎回,
2016-02-26,1.0040,1.0040,-3.09%,开放申购,开放赎回,
2016-02-25,1.0360,1.0360,-7.75%,开放申购,开放赎回,
2016-02-24,1.1230,1.1230,-0.80%,开放申购,开放赎回,
2016-02-23,1.1320,1.1320,-1.82%,开放申购,开放赎回,
2016-02-22,1.1530,1.1530,1.23%,开放申购,开放赎回,
2016-02-19,1.1390,1.1390,0.35%,开放申购,开放赎回,
2016-02-18,1.1350,1.1350,0.09%,开放申购,开放赎回,
2016-02-17,1.1340,1.1340,1.25%,开放申购,开放赎回,
2016-02-16,1.1200,1.1200,5.36%,开放申购,开放赎回,
2016-02-15,1.0630,1.0630,0.85%,开放申购,开放赎回,
2016-02-05,1.0540,1.0540,-1.86%,开放申购,开放赎回,
2016-02-04,1.0740,1.0740,1.99%,开放申购,开放赎回,
2016-02-03,1.0530,1.0530,0.38%,开放申购,开放赎回,
2016-02-02,1.0490,1.0490,5.64%,开放申购,开放赎回,
2016-02-01,0.9930,0.9930,-2.17%,开放申购,开放赎回,
2016-01-29,1.0150,1.0150,3.15%,开放申购,开放赎回,
2016-01-28,0.9840,0.9840,-6.82%,开放申购,开放赎回,
2016-01-27,1.0560,1.0560,-2.67%,开放申购,开放赎回,
2016-01-26,1.0850,1.0850,-8.05%,开放申购,开放赎回,
2016-01-25,1.1800,1.1800,1.72%,开放申购,开放赎回,
2016-01-22,1.1600,1.1600,1.93%,开放申购,开放赎回,
2016-01-21,1.1380,1.1380,-6.49%,开放申购,开放赎回,
2016-01-20,1.2170,1.2170,-0.33%,开放申购,开放赎回,
2016-01-19,1.2210,1.2210,4.45%,开放申购,开放赎回,
2016-01-18,1.1690,1.1690,4.38%,开放申购,开放赎回,
2016-01-15,1.1200,1.1200,-2.52%,开放申购,开放赎回,
2016-01-14,1.1490,1.1490,6.29%,开放申购,开放赎回,
2016-01-13,1.0810,1.0810,-2.26%,开放申购,开放赎回,
2016-01-12,1.1060,1.1060,1.56%,开放申购,开放赎回,
2016-01-11,1.0890,1.0890,-7.32%,开放申购,开放赎回,
2016-01-08,1.1750,1.1750,0.43%,开放申购,开放赎回,
2016-01-07,1.1700,1.1700,-8.52%,开放申购,开放赎回,
2016-01-06,1.2790,1.2790,3.06%,开放申购,开放赎回,
2016-01-05,1.2410,1.2410,-3.05%,开放申购,开放赎回,
2016-01-04,1.2800,1.2800,-8.11%,开放申购,开放赎回,
2015-12-31,1.3930,1.3930,-2.72%,开放申购,开放赎回,
2015-12-30,1.4320,1.4320,1.42%,开放申购,开放赎回,
2015-12-29,1.4120,1.4120,1.80%,开放申购,开放赎回,
2015-12-28,1.3870,1.3870,-1.35%,开放申购,开放赎回,
2015-12-25,1.4060,1.4060,0.29%,开放申购,开放赎回,
2015-12-24,1.4020,1.4020,0.07%,开放申购,开放赎回,
2015-12-23,1.4010,1.4010,-1.13%,开放申购,开放赎回,
2015-12-22,1.4170,1.4170,2.68%,开放申购,开放赎回,
2015-12-21,1.3800,1.3800,-0.29%,开放申购,开放赎回,
2015-12-18,1.3840,1.3840,-1.63%,开放申购,开放赎回,
2015-12-17,1.4070,1.4070,2.93%,开放申购,开放赎回,
2015-12-16,1.3670,1.3670,-0.15%,开放申购,开放赎回,
2015-12-15,1.3690,1.3690,2.62%,开放申购,开放赎回,
2015-12-14,1.3340,1.3340,1.21%,开放申购,开放赎回,
2015-12-11,1.3180,1.3180,-1.13%,开放申购,开放赎回,
2015-12-10,1.3330,1.3330,3.74%,开放申购,开放赎回,
2015-12-09,1.2850,1.2850,0.39%,开放申购,开放赎回,
2015-12-08,1.2800,1.2800,-2.44%,开放申购,开放赎回,
2015-12-07,1.3120,1.3120,2.02%,开放申购,开放赎回,
2015-12-04,1.2860,1.2860,-0.08%,开放申购,开放赎回,
2015-12-03,1.2870,1.2870,3.71%,开放申购,开放赎回,
2015-12-02,1.2410,1.2410,-1.97%,开放申购,开放赎回,
2015-12-01,1.2660,1.2660,-1.86%,开放申购,开放赎回,
2015-11-30,1.2900,1.2900,0.70%,开放申购,开放赎回,
2015-11-27,1.2810,1.2810,-6.15%,开放申购,开放赎回,
2015-11-26,1.3650,1.3650,-1.16%,开放申购,开放赎回,
2015-11-25,1.3810,1.3810,2.98%,开放申购,开放赎回,
2015-11-24,1.3410,1.3410,2.13%,开放申购,开放赎回,
2015-11-23,1.3130,1.3130,-2.60%,开放申购,开放赎回,
2015-11-20,1.3480,1.3480,2.35%,开放申购,开放赎回,
2015-11-19,1.3170,1.3170,3.38%,开放申购,开放赎回,
2015-11-18,1.2740,1.2740,-2.15%,开放申购,开放赎回,
2015-11-17,1.3020,1.3020,-1.74%,开放申购,开放赎回,
2015-11-16,1.3250,1.3250,3.03%,开放申购,开放赎回,
2015-11-13,1.2860,1.2860,-3.31%,开放申购,开放赎回,
2015-11-12,1.3300,1.3300,0.00%,开放申购,开放赎回,
2015-11-11,1.3300,1.3300,2.47%,开放申购,开放赎回,
2015-11-10,1.2980,1.2980,2.20%,开放申购,开放赎回,
2015-11-09,1.2700,1.2700,1.52%,开放申购,开放赎回,
2015-11-06,1.2510,1.2510,3.30%,开放申购,开放赎回,
2015-11-05,1.2110,1.2110,0.58%,开放申购,开放赎回,
2015-11-04,1.2040,1.2040,5.52%,开放申购,开放赎回,
2015-11-03,1.1410,1.1410,0.53%,开放申购,开放赎回,
2015-11-02,1.1350,1.1350,-1.90%,开放申购,开放赎回,
2015-10-30,1.1570,1.1570,1.67%,开放申购,开放赎回,
