净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0124,1.0449,0.05%,限制大额申购,开放赎回,
2016-07-19,1.0119,1.0444,0.03%,限制大额申购,开放赎回,
2016-07-18,1.0116,1.0441,0.03%,限制大额申购,开放赎回,
2016-07-15,1.0113,1.0438,0.03%,限制大额申购,开放赎回,
2016-07-14,1.0110,1.0435,0.01%,限制大额申购,开放赎回,
2016-07-13,1.0109,1.0434,0.00%,限制大额申购,开放赎回,
2016-07-12,1.0109,1.0434,0.01%,限制大额申购,开放赎回,
2016-07-11,1.0108,1.0433,0.02%,限制大额申购,开放赎回,
2016-07-08,1.0106,1.0431,0.03%,限制大额申购,开放赎回,
2016-07-07,1.0103,1.0428,0.06%,限制大额申购,开放赎回,
2016-07-06,1.0097,1.0422,0.01%,限制大额申购,开放赎回,
2016-07-05,1.0096,1.0421,0.03%,限制大额申购,开放赎回,
2016-07-04,1.0093,1.0418,0.08%,限制大额申购,开放赎回,
2016-07-01,1.0085,1.0410,0.04%,限制大额申购,开放赎回,
2016-06-30,1.0081,1.0406,0.03%,限制大额申购,开放赎回,
2016-06-29,1.0078,1.0403,0.00%,限制大额申购,开放赎回,
2016-06-28,1.0078,1.0403,0.02%,限制大额申购,开放赎回,
2016-06-27,1.0076,1.0401,0.02%,限制大额申购,开放赎回,
2016-06-24,1.0074,1.0399,0.05%,限制大额申购,开放赎回,
2016-06-23,1.0069,1.0394,0.01%,限制大额申购,开放赎回,
2016-06-22,1.0068,1.0393,0.01%,限制大额申购,开放赎回,
2016-06-21,1.0067,1.0392,0.01%,限制大额申购,开放赎回,
2016-06-20,1.0066,1.0391,0.02%,限制大额申购,开放赎回,
2016-06-17,1.0064,1.0389,0.02%,限制大额申购,开放赎回,
2016-06-16,1.0062,1.0387,0.02%,限制大额申购,开放赎回,
2016-06-15,1.0060,1.0385,0.01%,限制大额申购,开放赎回,
2016-06-14,1.0059,1.0384,0.02%,限制大额申购,开放赎回,
2016-06-13,1.0057,1.0382,0.03%,限制大额申购,开放赎回,
2016-06-08,1.0054,1.0379,0.01%,限制大额申购,开放赎回,
2016-06-07,1.0053,1.0378,0.01%,限制大额申购,开放赎回,
2016-06-06,1.0052,1.0377,0.02%,限制大额申购,开放赎回,
2016-06-03,1.0050,1.0380,0.00%,限制大额申购,开放赎回,
2016-06-02,1.0050,1.0380,0.00%,限制大额申购,开放赎回,
2016-06-01,1.0050,1.0380,0.00%,限制大额申购,开放赎回,
2016-05-31,1.0050,1.0380,0.00%,限制大额申购,开放赎回,
