净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.8950,0.8950,-0.33%,开放申购,开放赎回,
2016-07-19,0.8980,0.8980,0.11%,开放申购,开放赎回,
2016-07-18,0.8970,0.8970,-0.66%,开放申购,开放赎回,
2016-07-15,0.9030,0.9030,-0.77%,开放申购,开放赎回,
2016-07-14,0.9100,0.9100,0.22%,开放申购,开放赎回,
2016-07-13,0.9080,0.9080,0.11%,开放申购,开放赎回,
2016-07-12,0.9070,0.9070,1.11%,开放申购,开放赎回,
2016-07-11,0.8970,0.8970,0.11%,开放申购,开放赎回,
2016-07-08,0.8960,0.8960,-1.21%,开放申购,开放赎回,
2016-07-07,0.9070,0.9070,1.57%,开放申购,开放赎回,
2016-07-06,0.8930,0.8930,2.53%,开放申购,开放赎回,
2016-07-05,0.8710,0.8710,0.11%,开放申购,开放赎回,
2016-07-04,0.8700,0.8700,2.11%,开放申购,开放赎回,
2016-07-01,0.8520,0.8520,0.24%,开放申购,开放赎回,
2016-06-30,0.8500,0.8500,0.35%,开放申购,开放赎回,
2016-06-29,0.8470,0.8470,0.12%,开放申购,开放赎回,
2016-06-28,0.8460,0.8460,1.44%,开放申购,开放赎回,
2016-06-27,0.8340,0.8340,2.46%,开放申购,开放赎回,
2016-06-24,0.8140,0.8140,-1.33%,开放申购,开放赎回,
2016-06-23,0.8250,0.8250,-1.43%,开放申购,开放赎回,
2016-06-22,0.8370,0.8370,1.82%,开放申购,开放赎回,
2016-06-21,0.8220,0.8220,-0.96%,开放申购,开放赎回,
2016-06-20,0.8300,0.8300,0.00%,开放申购,开放赎回,
2016-06-17,0.8300,0.8300,1.10%,开放申购,开放赎回,
2016-06-16,0.8210,0.8210,-0.61%,开放申购,开放赎回,
2016-06-15,0.8260,0.8260,2.35%,开放申购,开放赎回,
2016-06-14,0.8070,0.8070,0.62%,开放申购,开放赎回,
2016-06-13,0.8020,0.8020,-3.61%,开放申购,开放赎回,
2016-06-08,0.8320,0.8320,-0.83%,开放申购,开放赎回,
2016-06-07,0.8390,0.8390,0.24%,开放申购,开放赎回,
2016-06-06,0.8370,0.8370,0.24%,开放申购,开放赎回,
2016-06-03,0.8350,0.8350,0.12%,开放申购,开放赎回,
2016-06-02,0.8340,0.8340,0.12%,开放申购,开放赎回,
2016-06-01,0.8330,0.8330,0.00%,开放申购,开放赎回,
2016-05-31,0.8330,0.8330,4.39%,开放申购,开放赎回,
2016-05-30,0.7980,0.7980,-0.37%,开放申购,开放赎回,
2016-05-27,0.8010,0.8010,-0.12%,开放申购,开放赎回,
2016-05-26,0.8020,0.8020,0.88%,开放申购,开放赎回,
2016-05-25,0.7950,0.7950,-0.63%,开放申购,开放赎回,
2016-05-24,0.8000,0.8000,-0.87%,开放申购,开放赎回,
2016-05-23,0.8070,0.8070,0.62%,开放申购,开放赎回,
2016-05-20,0.8020,0.8020,0.50%,开放申购,开放赎回,
2016-05-19,0.7980,0.7980,0.00%,开放申购,开放赎回,
2016-05-18,0.7980,0.7980,-1.48%,开放申购,开放赎回,
2016-05-17,0.8100,0.8100,-0.49%,开放申购,开放赎回,
2016-05-16,0.8140,0.8140,1.50%,开放申购,开放赎回,
2016-05-13,0.8020,0.8020,-0.25%,开放申购,开放赎回,
2016-05-12,0.8040,0.8040,0.12%,开放申购,开放赎回,
2016-05-11,0.8030,0.8030,0.38%,开放申购,开放赎回,
2016-05-10,0.8000,0.8000,-0.12%,开放申购,开放赎回,
2016-05-09,0.8010,0.8010,-3.61%,开放申购,开放赎回,
2016-05-06,0.8310,0.8310,-3.26%,开放申购,开放赎回,
2016-05-05,0.8590,0.8590,0.12%,开放申购,开放赎回,
2016-05-04,0.8580,0.8580,-0.35%,开放申购,开放赎回,
2016-05-03,0.8610,0.8610,2.14%,开放申购,开放赎回,
2016-04-29,0.8430,0.8430,0.12%,开放申购,开放赎回,
2016-04-28,0.8420,0.8420,-0.71%,开放申购,开放赎回,
2016-04-27,0.8480,0.8480,-1.17%,开放申购,开放赎回,
2016-04-26,0.8580,0.8580,0.23%,开放申购,开放赎回,
2016-04-25,0.8560,0.8560,-0.35%,开放申购,开放赎回,
2016-04-22,0.8590,0.8590,-0.69%,开放申购,开放赎回,
2016-04-21,0.8650,0.8650,-0.23%,开放申购,开放赎回,
2016-04-20,0.8670,0.8670,-2.03%,开放申购,开放赎回,
2016-04-19,0.8850,0.8850,0.23%,开放申购,开放赎回,
2016-04-18,0.8830,0.8830,-1.56%,开放申购,开放赎回,
2016-04-15,0.8970,0.8970,-0.44%,开放申购,开放赎回,
2016-04-14,0.9010,0.9010,0.22%,开放申购,开放赎回,
2016-04-13,0.8990,0.8990,2.86%,开放申购,开放赎回,
2016-04-12,0.8740,0.8740,-0.46%,开放申购,开放赎回,
2016-04-11,0.8780,0.8780,2.57%,开放申购,开放赎回,
2016-04-08,0.8560,0.8560,-1.61%,开放申购,开放赎回,
2016-04-07,0.8700,0.8700,-2.14%,开放申购,开放赎回,
2016-04-06,0.8890,0.8890,-0.78%,开放申购,开放赎回,
2016-04-05,0.8960,0.8960,1.59%,开放申购,开放赎回,
2016-04-01,0.8820,0.8820,0.00%,开放申购,开放赎回,
2016-03-31,0.8820,0.8820,0.57%,开放申购,开放赎回,
2016-03-30,0.8770,0.8770,2.81%,开放申购,开放赎回,
2016-03-29,0.8530,0.8530,-1.04%,开放申购,开放赎回,
2016-03-28,0.8620,0.8620,-1.49%,开放申购,开放赎回,
2016-03-25,0.8750,0.8750,0.57%,开放申购,开放赎回,
2016-03-24,0.8700,0.8700,-2.58%,开放申购,开放赎回,
2016-03-23,0.8930,0.8930,0.56%,开放申购,开放赎回,
2016-03-22,0.8880,0.8880,-0.78%,开放申购,开放赎回,
2016-03-21,0.8950,0.8950,2.99%,开放申购,开放赎回,
2016-03-18,0.8690,0.8690,2.96%,开放申购,开放赎回,
2016-03-17,0.8440,0.8440,1.93%,开放申购,开放赎回,
2016-03-16,0.8280,0.8280,-0.24%,开放申购,开放赎回,
2016-03-15,0.8300,0.8300,-1.07%,开放申购,开放赎回,
2016-03-14,0.8390,0.8390,1.57%,开放申购,开放赎回,
2016-03-11,0.8260,0.8260,0.12%,开放申购,开放赎回,
2016-03-10,0.8250,0.8250,-1.90%,开放申购,开放赎回,
2016-03-09,0.8410,0.8410,-2.77%,开放申购,开放赎回,
2016-03-08,0.8650,0.8650,-1.70%,开放申购,开放赎回,
2016-03-07,0.8800,0.8800,0.46%,开放申购,开放赎回,
2016-03-04,0.8760,0.8760,0.00%,开放申购,开放赎回,
2016-03-03,0.8760,0.8760,-0.23%,开放申购,开放赎回,
2016-03-02,0.8780,0.8780,4.03%,开放申购,开放赎回,
2016-03-01,0.8440,0.8440,1.69%,开放申购,开放赎回,
2016-02-29,0.8300,0.8300,-3.15%,开放申购,开放赎回,
2016-02-26,0.8570,0.8570,1.42%,开放申购,开放赎回,
2016-02-25,0.8450,0.8450,-7.35%,开放申购,开放赎回,
2016-02-24,0.9120,0.9120,0.11%,开放申购,开放赎回,
2016-02-23,0.9110,0.9110,-0.65%,开放申购,开放赎回,
2016-02-22,0.9170,0.9170,1.89%,开放申购,开放赎回,
2016-02-19,0.9000,0.9000,1.01%,开放申购,开放赎回,
2016-02-18,0.8910,0.8910,0.45%,开放申购,开放赎回,
2016-02-17,0.8870,0.8870,0.45%,开放申购,开放赎回,
2016-02-16,0.8830,0.8830,2.08%,开放申购,开放赎回,
2016-02-15,0.8650,0.8650,-0.12%,开放申购,开放赎回,
2016-02-05,0.8660,0.8660,-0.46%,开放申购,开放赎回,
2016-02-04,0.8700,0.8700,0.93%,开放申购,开放赎回,
2016-02-03,0.8620,0.8620,-0.12%,开放申购,开放赎回,
2016-02-02,0.8630,0.8630,3.23%,开放申购,开放赎回,
2016-02-01,0.8360,0.8360,-0.59%,开放申购,开放赎回,
2016-01-29,0.8410,0.8410,3.70%,开放申购,开放赎回,
2016-01-28,0.8110,0.8110,-2.52%,开放申购,开放赎回,
2016-01-27,0.8320,0.8320,-0.83%,开放申购,开放赎回,
2016-01-26,0.8390,0.8390,-6.05%,开放申购,开放赎回,
2016-01-25,0.8930,0.8930,1.02%,开放申购,开放赎回,
2016-01-22,0.8840,0.8840,0.91%,开放申购,开放赎回,
2016-01-21,0.8760,0.8760,-2.99%,开放申购,开放赎回,
2016-01-20,0.9030,0.9030,-0.99%,开放申购,开放赎回,
2016-01-19,0.9120,0.9120,3.87%,开放申购,开放赎回,
2016-01-18,0.8780,0.8780,0.92%,开放申购,开放赎回,
2016-01-15,0.8700,0.8700,-3.33%,开放申购,开放赎回,
2016-01-14,0.9000,0.9000,2.74%,开放申购,开放赎回,
2016-01-13,0.8760,0.8760,-2.34%,开放申购,开放赎回,
2016-01-12,0.8970,0.8970,1.01%,开放申购,开放赎回,
2016-01-11,0.8880,0.8880,-5.83%,开放申购,开放赎回,
2016-01-08,0.9430,0.9430,1.51%,开放申购,开放赎回,
2016-01-07,0.9290,0.9290,-7.29%,开放申购,开放赎回,
2016-01-06,1.0020,1.0020,1.52%,开放申购,开放赎回,
2016-01-05,0.9870,0.9870,-0.40%,开放申购,开放赎回,
2016-01-04,0.9910,0.9910,-7.73%,开放申购,开放赎回,
2015-12-31,1.0740,1.0740,-0.92%,开放申购,开放赎回,
2015-12-30,1.0840,1.0840,0.18%,开放申购,开放赎回,
2015-12-29,1.0820,1.0820,1.03%,开放申购,开放赎回,
2015-12-28,1.0710,1.0710,-2.37%,开放申购,开放赎回,
2015-12-25,1.0970,1.0970,0.00%,开放申购,开放赎回,
2015-12-24,1.0970,1.0970,-1.08%,开放申购,开放赎回,
2015-12-23,1.1090,1.1090,-0.63%,开放申购,开放赎回,
2015-12-22,1.1160,1.1160,0.18%,开放申购,开放赎回,
2015-12-21,1.1140,1.1140,2.01%,开放申购,开放赎回,
2015-12-18,1.0920,1.0920,0.18%,开放申购,开放赎回,
2015-12-17,1.0900,1.0900,1.87%,开放申购,开放赎回,
2015-12-16,1.0700,1.0700,0.19%,开放申购,开放赎回,
2015-12-15,1.0680,1.0680,0.28%,开放申购,开放赎回,
2015-12-14,1.0650,1.0650,2.31%,开放申购,开放赎回,
2015-12-11,1.0410,1.0410,0.19%,开放申购,开放赎回,
2015-12-10,1.0390,1.0390,0.00%,开放申购,开放赎回,
2015-12-09,1.0390,1.0390,0.48%,开放申购,开放赎回,
2015-12-08,1.0340,1.0340,-2.27%,开放申购,开放赎回,
2015-12-07,1.0580,1.0580,0.57%,开放申购,开放赎回,
2015-12-04,1.0520,1.0520,-0.66%,开放申购,开放赎回,
2015-12-03,1.0590,1.0590,1.83%,开放申购,开放赎回,
2015-12-02,1.0400,1.0400,0.58%,开放申购,开放赎回,
2015-12-01,1.0340,1.0340,0.39%,开放申购,开放赎回,
2015-11-30,1.0300,1.0300,0.49%,开放申购,开放赎回,
2015-11-27,1.0250,1.0250,-5.00%,开放申购,开放赎回,
2015-11-26,1.0790,1.0790,-1.46%,开放申购,开放赎回,
2015-11-25,1.0950,1.0950,1.01%,开放申购,开放赎回,
2015-11-24,1.0840,1.0840,0.65%,开放申购,开放赎回,
2015-11-23,1.0770,1.0770,-0.65%,开放申购,开放赎回,
2015-11-20,1.0840,1.0840,-0.28%,开放申购,开放赎回,
2015-11-19,1.0870,1.0870,2.26%,开放申购,开放赎回,
2015-11-18,1.0630,1.0630,-1.30%,开放申购,开放赎回,
2015-11-17,1.0770,1.0770,-0.46%,开放申购,开放赎回,
2015-11-16,1.0820,1.0820,1.79%,开放申购,开放赎回,
2015-11-13,1.0630,1.0630,-2.57%,开放申购,开放赎回,
2015-11-12,1.0910,1.0910,0.65%,开放申购,开放赎回,
2015-11-11,1.0840,1.0840,0.74%,开放申购,开放赎回,
2015-11-10,1.0760,1.0760,-0.37%,开放申购,开放赎回,
2015-11-09,1.0800,1.0800,0.75%,开放申购,开放赎回,
2015-11-06,1.0720,1.0720,1.32%,开放申购,开放赎回,
2015-11-05,1.0580,1.0580,0.47%,开放申购,开放赎回,
2015-11-04,1.0530,1.0530,4.26%,开放申购,开放赎回,
2015-11-03,1.0100,1.0100,-0.10%,开放申购,开放赎回,
2015-11-02,1.0110,1.0110,-1.56%,开放申购,开放赎回,
2015-10-30,1.0270,1.0270,0.69%,开放申购,开放赎回,
2015-10-29,1.0200,1.0200,0.99%,开放申购,开放赎回,
2015-10-28,1.0100,1.0100,-1.85%,开放申购,开放赎回,
2015-10-27,1.0290,1.0290,-0.29%,开放申购,开放赎回,
2015-10-26,1.0320,1.0320,0.19%,开放申购,开放赎回,
2015-10-23,1.0300,1.0300,1.58%,开放申购,开放赎回,
2015-10-22,1.0140,1.0140,2.22%,开放申购,开放赎回,
2015-10-21,0.9920,0.9920,-3.60%,开放申购,开放赎回,
2015-10-20,1.0290,1.0290,0.88%,开放申购,开放赎回,
2015-10-19,1.0200,1.0200,0.10%,开放申购,开放赎回,
2015-10-16,1.0190,1.0190,0.20%,开放申购,开放赎回,
2015-10-15,1.0170,1.0170,0.39%,开放申购,开放赎回,
2015-10-14,1.0130,1.0130,-0.20%,开放申购,开放赎回,
2015-10-13,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-10-12,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-10-09,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-10-08,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-30,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-29,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-28,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-25,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-24,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-23,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-22,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-21,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-18,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-17,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-16,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-15,1.0150,1.0150,0.00%,开放申购,开放赎回,
2015-09-14,1.0150,1.0150,-0.20%,开放申购,开放赎回,
2015-09-11,1.0170,1.0170,0.00%,开放申购,开放赎回,
2015-09-10,1.0170,1.0170,-0.20%,开放申购,开放赎回,
2015-09-09,1.0190,1.0190,0.10%,开放申购,开放赎回,
2015-09-08,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-09-07,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-09-02,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-09-01,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-31,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-28,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-27,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-26,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-25,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-24,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-21,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-20,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-08-19,1.0180,1.0180,-0.10%,开放申购,开放赎回,
2015-08-18,1.0190,1.0190,-0.29%,开放申购,开放赎回,
2015-08-17,1.0220,1.0220,0.00%,开放申购,开放赎回,
2015-08-14,1.0220,1.0220,0.00%,开放申购,开放赎回,
2015-08-13,1.0220,1.0220,0.00%,开放申购,开放赎回,
2015-08-12,1.0220,1.0220,-0.29%,开放申购,开放赎回,
2015-08-11,1.0250,1.0250,0.10%,开放申购,开放赎回,
2015-08-10,1.0240,1.0240,0.29%,开放申购,开放赎回,
2015-08-07,1.0210,1.0210,0.10%,开放申购,开放赎回,
2015-08-06,1.0200,1.0200,-0.10%,开放申购,开放赎回,
2015-08-05,1.0210,1.0210,-0.10%,开放申购,开放赎回,
2015-08-04,1.0220,1.0220,0.10%,开放申购,开放赎回,
2015-08-03,1.0210,1.0210,0.29%,开放申购,开放赎回,
2015-07-31,1.0180,1.0180,0.10%,开放申购,开放赎回,
2015-07-30,1.0170,1.0170,-0.10%,开放申购,开放赎回,
2015-07-29,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-07-28,1.0180,1.0180,0.00%,开放申购,开放赎回,
2015-07-27,1.0180,1.0180,-0.49%,开放申购,开放赎回,
2015-07-24,1.0230,1.0230,-0.10%,开放申购,开放赎回,
2015-07-23,1.0240,1.0240,0.10%,开放申购,开放赎回,
2015-07-22,1.0230,1.0230,0.10%,开放申购,开放赎回,
2015-07-21,1.0220,1.0220,0.00%,开放申购,开放赎回,
2015-07-20,1.0220,1.0220,0.10%,开放申购,开放赎回,
2015-07-17,1.0210,1.0210,0.20%,开放申购,开放赎回,
2015-07-16,1.0190,1.0190,-0.29%,开放申购,开放赎回,
2015-07-15,1.0220,1.0220,-0.78%,开放申购,开放赎回,
2015-07-14,1.0300,1.0300,-0.39%,开放申购,开放赎回,
2015-07-13,1.0340,1.0340,0.29%,开放申购,开放赎回,
2015-07-10,1.0310,1.0310,0.59%,开放申购,开放赎回,
2015-07-09,1.0250,1.0250,0.20%,开放申购,开放赎回,
2015-07-08,1.0230,1.0230,0.20%,开放申购,开放赎回,
2015-07-07,1.0210,1.0210,0.00%,开放申购,开放赎回,
2015-07-06,1.0210,1.0210,2.30%,开放申购,开放赎回,
2015-07-03,0.9980,0.9980,-1.29%,开放申购,开放赎回,
2015-07-02,1.0110,1.0110,0.30%,开放申购,开放赎回,
2015-07-01,1.0080,1.0080,-0.98%,开放申购,开放赎回,
2015-06-30,1.0180,1.0180,0.89%,开放申购,开放赎回,
2015-06-29,1.0090,1.0090,-0.10%,开放申购,开放赎回,
2015-06-26,1.0100,1.0100,-0.10%,开放申购,开放赎回,
2015-06-25,1.0110,1.0110,0.00%,开放申购,开放赎回,
2015-06-24,1.0110,1.0110,0.00%,开放申购,开放赎回,
2015-06-23,1.0110,1.0110,0.00%,开放申购,开放赎回,
2015-06-19,1.0110,1.0110,-0.10%,开放申购,开放赎回,
2015-06-18,1.0120,1.0120,-0.10%,开放申购,开放赎回,
2015-06-17,1.0130,1.0130,0.10%,开放申购,开放赎回,
2015-06-16,1.0120,1.0120,-0.49%,开放申购,开放赎回,
2015-06-15,1.0170,1.0170,-0.39%,开放申购,开放赎回,
2015-06-12,1.0210,1.0210,0.20%,开放申购,开放赎回,
2015-06-11,1.0190,1.0190,0.10%,开放申购,开放赎回,
2015-06-10,1.0180,1.0180,0.30%,开放申购,开放赎回,
2015-06-09,1.0150,1.0150,-0.20%,开放申购,开放赎回,
2015-06-08,1.0170,1.0170,-0.20%,开放申购,开放赎回,
2015-06-05,1.0190,1.0190,0.10%,开放申购,开放赎回,
2015-06-04,1.0180,1.0180,-0.10%,开放申购,开放赎回,
2015-06-03,1.0190,1.0190,0.10%,开放申购,开放赎回,
2015-06-02,1.0180,1.0180,0.30%,开放申购,开放赎回,
2015-06-01,1.0150,1.0150,0.69%,开放申购,开放赎回,
2015-05-29,1.0080,1.0080,0.10%,开放申购,开放赎回,
2015-05-28,1.0070,1.0070,-0.89%,开放申购,开放赎回,
2015-05-27,1.0160,1.0160,0.00%,开放申购,开放赎回,
2015-05-26,1.0160,1.0160,0.30%,开放申购,开放赎回,
2015-05-25,1.0130,1.0130,0.10%,开放申购,开放赎回,
2015-05-22,1.0120,1.0120,0.00%,开放申购,开放赎回,
2015-05-21,1.0120,1.0120,0.20%,开放申购,开放赎回,
2015-05-20,1.0100,1.0100,0.10%,开放申购,开放赎回,
2015-05-19,1.0090,1.0090,0.00%,开放申购,开放赎回,
2015-05-18,1.0090,1.0090,0.10%,开放申购,开放赎回,
2015-05-15,1.0080,1.0080,0.00%,开放申购,开放赎回,
2015-05-14,1.0080,1.0080,0.00%,开放申购,开放赎回,
2015-05-13,1.0080,1.0080,0.20%,开放申购,开放赎回,
2015-05-12,1.0060,1.0060,0.30%,开放申购,开放赎回,
2015-05-11,1.0030,1.0030,0.40%,封闭期,封闭期,
2015-05-08,0.9990,0.9990,,封闭期,封闭期,
2015-04-30,0.9990,0.9990,,封闭期,封闭期,
2015-04-28,1.0000,1.0000,,封闭期,封闭期,
