净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.7460,0.7460,-0.27%,开放申购,开放赎回,
2016-07-19,0.7480,0.7480,0.00%,开放申购,开放赎回,
2016-07-18,0.7480,0.7480,-0.93%,开放申购,开放赎回,
2016-07-15,0.7550,0.7550,0.27%,开放申购,开放赎回,
2016-07-14,0.7530,0.7530,-0.13%,开放申购,开放赎回,
2016-07-13,0.7540,0.7540,0.67%,开放申购,开放赎回,
2016-07-12,0.7490,0.7490,0.94%,开放申购,开放赎回,
2016-07-11,0.7420,0.7420,-1.07%,开放申购,开放赎回,
2016-07-08,0.7500,0.7500,0.13%,开放申购,开放赎回,
2016-07-07,0.7490,0.7490,-0.13%,开放申购,开放赎回,
2016-07-06,0.7500,0.7500,0.00%,开放申购,开放赎回,
2016-07-05,0.7500,0.7500,0.27%,开放申购,开放赎回,
2016-07-04,0.7480,0.7480,1.77%,开放申购,开放赎回,
2016-07-01,0.7350,0.7350,0.27%,开放申购,开放赎回,
2016-06-30,0.7330,0.7330,0.00%,开放申购,开放赎回,
2016-06-29,0.7330,0.7330,-0.41%,开放申购,开放赎回,
2016-06-28,0.7360,0.7360,1.24%,开放申购,开放赎回,
2016-06-27,0.7270,0.7270,2.68%,开放申购,开放赎回,
2016-06-24,0.7080,0.7080,-0.84%,开放申购,开放赎回,
2016-06-23,0.7140,0.7140,0.42%,开放申购,开放赎回,
2016-06-22,0.7110,0.7110,1.86%,开放申购,开放赎回,
2016-06-21,0.6980,0.6980,-1.41%,开放申购,开放赎回,
2016-06-20,0.7080,0.7080,0.85%,开放申购,开放赎回,
2016-06-17,0.7020,0.7020,1.30%,开放申购,开放赎回,
2016-06-16,0.6930,0.6930,-0.43%,开放申购,开放赎回,
2016-06-15,0.6960,0.6960,2.96%,开放申购,开放赎回,
2016-06-14,0.6760,0.6760,0.45%,开放申购,开放赎回,
2016-06-13,0.6730,0.6730,-4.40%,开放申购,开放赎回,
2016-06-08,0.7040,0.7040,-0.57%,开放申购,开放赎回,
2016-06-07,0.7080,0.7080,0.00%,开放申购,开放赎回,
2016-06-06,0.7080,0.7080,0.00%,开放申购,开放赎回,
2016-06-03,0.7080,0.7080,1.43%,开放申购,开放赎回,
2016-06-02,0.6980,0.6980,0.29%,开放申购,开放赎回,
2016-06-01,0.6960,0.6960,0.72%,开放申购,开放赎回,
2016-05-31,0.6910,0.6910,3.75%,开放申购,开放赎回,
2016-05-30,0.6660,0.6660,-0.30%,开放申购,开放赎回,
2016-05-27,0.6680,0.6680,-0.15%,开放申购,开放赎回,
2016-05-26,0.6690,0.6690,0.45%,开放申购,开放赎回,
2016-05-25,0.6660,0.6660,-0.45%,开放申购,开放赎回,
2016-05-24,0.6690,0.6690,-1.33%,开放申购,开放赎回,
2016-05-23,0.6780,0.6780,1.95%,开放申购,开放赎回,
2016-05-20,0.6650,0.6650,1.37%,开放申购,开放赎回,
2016-05-19,0.6560,0.6560,0.15%,开放申购,开放赎回,
2016-05-18,0.6550,0.6550,-2.96%,开放申购,开放赎回,
2016-05-17,0.6750,0.6750,-0.30%,开放申购,开放赎回,
2016-05-16,0.6770,0.6770,2.27%,开放申购,开放赎回,
2016-05-13,0.6620,0.6620,-0.15%,开放申购,开放赎回,
2016-05-12,0.6630,0.6630,0.15%,开放申购,开放赎回,
2016-05-11,0.6620,0.6620,-0.60%,开放申购,开放赎回,
2016-05-10,0.6660,0.6660,0.30%,开放申购,开放赎回,
2016-05-09,0.6640,0.6640,-2.78%,开放申购,开放赎回,
2016-05-06,0.6830,0.6830,-3.94%,开放申购,开放赎回,
2016-05-05,0.7110,0.7110,0.57%,开放申购,开放赎回,
2016-05-04,0.7070,0.7070,-0.42%,开放申购,开放赎回,
2016-05-03,0.7100,0.7100,3.80%,开放申购,开放赎回,
2016-04-29,0.6840,0.6840,0.44%,开放申购,开放赎回,
2016-04-28,0.6810,0.6810,-0.73%,开放申购,开放赎回,
2016-04-27,0.6860,0.6860,0.29%,开放申购,开放赎回,
2016-04-26,0.6840,0.6840,1.03%,开放申购,开放赎回,
2016-04-25,0.6770,0.6770,-0.73%,开放申购,开放赎回,
2016-04-22,0.6820,0.6820,1.49%,开放申购,开放赎回,
