净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.7210,1.7210,0.35%,开放申购,开放赎回,
2016-07-19,1.7150,1.7150,1.00%,开放申购,开放赎回,
2016-07-18,1.6980,1.6980,-0.06%,开放申购,开放赎回,
2016-07-15,1.6990,1.6990,-0.23%,开放申购,开放赎回,
2016-07-14,1.7030,1.7030,-0.47%,开放申购,开放赎回,
2016-07-13,1.7110,1.7110,1.18%,开放申购,开放赎回,
2016-07-12,1.6910,1.6910,0.59%,开放申购,开放赎回,
2016-07-11,1.6810,1.6810,-0.53%,开放申购,开放赎回,
2016-07-08,1.6900,1.6900,-0.30%,开放申购,开放赎回,
2016-07-07,1.6950,1.6950,-0.59%,开放申购,开放赎回,
2016-07-06,1.7050,1.7050,0.29%,开放申购,开放赎回,
2016-07-05,1.7000,1.7000,0.35%,开放申购,开放赎回,
2016-07-04,1.6940,1.6940,1.99%,开放申购,开放赎回,
2016-07-01,1.6610,1.6610,-0.42%,开放申购,开放赎回,
2016-06-30,1.6680,1.6680,-0.42%,开放申购,开放赎回,
2016-06-29,1.6750,1.6750,0.36%,开放申购,开放赎回,
2016-06-28,1.6690,1.6690,0.60%,开放申购,开放赎回,
2016-06-27,1.6590,1.6590,2.41%,开放申购,开放赎回,
2016-06-24,1.6200,1.6200,-0.80%,开放申购,开放赎回,
2016-06-23,1.6330,1.6330,-1.63%,开放申购,开放赎回,
2016-06-22,1.6600,1.6600,1.47%,开放申购,开放赎回,
2016-06-21,1.6360,1.6360,-1.03%,开放申购,开放赎回,
2016-06-20,1.6530,1.6530,0.24%,开放申购,开放赎回,
2016-06-17,1.6490,1.6490,0.24%,开放申购,开放赎回,
2016-06-16,1.6450,1.6450,-0.72%,开放申购,开放赎回,
2016-06-15,1.6570,1.6570,3.69%,开放申购,开放赎回,
2016-06-14,1.5980,1.5980,0.06%,开放申购,开放赎回,
2016-06-13,1.5970,1.5970,-4.08%,开放申购,开放赎回,
2016-06-08,1.6650,1.6650,-1.13%,开放申购,开放赎回,
2016-06-07,1.6840,1.6840,0.06%,开放申购,开放赎回,
2016-06-06,1.6830,1.6830,0.60%,开放申购,开放赎回,
2016-06-03,1.6730,1.6730,0.84%,开放申购,开放赎回,
2016-06-02,1.6590,1.6590,0.91%,开放申购,开放赎回,
2016-06-01,1.6440,1.6440,0.67%,开放申购,开放赎回,
