净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.9310,0.9400,-0.21%,开放申购,开放赎回,
2016-07-19,0.9330,0.9420,-0.96%,开放申购,开放赎回,
2016-07-18,0.9420,0.9510,0.21%,开放申购,开放赎回,
2016-07-15,0.9400,0.9490,0.11%,开放申购,开放赎回,
2016-07-14,0.9390,0.9480,0.00%,开放申购,开放赎回,
2016-07-13,0.9390,0.9480,0.43%,开放申购,开放赎回,
2016-07-12,0.9350,0.9440,1.74%,开放申购,开放赎回,
2016-07-11,0.9190,0.9280,0.22%,开放申购,开放赎回,
2016-07-08,0.9170,0.9260,-0.54%,开放申购,开放赎回,
2016-07-07,0.9220,0.9310,0.11%,开放申购,开放赎回,
2016-07-06,0.9210,0.9300,-0.54%,开放申购,开放赎回,
2016-07-05,0.9260,0.9350,-0.43%,开放申购,开放赎回,
2016-07-04,0.9300,0.9390,1.20%,开放申购,开放赎回,
2016-07-01,0.9190,0.9280,0.22%,开放申购,开放赎回,
2016-06-30,0.9170,0.9260,-0.22%,开放申购,开放赎回,
2016-06-29,0.9190,0.9280,0.99%,开放申购,开放赎回,
2016-06-28,0.9100,0.9190,0.33%,开放申购,开放赎回,
2016-06-27,0.9070,0.9160,0.22%,开放申购,开放赎回,
2016-06-24,0.9050,0.9140,-0.55%,开放申购,开放赎回,
2016-06-23,0.9100,0.9190,-0.55%,开放申购,开放赎回,
2016-06-22,0.9150,0.9240,0.11%,开放申购,开放赎回,
2016-06-21,0.9140,0.9230,0.00%,开放申购,开放赎回,
2016-06-20,0.9140,0.9230,0.11%,开放申购,开放赎回,
2016-06-17,0.9130,0.9220,0.33%,开放申购,开放赎回,
2016-06-16,0.9100,0.9190,-0.33%,开放申购,开放赎回,
2016-06-15,0.9130,0.9220,0.22%,开放申购,开放赎回,
2016-06-14,0.9110,0.9200,0.44%,开放申购,开放赎回,
2016-06-13,0.9070,0.9160,-1.73%,开放申购,开放赎回,
2016-06-08,0.9230,0.9320,-0.22%,开放申购,开放赎回,
2016-06-07,0.9250,0.9340,0.11%,开放申购,开放赎回,
2016-06-06,0.9240,0.9330,-0.54%,开放申购,开放赎回,
2016-06-03,0.9290,0.9380,0.32%,开放申购,开放赎回,
2016-06-02,0.9260,0.9350,-0.22%,开放申购,开放赎回,
2016-06-01,0.9280,0.9370,-0.85%,开放申购,开放赎回,
2016-05-31,0.9360,0.9450,2.63%,开放申购,开放赎回,
2016-05-30,0.9120,0.9210,0.66%,开放申购,开放赎回,
2016-05-27,0.9060,0.9150,0.00%,开放申购,开放赎回,
2016-05-26,0.9060,0.9150,0.33%,开放申购,开放赎回,
