净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.9750,0.9750,0.10%,开放申购,开放赎回,
2016-07-19,0.9740,0.9740,0.21%,开放申购,开放赎回,
2016-07-18,0.9720,0.9720,-0.61%,开放申购,开放赎回,
2016-07-15,0.9780,0.9780,0.10%,开放申购,开放赎回,
2016-07-14,0.9770,0.9770,0.31%,开放申购,开放赎回,
2016-07-13,0.9740,0.9740,0.52%,开放申购,开放赎回,
2016-07-12,0.9690,0.9690,0.83%,开放申购,开放赎回,
2016-07-11,0.9610,0.9610,0.10%,开放申购,开放赎回,
2016-07-08,0.9600,0.9600,0.00%,开放申购,开放赎回,
2016-07-07,0.9600,0.9600,-0.10%,开放申购,开放赎回,
2016-07-06,0.9610,0.9610,0.21%,开放申购,开放赎回,
2016-07-05,0.9590,0.9590,0.00%,开放申购,开放赎回,
2016-07-04,0.9590,0.9590,1.37%,开放申购,开放赎回,
2016-07-01,0.9460,0.9460,-0.11%,开放申购,开放赎回,
2016-06-30,0.9470,0.9470,0.11%,开放申购,开放赎回,
2016-06-29,0.9460,0.9460,-0.32%,开放申购,开放赎回,
2016-06-28,0.9490,0.9490,0.64%,开放申购,开放赎回,
2016-06-27,0.9430,0.9430,1.84%,开放申购,开放赎回,
2016-06-24,0.9260,0.9260,-0.75%,开放申购,开放赎回,
2016-06-23,0.9330,0.9330,-0.11%,开放申购,开放赎回,
2016-06-22,0.9340,0.9340,1.08%,开放申购,开放赎回,
2016-06-21,0.9240,0.9240,-0.65%,开放申购,开放赎回,
2016-06-20,0.9300,0.9300,0.76%,开放申购,开放赎回,
2016-06-17,0.9230,0.9230,0.33%,开放申购,开放赎回,
2016-06-16,0.9200,0.9200,-0.33%,开放申购,开放赎回,
2016-06-15,0.9230,0.9230,2.10%,开放申购,开放赎回,
2016-06-14,0.9040,0.9040,0.33%,开放申购,开放赎回,
2016-06-13,0.9010,0.9010,-3.12%,开放申购,开放赎回,
2016-06-08,0.9300,0.9300,-0.21%,开放申购,开放赎回,
2016-06-07,0.9320,0.9320,0.11%,开放申购,开放赎回,
2016-06-06,0.9310,0.9310,0.11%,开放申购,开放赎回,
2016-06-03,0.9300,0.9300,0.54%,开放申购,开放赎回,
2016-06-02,0.9250,0.9250,0.76%,开放申购,开放赎回,
2016-06-01,0.9180,0.9180,0.22%,开放申购,开放赎回,
2016-05-31,0.9160,0.9160,3.39%,开放申购,开放赎回,
2016-05-30,0.8860,0.8860,-0.45%,开放申购,开放赎回,
2016-05-27,0.8900,0.8900,0.00%,开放申购,开放赎回,
2016-05-26,0.8900,0.8900,0.34%,开放申购,开放赎回,
2016-05-25,0.8870,0.8870,-0.11%,开放申购,开放赎回,
2016-05-24,0.8880,0.8880,-0.78%,开放申购,开放赎回,
2016-05-23,0.8950,0.8950,1.02%,开放申购,开放赎回,
2016-05-20,0.8860,0.8860,0.68%,开放申购,开放赎回,
2016-05-19,0.8800,0.8800,0.11%,开放申购,开放赎回,
2016-05-18,0.8790,0.8790,-1.46%,开放申购,开放赎回,
2016-05-17,0.8920,0.8920,-0.22%,开放申购,开放赎回,
2016-05-16,0.8940,0.8940,0.90%,开放申购,开放赎回,
2016-05-13,0.8860,0.8860,-0.34%,开放申购,开放赎回,
2016-05-12,0.8890,0.8890,0.11%,开放申购,开放赎回,
2016-05-11,0.8880,0.8880,-0.22%,开放申购,开放赎回,
2016-05-10,0.8900,0.8900,0.11%,开放申购,开放赎回,
2016-05-09,0.8890,0.8890,-2.20%,开放申购,开放赎回,
2016-05-06,0.9090,0.9090,-2.78%,开放申购,开放赎回,
2016-05-05,0.9350,0.9350,0.32%,开放申购,开放赎回,
