净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,2.1967,2.1967,0.00%,开放申购,开放赎回,
2016-07-19,2.1968,2.1968,0.14%,开放申购,开放赎回,
2016-07-18,2.1937,2.1937,-0.23%,开放申购,开放赎回,
2016-07-15,2.1988,2.1988,-0.02%,开放申购,开放赎回,
2016-07-14,2.1992,2.1992,0.35%,开放申购,开放赎回,
2016-07-13,2.1915,2.1915,0.99%,开放申购,开放赎回,
2016-07-12,2.1701,2.1701,1.33%,开放申购,开放赎回,
2016-07-11,2.1416,2.1416,-0.01%,开放申购,开放赎回,
2016-07-08,2.1419,2.1419,-0.21%,开放申购,开放赎回,
2016-07-07,2.1463,2.1463,0.24%,开放申购,开放赎回,
2016-07-06,2.1411,2.1411,0.50%,开放申购,开放赎回,
2016-07-05,2.1304,2.1304,0.60%,开放申购,开放赎回,
2016-07-04,2.1178,2.1178,2.05%,开放申购,开放赎回,
2016-07-01,2.0752,2.0752,0.02%,开放申购,开放赎回,
2016-06-30,2.0748,2.0748,0.31%,开放申购,开放赎回,
2016-06-29,2.0683,2.0683,0.48%,开放申购,开放赎回,
2016-06-28,2.0584,2.0584,1.41%,开放申购,开放赎回,
2016-06-27,2.0298,2.0298,2.27%,开放申购,开放赎回,
2016-06-24,1.9848,1.9848,-0.99%,开放申购,开放赎回,
2016-06-23,2.0046,2.0046,-0.19%,开放申购,开放赎回,
2016-06-22,2.0084,2.0084,1.43%,开放申购,开放赎回,
2016-06-21,1.9800,1.9800,-0.69%,开放申购,开放赎回,
2016-06-20,1.9938,1.9938,0.31%,开放申购,开放赎回,
2016-06-17,1.9876,1.9876,0.71%,开放申购,开放赎回,
2016-06-16,1.9735,1.9735,-0.36%,开放申购,开放赎回,
2016-06-15,1.9806,1.9806,2.78%,开放申购,开放赎回,
2016-06-14,1.9271,1.9271,0.22%,开放申购,开放赎回,
2016-06-13,1.9229,1.9229,-3.93%,开放申购,开放赎回,
2016-06-08,2.0016,2.0016,-0.05%,开放申购,开放赎回,
2016-06-07,2.0026,2.0026,-0.16%,开放申购,开放赎回,
2016-06-06,2.0059,2.0059,0.13%,开放申购,开放赎回,
2016-06-03,2.0032,2.0032,0.63%,开放申购,开放赎回,
2016-06-02,1.9907,1.9907,0.50%,开放申购,开放赎回,
2016-06-01,1.9808,1.9808,0.50%,开放申购,开放赎回,
2016-05-31,1.9710,1.9710,3.81%,开放申购,开放赎回,
2016-05-30,1.8987,1.8987,-0.16%,开放申购,开放赎回,
2016-05-27,1.9018,1.9018,0.16%,开放申购,开放赎回,
2016-05-26,1.8988,1.8988,0.26%,开放申购,开放赎回,
2016-05-25,1.8938,1.8938,-0.38%,开放申购,开放赎回,
2016-05-24,1.9011,1.9011,-0.93%,开放申购,开放赎回,
2016-05-23,1.9190,1.9190,1.37%,开放申购,开放赎回,
2016-05-20,1.8930,1.8930,1.11%,开放申购,开放赎回,
2016-05-19,1.8722,1.8722,0.48%,开放申购,开放赎回,
2016-05-18,1.8633,1.8633,-2.77%,开放申购,开放赎回,
2016-05-17,1.9163,1.9163,0.02%,开放申购,开放赎回,
2016-05-16,1.9160,1.9160,1.51%,开放申购,开放赎回,
2016-05-13,1.8875,1.8875,-0.28%,开放申购,开放赎回,
