净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.7432,0.7432,0.23%,开放申购,开放赎回,
2016-07-19,0.7415,0.7415,0.47%,开放申购,开放赎回,
2016-07-18,0.7380,0.7380,-0.45%,开放申购,开放赎回,
2016-07-15,0.7413,0.7413,-0.43%,开放申购,开放赎回,
2016-07-14,0.7445,0.7445,0.35%,开放申购,开放赎回,
2016-07-13,0.7419,0.7419,2.09%,开放申购,开放赎回,
2016-07-12,0.7267,0.7267,1.14%,开放申购,开放赎回,
2016-07-11,0.7185,0.7185,-0.53%,开放申购,开放赎回,
2016-07-08,0.7223,0.7223,-0.21%,开放申购,开放赎回,
2016-07-07,0.7238,0.7238,-0.47%,开放申购,开放赎回,
2016-07-06,0.7272,0.7272,0.23%,开放申购,开放赎回,
2016-07-05,0.7255,0.7255,0.32%,开放申购,开放赎回,
2016-07-04,0.7232,0.7232,1.27%,开放申购,开放赎回,
2016-07-01,0.7141,0.7141,-0.53%,开放申购,开放赎回,
2016-06-30,0.7179,0.7179,0.73%,开放申购,开放赎回,
2016-06-29,0.7127,0.7127,-0.22%,开放申购,开放赎回,
2016-06-28,0.7143,0.7143,1.85%,开放申购,开放赎回,
2016-06-27,0.7013,0.7013,1.65%,开放申购,开放赎回,
2016-06-24,0.6899,0.6899,-0.81%,开放申购,开放赎回,
2016-06-23,0.6955,0.6955,-0.29%,开放申购,开放赎回,
2016-06-22,0.6975,0.6975,0.98%,开放申购,开放赎回,
2016-06-21,0.6907,0.6907,-0.13%,开放申购,开放赎回,
2016-06-20,0.6916,0.6916,-0.12%,开放申购,开放赎回,
2016-06-17,0.6924,0.6924,0.46%,开放申购,开放赎回,
2016-06-16,0.6892,0.6892,-1.26%,开放申购,开放赎回,
2016-06-15,0.6980,0.6980,2.32%,开放申购,开放赎回,
2016-06-14,0.6822,0.6822,-0.37%,开放申购,开放赎回,
2016-06-13,0.6847,0.6847,-5.49%,开放申购,开放赎回,
2016-06-08,0.7245,0.7245,-0.83%,开放申购,开放赎回,
2016-06-07,0.7306,0.7306,-0.14%,开放申购,开放赎回,
2016-06-06,0.7316,0.7316,-0.14%,开放申购,开放赎回,
2016-06-03,0.7326,0.7326,1.09%,开放申购,开放赎回,
2016-06-02,0.7247,0.7247,0.56%,开放申购,开放赎回,
2016-06-01,0.7207,0.7207,0.25%,开放申购,开放赎回,
2016-05-31,0.7189,0.7189,3.98%,开放申购,开放赎回,
2016-05-30,0.6914,0.6914,-0.49%,开放申购,开放赎回,
2016-05-27,0.6948,0.6948,-0.22%,开放申购,开放赎回,
2016-05-26,0.6963,0.6963,0.32%,开放申购,开放赎回,
2016-05-25,0.6941,0.6941,-0.12%,开放申购,开放赎回,
2016-05-24,0.6949,0.6949,-1.10%,开放申购,开放赎回,
2016-05-23,0.7026,0.7026,1.50%,开放申购,开放赎回,
2016-05-20,0.6922,0.6922,0.89%,开放申购,开放赎回,
2016-05-19,0.6861,0.6861,0.72%,开放申购,开放赎回,
2016-05-18,0.6812,0.6812,-2.53%,开放申购,开放赎回,
2016-05-17,0.6989,0.6989,-0.07%,开放申购,开放赎回,
2016-05-16,0.6994,0.6994,1.27%,开放申购,开放赎回,
2016-05-13,0.6906,0.6906,-0.46%,开放申购,开放赎回,
2016-05-12,0.6938,0.6938,-0.79%,开放申购,开放赎回,
2016-05-11,0.6993,0.6993,-0.95%,开放申购,开放赎回,
2016-05-10,0.7060,0.7060,-0.25%,开放申购,开放赎回,
2016-05-09,0.7078,0.7078,-3.70%,开放申购,开放赎回,
2016-05-06,0.7350,0.7350,-3.21%,开放申购,开放赎回,
2016-05-05,0.7594,0.7594,0.74%,开放申购,开放赎回,
2016-05-04,0.7538,0.7538,0.01%,开放申购,开放赎回,
2016-05-03,0.7537,0.7537,2.57%,开放申购,开放赎回,
2016-04-29,0.7348,0.7348,-0.30%,开放申购,开放赎回,
2016-04-28,0.7370,0.7370,-0.28%,开放申购,开放赎回,
2016-04-27,0.7391,0.7391,-0.35%,开放申购,开放赎回,
2016-04-26,0.7417,0.7417,1.27%,开放申购,开放赎回,
2016-04-25,0.7324,0.7324,-0.72%,开放申购,开放赎回,
2016-04-22,0.7377,0.7377,1.10%,开放申购,开放赎回,
2016-04-21,0.7297,0.7297,-1.72%,开放申购,开放赎回,
2016-04-20,0.7425,0.7425,-4.72%,开放申购,开放赎回,
2016-04-19,0.7793,0.7793,-0.01%,开放申购,开放赎回,
2016-04-18,0.7794,0.7794,-1.37%,开放申购,开放赎回,
2016-04-15,0.7902,0.7902,-0.67%,开放申购,开放赎回,
2016-04-14,0.7955,0.7955,1.31%,开放申购,开放赎回,
2016-04-13,0.7852,0.7852,1.02%,开放申购,开放赎回,
2016-04-12,0.7773,0.7773,-0.49%,开放申购,开放赎回,
2016-04-11,0.7811,0.7811,2.27%,开放申购,开放赎回,
2016-04-08,0.7638,0.7638,-1.02%,开放申购,开放赎回,
2016-04-07,0.7717,0.7717,-1.72%,开放申购,开放赎回,
2016-04-06,0.7852,0.7852,0.11%,开放申购,开放赎回,
2016-04-05,0.7843,0.7843,2.44%,开放申购,开放赎回,
2016-04-01,0.7656,0.7656,-0.09%,开放申购,开放赎回,
2016-03-31,0.7663,0.7663,0.37%,开放申购,开放赎回,
2016-03-30,0.7635,0.7635,3.68%,开放申购,开放赎回,
2016-03-29,0.7364,0.7364,-2.77%,开放申购,开放赎回,
2016-03-28,0.7574,0.7574,-1.01%,开放申购,开放赎回,
2016-03-25,0.7651,0.7651,0.95%,开放申购,开放赎回,
2016-03-24,0.7579,0.7579,-1.33%,开放申购,开放赎回,
2016-03-23,0.7681,0.7681,0.93%,开放申购,开放赎回,
2016-03-22,0.7610,0.7610,-0.17%,开放申购,开放赎回,
2016-03-21,0.7623,0.7623,2.45%,开放申购,开放赎回,
2016-03-18,0.7441,0.7441,3.94%,开放申购,开放赎回,
2016-03-17,0.7159,0.7159,3.92%,开放申购,开放赎回,
2016-03-16,0.6889,0.6889,-0.79%,开放申购,开放赎回,
2016-03-15,0.6944,0.6944,-0.66%,开放申购,开放赎回,
2016-03-14,0.6990,0.6990,3.97%,开放申购,开放赎回,
2016-03-11,0.6723,0.6723,0.03%,开放申购,开放赎回,
2016-03-10,0.6721,0.6721,-2.13%,开放申购,开放赎回,
2016-03-09,0.6867,0.6867,-1.15%,开放申购,开放赎回,
2016-03-08,0.6947,0.6947,1.52%,开放申购,开放赎回,
2016-03-07,0.6843,0.6843,2.26%,开放申购,开放赎回,
2016-03-04,0.6692,0.6692,-3.70%,开放申购,开放赎回,
2016-03-03,0.6949,0.6949,-0.03%,开放申购,开放赎回,
2016-03-02,0.6951,0.6951,4.70%,开放申购,开放赎回,
2016-03-01,0.6639,0.6639,2.45%,开放申购,开放赎回,
2016-02-29,0.6480,0.6480,-6.43%,开放申购,开放赎回,
2016-02-26,0.6925,0.6925,-0.90%,开放申购,开放赎回,
2016-02-25,0.6988,0.6988,-8.13%,开放申购,开放赎回,
2016-02-24,0.7606,0.7606,0.05%,开放申购,开放赎回,
2016-02-23,0.7602,0.7602,-1.31%,开放申购,开放赎回,
2016-02-22,0.7703,0.7703,2.08%,开放申购,开放赎回,
2016-02-19,0.7546,0.7546,0.23%,开放申购,开放赎回,
2016-02-18,0.7529,0.7529,-0.74%,开放申购,开放赎回,
2016-02-17,0.7585,0.7585,0.99%,开放申购,开放赎回,
2016-02-16,0.7511,0.7511,3.71%,开放申购,开放赎回,
2016-02-15,0.7242,0.7242,0.21%,开放申购,开放赎回,
2016-02-05,0.7227,0.7227,-1.22%,开放申购,开放赎回,
2016-02-04,0.7316,0.7316,2.08%,开放申购,开放赎回,
2016-02-03,0.7167,0.7167,1.03%,开放申购,开放赎回,
2016-02-02,0.7094,0.7094,3.73%,开放申购,开放赎回,
2016-02-01,0.6839,0.6839,-0.23%,开放申购,开放赎回,
2016-01-29,0.6855,0.6855,3.96%,开放申购,开放赎回,
2016-01-28,0.6594,0.6594,-4.34%,开放申购,开放赎回,
2016-01-27,0.6893,0.6893,-1.08%,开放申购,开放赎回,
2016-01-26,0.6968,0.6968,-7.81%,开放申购,开放赎回,
2016-01-25,0.7558,0.7558,1.40%,开放申购,开放赎回,
2016-01-22,0.7454,0.7454,1.68%,开放申购,开放赎回,
