净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0141,1.0141,-0.32%,开放申购,开放赎回,
2016-07-19,1.0174,1.0174,0.21%,开放申购,开放赎回,
2016-07-18,1.0153,1.0153,-0.22%,开放申购,开放赎回,
2016-07-15,1.0175,1.0175,-0.10%,开放申购,开放赎回,
2016-07-14,1.0185,1.0185,-0.52%,开放申购,开放赎回,
2016-07-13,1.0238,1.0238,-0.72%,开放申购,开放赎回,
2016-07-12,1.0312,1.0312,-0.15%,开放申购,开放赎回,
2016-07-11,1.0327,1.0327,0.26%,开放申购,开放赎回,
2016-07-08,1.0300,1.0300,-0.56%,开放申购,开放赎回,
2016-07-07,1.0358,1.0358,0.10%,开放申购,开放赎回,
2016-07-06,1.0348,1.0348,0.99%,开放申购,开放赎回,
2016-07-05,1.0247,1.0247,-0.22%,开放申购,开放赎回,
2016-07-04,1.0270,1.0270,0.72%,开放申购,开放赎回,
2016-07-01,1.0197,1.0197,0.73%,开放申购,开放赎回,
2016-06-30,1.0123,1.0123,-0.25%,开放申购,开放赎回,
2016-06-29,1.0148,1.0148,0.21%,开放申购,开放赎回,
2016-06-28,1.0127,1.0127,-0.19%,开放申购,开放赎回,
2016-06-27,1.0146,1.0146,0.21%,开放申购,开放赎回,
2016-06-24,1.0125,1.0125,1.91%,开放申购,开放赎回,
2016-06-23,0.9935,0.9935,0.05%,开放申购,开放赎回,
2016-06-22,0.9930,0.9930,-0.44%,开放申购,开放赎回,
2016-06-21,0.9974,0.9974,-0.03%,开放申购,开放赎回,
2016-06-20,0.9977,0.9977,-0.08%,开放申购,开放赎回,
2016-06-17,0.9985,0.9985,-0.25%,开放申购,开放赎回,
2016-06-16,1.0010,1.0010,0.14%,开放申购,开放赎回,
2016-06-15,0.9996,0.9996,-0.01%,开放申购,开放赎回,
2016-06-14,0.9997,0.9997,0.00%,开放申购,开放赎回,
2016-06-13,0.9997,0.9997,-0.01%,开放申购,开放赎回,
2016-06-08,0.9998,0.9998,0.00%,开放申购,开放赎回,
2016-06-07,0.9998,0.9998,0.00%,开放申购,开放赎回,
2016-06-06,0.9998,0.9998,-0.01%,开放申购,开放赎回,
2016-06-03,0.9999,0.9999,-0.01%,开放申购,开放赎回,
2016-06-02,1.0000,1.0000,0.00%,开放申购,开放赎回,
2016-06-01,1.0000,1.0000,,封闭期,封闭期,
2016-05-27,1.0000,1.0000,,封闭期,封闭期,
