净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1670,1.7250,-0.51%,开放申购,开放赎回,
2016-07-19,1.1730,1.7290,0.43%,开放申购,开放赎回,
2016-07-18,1.1680,1.7260,-1.60%,开放申购,开放赎回,
2016-07-15,1.1870,1.7360,-0.59%,开放申购,开放赎回,
2016-07-14,1.1940,1.7400,0.00%,开放申购,开放赎回,
2016-07-13,1.1940,1.7400,0.34%,开放申购,开放赎回,
2016-07-12,1.1900,1.7380,2.41%,开放申购,开放赎回,
2016-07-11,1.1620,1.7230,-0.26%,开放申购,开放赎回,
2016-07-08,1.1650,1.7240,0.00%,开放申购,开放赎回,
2016-07-07,1.1650,1.7240,0.09%,开放申购,开放赎回,
2016-07-06,1.1640,1.7240,-0.26%,开放申购,开放赎回,
2016-07-05,1.1670,1.7260,-0.17%,开放申购,开放赎回,
2016-07-04,1.1690,1.7270,2.36%,开放申购,开放赎回,
2016-07-01,1.1420,1.7120,-0.17%,开放申购,开放赎回,
2016-06-30,1.1440,1.7130,0.09%,开放申购,开放赎回,
2016-06-29,1.1430,1.7120,0.26%,开放申购,开放赎回,
2016-06-28,1.1400,1.7110,1.24%,开放申购,开放赎回,
2016-06-27,1.1260,1.7030,1.62%,开放申购,开放赎回,
2016-06-24,1.1080,1.6930,-1.42%,开放申购,开放赎回,
2016-06-23,1.1240,1.7020,-0.44%,开放申购,开放赎回,
2016-06-22,1.1290,1.7050,1.35%,开放申购,开放赎回,
2016-06-21,1.1140,1.6960,0.63%,开放申购,开放赎回,
2016-06-20,1.1070,1.6920,0.18%,开放申购,开放赎回,
2016-06-17,1.1050,1.6910,0.73%,开放申购,开放赎回,
2016-06-16,1.0970,1.6870,-0.99%,开放申购,开放赎回,
2016-06-15,1.1080,1.6930,1.19%,开放申购,开放赎回,
2016-06-14,1.0950,1.6860,0.74%,开放申购,开放赎回,
2016-06-13,1.0870,1.6810,-3.63%,开放申购,开放赎回,
2016-06-08,1.1280,1.7040,-0.53%,开放申购,开放赎回,
2016-06-07,1.1340,1.7070,0.27%,开放申购,开放赎回,
2016-06-06,1.1310,1.7060,-0.70%,开放申购,开放赎回,
2016-06-03,1.1390,1.7100,0.18%,开放申购,开放赎回,
2016-06-02,1.1370,1.7090,0.44%,开放申购,开放赎回,
2016-06-01,1.1320,1.7060,-1.22%,开放申购,开放赎回,
2016-05-31,1.1460,1.7140,5.82%,开放申购,开放赎回,
2016-05-30,1.0830,1.6790,0.56%,开放申购,开放赎回,
2016-05-27,1.0770,1.6760,-0.28%,开放申购,开放赎回,
2016-05-26,1.0800,1.6770,0.28%,开放申购,开放赎回,
2016-05-25,1.0770,1.6760,0.09%,开放申购,开放赎回,
2016-05-24,1.0760,1.6750,-1.01%,开放申购,开放赎回,
2016-05-23,1.0870,1.6810,0.18%,开放申购,开放赎回,
2016-05-20,1.0850,1.6800,0.84%,开放申购,开放赎回,
2016-05-19,1.0760,1.6750,-0.37%,开放申购,开放赎回,
2016-05-18,1.0800,1.6770,0.47%,开放申购,开放赎回,
2016-05-17,1.0750,1.6750,0.09%,开放申购,开放赎回,
2016-05-16,1.0740,1.6740,0.47%,开放申购,开放赎回,
2016-05-13,1.0690,1.6710,-0.56%,开放申购,开放赎回,
2016-05-12,1.0750,1.6750,0.94%,开放申购,开放赎回,
2016-05-11,1.0650,1.6690,-0.28%,开放申购,开放赎回,
2016-05-10,1.0680,1.6710,-0.28%,开放申购,开放赎回,
2016-05-09,1.0710,1.6720,-2.46%,开放申购,开放赎回,
2016-05-06,1.0980,1.6870,-3.35%,开放申购,开放赎回,
2016-05-05,1.1360,1.7080,0.00%,开放申购,开放赎回,
2016-05-04,1.1360,1.7080,-0.35%,开放申购,开放赎回,
2016-05-03,1.1400,1.7110,1.60%,开放申购,开放赎回,
2016-04-29,1.1220,1.7010,-0.44%,开放申购,开放赎回,
2016-04-28,1.1270,1.7030,-0.35%,开放申购,开放赎回,
2016-04-27,1.1310,1.7060,-1.05%,开放申购,开放赎回,
2016-04-26,1.1430,1.7120,0.79%,开放申购,开放赎回,
2016-04-25,1.1340,1.7070,-1.05%,开放申购,开放赎回,
2016-04-22,1.1460,1.7140,0.70%,开放申购,开放赎回,
2016-04-21,1.1380,1.7100,-1.13%,开放申购,开放赎回,
2016-04-20,1.1510,1.7170,-1.03%,开放申购,开放赎回,
2016-04-19,1.1630,1.7230,0.69%,开放申购,开放赎回,
2016-04-18,1.1550,1.7190,-1.87%,开放申购,开放赎回,
2016-04-15,1.1770,1.7310,-0.42%,开放申购,开放赎回,
2016-04-14,1.1820,1.7340,0.60%,开放申购,开放赎回,
2016-04-13,1.1750,1.7300,2.09%,开放申购,开放赎回,
2016-04-12,1.1510,1.7170,-0.17%,开放申购,开放赎回,
2016-04-11,1.1530,1.7180,2.13%,开放申购,开放赎回,
2016-04-08,1.1290,1.7050,-1.48%,开放申购,开放赎回,
2016-04-07,1.1460,1.7140,-1.88%,开放申购,开放赎回,
2016-04-06,1.1680,1.7260,-0.60%,开放申购,开放赎回,
2016-04-05,1.1750,1.7300,1.38%,开放申购,开放赎回,
2016-04-01,1.1590,1.7210,-0.34%,开放申购,开放赎回,
2016-03-31,1.1630,1.7230,0.00%,开放申购,开放赎回,
2016-03-30,1.1630,1.7230,3.01%,开放申购,开放赎回,
2016-03-29,1.1290,1.7050,-0.44%,开放申购,开放赎回,
2016-03-28,1.1340,1.7070,-2.07%,开放申购,开放赎回,
2016-03-25,1.1580,1.7210,1.05%,开放申购,开放赎回,
2016-03-24,1.1460,1.7140,-3.54%,开放申购,开放赎回,
2016-03-23,1.1880,1.7370,1.37%,开放申购,开放赎回,
2016-03-22,1.1720,1.7280,-2.50%,开放申购,开放赎回,
2016-03-21,1.2020,1.7450,7.42%,开放申购,开放赎回,
2016-03-18,1.1190,1.6990,2.57%,开放申购,开放赎回,
2016-03-17,1.0910,1.6830,1.87%,开放申购,开放赎回,
2016-03-16,1.0710,1.6720,0.85%,开放申购,开放赎回,
2016-03-15,1.0620,1.6670,0.00%,开放申购,开放赎回,
2016-03-14,1.0620,1.6670,1.82%,开放申购,开放赎回,
2016-03-11,1.0430,1.6570,1.16%,开放申购,开放赎回,
2016-03-10,1.0310,1.6500,-2.83%,开放申购,开放赎回,
2016-03-09,1.0610,1.6670,-0.93%,开放申购,开放赎回,
2016-03-08,1.0710,1.6720,0.09%,开放申购,开放赎回,
2016-03-07,1.0700,1.6720,0.00%,开放申购,开放赎回,
2016-03-04,1.0700,1.6720,1.33%,开放申购,开放赎回,
2016-03-03,1.0560,1.6640,-0.19%,开放申购,开放赎回,
2016-03-02,1.0580,1.6650,5.17%,开放申购,开放赎回,
2016-03-01,1.0060,1.6360,3.18%,开放申购,开放赎回,
2016-02-29,0.9750,1.6190,-2.69%,开放申购,开放赎回,
2016-02-26,1.0020,1.6340,0.91%,开放申购,开放赎回,
2016-02-25,0.9930,1.6290,-7.63%,开放申购,开放赎回,
2016-02-24,1.0750,1.6750,0.56%,开放申购,开放赎回,
2016-02-23,1.0690,1.6710,-1.66%,开放申购,开放赎回,
2016-02-22,1.0870,1.6810,3.72%,开放申购,开放赎回,
2016-02-19,1.0480,1.6600,0.38%,开放申购,开放赎回,
2016-02-18,1.0440,1.6570,-0.19%,开放申购,开放赎回,
2016-02-17,1.0460,1.6580,0.67%,开放申购,开放赎回,
2016-02-16,1.0390,1.6540,4.11%,开放申购,开放赎回,
