净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1645,1.1645,0.00%,开放申购,开放赎回,
2016-07-19,1.1645,1.1645,0.03%,开放申购,开放赎回,
2016-07-18,1.1641,1.1641,0.02%,开放申购,开放赎回,
2016-07-15,1.1639,1.1639,0.02%,开放申购,开放赎回,
2016-07-14,1.1637,1.1637,0.00%,开放申购,开放赎回,
2016-07-13,1.1637,1.1637,0.00%,开放申购,开放赎回,
2016-07-12,1.1637,1.1637,0.02%,开放申购,开放赎回,
2016-07-11,1.1635,1.1635,0.00%,开放申购,开放赎回,
2016-07-08,1.1635,1.1635,0.00%,开放申购,开放赎回,
2016-07-07,1.1635,1.1635,0.01%,开放申购,开放赎回,
2016-07-06,1.1634,1.1634,0.03%,开放申购,开放赎回,
2016-07-05,1.1630,1.1630,0.03%,开放申购,开放赎回,
2016-07-04,1.1627,1.1627,0.01%,开放申购,开放赎回,
2016-07-01,1.1626,1.1626,0.02%,开放申购,开放赎回,
2016-06-30,1.1624,1.1624,0.00%,开放申购,开放赎回,
2016-06-29,1.1624,1.1624,0.03%,开放申购,开放赎回,
2016-06-28,1.1621,1.1621,0.02%,开放申购,开放赎回,
2016-06-27,1.1619,1.1619,0.03%,开放申购,开放赎回,
2016-06-24,1.1615,1.1615,0.01%,开放申购,开放赎回,
2016-06-23,1.1614,1.1614,0.02%,开放申购,开放赎回,
2016-06-22,1.1612,1.1612,0.03%,开放申购,开放赎回,
2016-06-21,1.1609,1.1609,0.02%,开放申购,开放赎回,
2016-06-20,1.1607,1.1607,0.01%,开放申购,开放赎回,
2016-06-17,1.1606,1.1606,0.04%,开放申购,开放赎回,
2016-06-16,1.1601,1.1601,0.03%,开放申购,开放赎回,
2016-06-15,1.1598,1.1598,0.04%,开放申购,开放赎回,
2016-06-14,1.1593,1.1593,0.07%,开放申购,开放赎回,
2016-06-13,1.1585,1.1585,-0.03%,开放申购,开放赎回,
2016-06-08,1.1589,1.1589,0.02%,开放申购,开放赎回,
2016-06-07,1.1587,1.1587,0.01%,开放申购,开放赎回,
2016-06-06,1.1586,1.1586,0.03%,开放申购,开放赎回,
2016-06-03,1.1582,1.1582,-0.01%,开放申购,开放赎回,
2016-06-02,1.1583,1.1583,0.04%,开放申购,开放赎回,
2016-06-01,1.1578,1.1578,-0.01%,开放申购,开放赎回,
2016-05-31,1.1579,1.1579,0.02%,开放申购,开放赎回,
2016-05-30,1.1577,1.1577,0.01%,开放申购,开放赎回,
2016-05-27,1.1576,1.1576,-0.01%,开放申购,开放赎回,
2016-05-26,1.1577,1.1577,0.02%,开放申购,开放赎回,
2016-05-25,1.1575,1.1575,0.00%,开放申购,开放赎回,
2016-05-24,1.1575,1.1575,0.00%,开放申购,开放赎回,
2016-05-23,1.1575,1.1575,0.02%,开放申购,开放赎回,
2016-05-20,1.1573,1.1573,0.01%,开放申购,开放赎回,
2016-05-19,1.1572,1.1572,-0.02%,开放申购,开放赎回,
2016-05-18,1.1574,1.1574,0.01%,开放申购,开放赎回,
2016-05-17,1.1573,1.1573,-0.01%,开放申购,开放赎回,
2016-05-16,1.1574,1.1574,0.02%,开放申购,开放赎回,
2016-05-13,1.1572,1.1572,-0.01%,开放申购,开放赎回,
2016-05-12,1.1573,1.1573,0.01%,开放申购,开放赎回,
2016-05-11,1.1572,1.1572,0.01%,开放申购,开放赎回,
2016-05-10,1.1571,1.1571,0.00%,开放申购,开放赎回,
2016-05-09,1.1571,1.1571,0.01%,开放申购,开放赎回,
2016-05-06,1.1570,1.1570,-0.02%,开放申购,开放赎回,
2016-05-05,1.1572,1.1572,0.01%,开放申购,开放赎回,
2016-05-04,1.1571,1.1571,0.00%,开放申购,开放赎回,
2016-05-03,1.1571,1.1571,0.03%,开放申购,开放赎回,
2016-04-29,1.1568,1.1568,-0.01%,开放申购,开放赎回,
2016-04-28,1.1569,1.1569,0.02%,开放申购,开放赎回,
2016-04-27,1.1567,1.1567,0.00%,开放申购,开放赎回,
2016-04-26,1.1567,1.1567,0.03%,开放申购,开放赎回,
2016-04-25,1.1564,1.1564,0.01%,开放申购,开放赎回,
2016-04-22,1.1563,1.1563,0.03%,开放申购,开放赎回,
2016-04-21,1.1560,1.1560,-0.03%,开放申购,开放赎回,
2016-04-20,1.1564,1.1564,0.02%,开放申购,开放赎回,
2016-04-19,1.1562,1.1562,0.01%,开放申购,开放赎回,
