净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1350,1.1350,0.27%,开放申购,开放赎回,
2016-07-19,1.1320,1.1320,0.09%,开放申购,开放赎回,
2016-07-18,1.1310,1.1310,-0.62%,开放申购,开放赎回,
2016-07-15,1.1380,1.1380,0.18%,开放申购,开放赎回,
2016-07-14,1.1360,1.1360,-0.18%,开放申购,开放赎回,
2016-07-13,1.1380,1.1380,0.44%,开放申购,开放赎回,
2016-07-12,1.1330,1.1330,1.80%,开放申购,开放赎回,
2016-07-11,1.1130,1.1130,-0.18%,开放申购,开放赎回,
2016-07-08,1.1150,1.1150,-0.27%,开放申购,开放赎回,
2016-07-07,1.1180,1.1180,-0.80%,开放申购,开放赎回,
2016-07-06,1.1270,1.1270,-0.18%,开放申购,开放赎回,
2016-07-05,1.1290,1.1290,0.71%,开放申购,开放赎回,
2016-07-04,1.1210,1.1210,1.17%,开放申购,开放赎回,
2016-07-01,1.1080,1.1080,0.09%,开放申购,开放赎回,
2016-06-30,1.1070,1.1070,0.09%,开放申购,开放赎回,
2016-06-29,1.1060,1.1060,-0.09%,开放申购,开放赎回,
2016-06-28,1.1070,1.1070,1.65%,开放申购,开放赎回,
2016-06-27,1.0890,1.0890,1.40%,开放申购,开放赎回,
2016-06-24,1.0740,1.0740,-0.28%,开放申购,开放赎回,
2016-06-23,1.0770,1.0770,-0.19%,开放申购,开放赎回,
2016-06-22,1.0790,1.0790,1.03%,开放申购,开放赎回,
2016-06-21,1.0680,1.0680,0.00%,开放申购,开放赎回,
2016-06-20,1.0680,1.0680,-0.28%,开放申购,开放赎回,
2016-06-17,1.0710,1.0710,0.75%,开放申购,开放赎回,
2016-06-16,1.0630,1.0630,-1.02%,开放申购,开放赎回,
2016-06-15,1.0740,1.0740,1.61%,开放申购,开放赎回,
2016-06-14,1.0570,1.0570,0.09%,开放申购,开放赎回,
2016-06-13,1.0560,1.0560,-3.91%,开放申购,开放赎回,
2016-06-08,1.0990,1.0990,-0.63%,开放申购,开放赎回,
2016-06-07,1.1060,1.1060,-0.09%,开放申购,开放赎回,
2016-06-06,1.1070,1.1070,0.36%,开放申购,开放赎回,
2016-06-03,1.1030,1.1030,1.10%,开放申购,开放赎回,
2016-06-02,1.0910,1.0910,0.28%,开放申购,开放赎回,
2016-06-01,1.0880,1.0880,0.18%,开放申购,开放赎回,
2016-05-31,1.0860,1.0860,2.16%,开放申购,开放赎回,
2016-05-30,1.0630,1.0630,0.09%,开放申购,开放赎回,
2016-05-27,1.0620,1.0620,-0.19%,开放申购,开放赎回,
2016-05-26,1.0640,1.0640,0.09%,开放申购,开放赎回,
2016-05-25,1.0630,1.0630,0.09%,开放申购,开放赎回,
2016-05-24,1.0620,1.0620,-0.65%,开放申购,开放赎回,
2016-05-23,1.0690,1.0690,0.75%,开放申购,开放赎回,
2016-05-20,1.0610,1.0610,0.09%,开放申购,开放赎回,
2016-05-19,1.0600,1.0600,-0.19%,开放申购,开放赎回,
2016-05-18,1.0620,1.0620,-0.93%,开放申购,开放赎回,
2016-05-17,1.0720,1.0720,0.19%,开放申购,开放赎回,
2016-05-16,1.0700,1.0700,0.47%,开放申购,开放赎回,
2016-05-13,1.0650,1.0650,-0.37%,开放申购,开放赎回,
2016-05-12,1.0690,1.0690,0.00%,开放申购,开放赎回,
2016-05-11,1.0690,1.0690,-0.56%,开放申购,开放赎回,
2016-05-10,1.0750,1.0750,0.09%,开放申购,开放赎回,
2016-05-09,1.0740,1.0740,-0.92%,开放申购,开放赎回,
2016-05-06,1.0840,1.0840,-1.28%,开放申购,开放赎回,
2016-05-05,1.0980,1.0980,0.00%,开放申购,开放赎回,
2016-05-04,1.0980,1.0980,0.18%,开放申购,开放赎回,
2016-05-03,1.0960,1.0960,1.20%,开放申购,开放赎回,
2016-04-29,1.0830,1.0830,0.19%,开放申购,开放赎回,
2016-04-28,1.0810,1.0810,-0.09%,开放申购,开放赎回,
2016-04-27,1.0820,1.0820,0.19%,开放申购,开放赎回,
2016-04-26,1.0800,1.0800,0.09%,开放申购,开放赎回,
2016-04-25,1.0790,1.0790,-0.09%,开放申购,开放赎回,
2016-04-22,1.0800,1.0800,0.56%,开放申购,开放赎回,
2016-04-21,1.0740,1.0740,-0.37%,开放申购,开放赎回,
2016-04-20,1.0780,1.0780,-1.01%,开放申购,开放赎回,
2016-04-19,1.0890,1.0890,0.00%,开放申购,开放赎回,
2016-04-18,1.0890,1.0890,-0.46%,开放申购,开放赎回,
2016-04-15,1.0940,1.0940,0.00%,开放申购,开放赎回,
2016-04-14,1.0940,1.0940,0.46%,开放申购,开放赎回,
2016-04-13,1.0890,1.0890,0.28%,开放申购,开放赎回,
2016-04-12,1.0860,1.0860,-0.37%,开放申购,开放赎回,
2016-04-11,1.0900,1.0900,1.02%,开放申购,开放赎回,
2016-04-08,1.0790,1.0790,-0.19%,开放申购,开放赎回,
2016-04-07,1.0810,1.0810,-0.64%,开放申购,开放赎回,
2016-04-06,1.0880,1.0880,0.00%,开放申购,开放赎回,
2016-04-05,1.0880,1.0880,0.46%,开放申购,开放赎回,
2016-04-01,1.0830,1.0830,-0.09%,开放申购,开放赎回,
2016-03-31,1.0840,1.0840,0.46%,开放申购,开放赎回,
2016-03-30,1.0790,1.0790,0.75%,开放申购,开放赎回,
2016-03-29,1.0710,1.0710,-0.46%,开放申购,开放赎回,
2016-03-28,1.0760,1.0760,-0.19%,开放申购,开放赎回,
2016-03-25,1.0780,1.0780,0.28%,开放申购,开放赎回,
2016-03-24,1.0750,1.0750,-0.37%,开放申购,开放赎回,
2016-03-23,1.0790,1.0790,-0.19%,开放申购,开放赎回,
2016-03-22,1.0810,1.0810,-0.92%,开放申购,开放赎回,
2016-03-21,1.0910,1.0910,1.39%,开放申购,开放赎回,
2016-03-18,1.0760,1.0760,1.99%,开放申购,开放赎回,
2016-03-17,1.0550,1.0550,3.43%,开放申购,开放赎回,
2016-03-16,1.0200,1.0200,-0.97%,开放申购,开放赎回,
2016-03-15,1.0300,1.0300,0.39%,开放申购,开放赎回,
2016-03-14,1.0260,1.0260,2.19%,开放申购,开放赎回,
2016-03-11,1.0040,1.0040,0.00%,开放申购,开放赎回,
2016-03-10,1.0040,1.0040,-1.08%,开放申购,开放赎回,
2016-03-09,1.0150,1.0150,0.30%,开放申购,开放赎回,
2016-03-08,1.0120,1.0120,1.50%,开放申购,开放赎回,
2016-03-07,0.9970,0.9970,0.61%,开放申购,开放赎回,
2016-03-04,0.9910,0.9910,-1.69%,开放申购,开放赎回,
2016-03-03,1.0080,1.0080,-0.40%,开放申购,开放赎回,
2016-03-02,1.0120,1.0120,0.90%,开放申购,开放赎回,
2016-03-01,1.0030,1.0030,0.20%,开放申购,开放赎回,
2016-02-29,1.0010,1.0010,0.00%,开放申购,开放赎回,
2016-02-26,1.0010,1.0010,0.00%,开放申购,开放赎回,
2016-02-25,1.0010,1.0010,0.00%,开放申购,开放赎回,
2016-02-24,1.0010,1.0010,0.00%,开放申购,开放赎回,
2016-02-23,1.0010,1.0010,-0.10%,开放申购,开放赎回,
2016-02-22,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-19,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-18,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-17,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-16,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-15,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-05,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-04,1.0020,1.0020,0.00%,开放申购,开放赎回,
2016-02-03,1.0020,1.0020,0.20%,开放申购,开放赎回,
2016-02-02,1.0000,1.0000,0.00%,开放申购,开放赎回,
2016-02-01,1.0000,1.0000,0.00%,开放申购,开放赎回,
