净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0664,1.0664,-0.33%,开放申购,开放赎回,
2016-07-19,1.0699,1.0699,-0.35%,开放申购,开放赎回,
2016-07-18,1.0737,1.0737,-0.40%,开放申购,开放赎回,
2016-07-15,1.0780,1.0780,0.07%,开放申购,开放赎回,
2016-07-14,1.0773,1.0773,-0.18%,开放申购,开放赎回,
2016-07-13,1.0792,1.0792,0.52%,开放申购,开放赎回,
2016-07-12,1.0736,1.0736,2.10%,开放申购,开放赎回,
2016-07-11,1.0515,1.0515,0.39%,开放申购,开放赎回,
2016-07-08,1.0474,1.0474,-0.36%,开放申购,开放赎回,
2016-07-07,1.0512,1.0512,0.00%,开放申购,开放赎回,
2016-07-06,1.0512,1.0512,0.40%,开放申购,开放赎回,
2016-07-05,1.0470,1.0470,0.35%,开放申购,开放赎回,
2016-07-04,1.0433,1.0433,1.81%,开放申购,开放赎回,
2016-07-01,1.0248,1.0248,0.03%,开放申购,开放赎回,
2016-06-30,1.0245,1.0245,0.11%,开放申购,开放赎回,
2016-06-29,1.0234,1.0234,0.46%,开放申购,开放赎回,
2016-06-28,1.0187,1.0187,0.53%,开放申购,开放赎回,
2016-06-27,1.0133,1.0133,1.37%,开放申购,开放赎回,
2016-06-24,0.9996,0.9996,-1.09%,开放申购,开放赎回,
2016-06-23,1.0106,1.0106,-0.43%,开放申购,开放赎回,
2016-06-22,1.0150,1.0150,0.89%,开放申购,开放赎回,
2016-06-21,1.0060,1.0060,-0.20%,开放申购,开放赎回,
2016-06-20,1.0080,1.0080,0.08%,开放申购,开放赎回,
2016-06-17,1.0072,1.0072,0.56%,开放申购,开放赎回,
2016-06-16,1.0016,1.0016,-0.55%,开放申购,开放赎回,
2016-06-15,1.0071,1.0071,1.36%,开放申购,开放赎回,
2016-06-14,0.9936,0.9936,0.31%,开放申购,开放赎回,
2016-06-13,0.9905,0.9905,-3.06%,开放申购,开放赎回,
2016-06-08,1.0218,1.0218,-0.36%,开放申购,开放赎回,
2016-06-07,1.0255,1.0255,-0.04%,开放申购,开放赎回,
