净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.8045,0.8045,0.05%,开放申购,开放赎回,
2016-07-19,0.8041,0.8041,-0.19%,开放申购,开放赎回,
2016-07-18,0.8056,0.8056,-0.21%,开放申购,开放赎回,
2016-07-15,0.8073,0.8073,0.11%,开放申购,开放赎回,
2016-07-14,0.8064,0.8064,-0.09%,开放申购,开放赎回,
2016-07-13,0.8071,0.8071,0.10%,开放申购,开放赎回,
2016-07-12,0.8063,0.8063,2.10%,开放申购,开放赎回,
2016-07-11,0.7897,0.7897,0.22%,开放申购,开放赎回,
2016-07-08,0.7880,0.7880,-0.34%,开放申购,开放赎回,
2016-07-07,0.7907,0.7907,1.02%,开放申购,开放赎回,
2016-07-06,0.7827,0.7827,,开放申购,开放赎回,
