净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.8591,0.8591,-0.10%,开放申购,开放赎回,
2016-07-19,0.8600,0.8600,0.15%,开放申购,开放赎回,
2016-07-18,0.8587,0.8587,0.53%,开放申购,开放赎回,
2016-07-15,0.8542,0.8542,-1.43%,开放申购,开放赎回,
2016-07-14,0.8666,0.8666,-0.12%,开放申购,开放赎回,
2016-07-13,0.8676,0.8676,1.57%,开放申购,开放赎回,
2016-07-12,0.8542,0.8542,1.01%,开放申购,开放赎回,
2016-07-11,0.8457,0.8457,-0.82%,开放申购,开放赎回,
2016-07-08,0.8527,0.8527,-0.26%,开放申购,开放赎回,
2016-07-07,0.8549,0.8549,-0.80%,开放申购,开放赎回,
2016-07-06,0.8618,0.8618,0.75%,开放申购,开放赎回,
2016-07-05,0.8554,0.8554,0.02%,开放申购,开放赎回,
2016-07-04,0.8552,0.8552,1.85%,开放申购,开放赎回,
2016-07-01,0.8397,0.8397,-0.58%,开放申购,开放赎回,
2016-06-30,0.8446,0.8446,0.86%,开放申购,开放赎回,
2016-06-29,0.8374,0.8374,0.06%,开放申购,开放赎回,
2016-06-28,0.8369,0.8369,1.04%,开放申购,开放赎回,
2016-06-27,0.8283,0.8283,3.00%,开放申购,开放赎回,
2016-06-24,0.8042,0.8042,-1.26%,开放申购,开放赎回,
2016-06-23,0.8145,0.8145,-0.72%,开放申购,开放赎回,
2016-06-22,0.8204,0.8204,2.07%,开放申购,开放赎回,
2016-06-21,0.8038,0.8038,-1.03%,开放申购,开放赎回,
2016-06-20,0.8122,0.8122,1.89%,开放申购,开放赎回,
2016-06-17,0.7971,0.7971,1.09%,开放申购,开放赎回,
2016-06-16,0.7885,0.7885,-0.72%,开放申购,开放赎回,
2016-06-15,0.7942,0.7942,3.28%,开放申购,开放赎回,
2016-06-14,0.7690,0.7690,0.51%,开放申购,开放赎回,
2016-06-13,0.7651,0.7651,-5.66%,开放申购,开放赎回,
2016-06-08,0.8110,0.8110,-0.22%,开放申购,开放赎回,
2016-06-07,0.8128,0.8128,0.22%,开放申购,开放赎回,
2016-06-06,0.8110,0.8110,-0.47%,开放申购,开放赎回,
2016-06-03,0.8148,0.8148,0.02%,开放申购,开放赎回,
