净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-19,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-18,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-15,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-14,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-13,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-12,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-11,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-08,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-07,1.0010,1.0010,0.00%,场内买入,场内卖出,
2016-07-06,1.0010,1.0010,,场内买入,场内卖出,
2016-07-01,1.0010,1.0010,0.10%,封闭期,封闭期,
2016-06-30,1.0000,1.0000,,封闭期,封闭期,
2016-06-24,1.0000,1.0000,,封闭期,封闭期,
2016-06-17,1.0000,1.0000,,封闭期,封闭期,
2016-06-08,1.0000,1.0000,,封闭期,封闭期,
2016-06-03,1.0000,1.0000,,封闭期,封闭期,
