净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.5910,0.5910,0.17%,开放申购,开放赎回,
2016-07-19,0.5900,0.5900,-0.67%,开放申购,开放赎回,
2016-07-18,0.5940,0.5940,-0.83%,开放申购,开放赎回,
2016-07-15,0.5990,0.5990,0.17%,开放申购,开放赎回,
2016-07-14,0.5980,0.5980,-0.17%,开放申购,开放赎回,
2016-07-13,0.5990,0.5990,-0.17%,开放申购,开放赎回,
2016-07-12,0.6000,0.6000,-0.33%,开放申购,开放赎回,
2016-07-11,0.6020,0.6020,-0.66%,开放申购,开放赎回,
2016-07-08,0.6060,0.6060,-1.30%,开放申购,开放赎回,
2016-07-07,0.6140,0.6140,0.82%,开放申购,开放赎回,
2016-07-06,0.6090,0.6090,1.00%,开放申购,开放赎回,
2016-07-05,0.6030,0.6030,1.01%,开放申购,开放赎回,
2016-07-04,0.5970,0.5970,1.19%,开放申购,开放赎回,
2016-07-01,0.5900,0.5900,-0.67%,开放申购,开放赎回,
2016-06-30,0.5940,0.5940,-1.00%,开放申购,开放赎回,
2016-06-29,0.6000,0.6000,0.00%,开放申购,开放赎回,
2016-06-28,0.6000,0.6000,-0.83%,开放申购,开放赎回,
2016-06-27,0.6050,0.6050,2.54%,开放申购,开放赎回,
2016-06-24,0.5900,0.5900,0.34%,开放申购,开放赎回,
2016-06-23,0.5880,0.5880,-0.84%,开放申购,开放赎回,
2016-06-22,0.5930,0.5930,1.37%,开放申购,开放赎回,
2016-06-21,0.5850,0.5850,-1.02%,开放申购,开放赎回,
2016-06-20,0.5910,0.5910,0.17%,开放申购,开放赎回,
2016-06-17,0.5900,0.5900,0.17%,开放申购,开放赎回,
2016-06-16,0.5890,0.5890,0.51%,开放申购,开放赎回,
2016-06-15,0.5860,0.5860,4.46%,开放申购,开放赎回,
2016-06-14,0.5610,0.5610,1.26%,开放申购,开放赎回,
2016-06-13,0.5540,0.5540,-3.65%,开放申购,开放赎回,
2016-06-08,0.5750,0.5750,-0.35%,开放申购,开放赎回,
2016-06-07,0.5770,0.5770,0.35%,开放申购,开放赎回,
2016-06-06,0.5750,0.5750,1.77%,开放申购,开放赎回,
2016-06-03,0.5650,0.5650,1.44%,开放申购,开放赎回,
2016-06-02,0.5570,0.5570,1.09%,开放申购,开放赎回,
2016-06-01,0.5510,0.5510,0.92%,开放申购,开放赎回,
2016-05-31,0.5460,0.5460,2.63%,开放申购,开放赎回,
2016-05-30,0.5320,0.5320,0.38%,开放申购,开放赎回,
2016-05-27,0.5300,0.5300,-0.93%,开放申购,开放赎回,
2016-05-26,0.5350,0.5350,0.38%,开放申购,开放赎回,
2016-05-25,0.5330,0.5330,-1.48%,开放申购,开放赎回,
2016-05-24,0.5410,0.5410,0.00%,开放申购,开放赎回,
