净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1220,1.1220,-0.09%,暂停申购,开放赎回,
2016-07-19,1.1230,1.1230,-0.80%,暂停申购,开放赎回,
2016-07-18,1.1320,1.1320,-0.26%,暂停申购,开放赎回,
2016-07-15,1.1350,1.1350,0.53%,暂停申购,开放赎回,
2016-07-14,1.1290,1.1290,0.00%,暂停申购,开放赎回,
2016-07-13,1.1290,1.1290,-0.35%,暂停申购,开放赎回,
2016-07-12,1.1330,1.1330,2.07%,暂停申购,开放赎回,
2016-07-11,1.1100,1.1100,0.73%,暂停申购,开放赎回,
2016-07-08,1.1020,1.1020,-0.18%,暂停申购,开放赎回,
2016-07-07,1.1040,1.1040,0.09%,暂停申购,开放赎回,
2016-07-06,1.1030,1.1030,1.10%,暂停申购,开放赎回,
2016-07-05,1.0910,1.0910,0.18%,暂停申购,开放赎回,
2016-07-04,1.0890,1.0890,0.55%,暂停申购,开放赎回,
2016-07-01,1.0830,1.0830,0.28%,暂停申购,开放赎回,
2016-06-30,1.0800,1.0800,0.37%,暂停申购,开放赎回,
2016-06-29,1.0760,1.0760,0.09%,暂停申购,开放赎回,
2016-06-28,1.0750,1.0750,-0.09%,暂停申购,开放赎回,
2016-06-27,1.0760,1.0760,1.03%,暂停申购,开放赎回,
2016-06-24,1.0650,1.0650,-0.47%,暂停申购,开放赎回,
2016-06-23,1.0700,1.0700,-0.37%,暂停申购,开放赎回,
2016-06-22,1.0740,1.0740,0.37%,暂停申购,开放赎回,
2016-06-21,1.0700,1.0700,-0.28%,暂停申购,开放赎回,
2016-06-20,1.0730,1.0730,0.19%,暂停申购,开放赎回,
2016-06-17,1.0710,1.0710,0.47%,暂停申购,开放赎回,
2016-06-16,1.0660,1.0660,-0.37%,暂停申购,开放赎回,
2016-06-15,1.0700,1.0700,0.66%,暂停申购,开放赎回,
2016-06-14,1.0630,1.0630,0.47%,暂停申购,开放赎回,
2016-06-13,1.0580,1.0580,-1.21%,暂停申购,开放赎回,
2016-06-08,1.0710,1.0710,-0.28%,暂停申购,开放赎回,
2016-06-07,1.0740,1.0740,-0.09%,暂停申购,开放赎回,
2016-06-06,1.0750,1.0750,0.00%,暂停申购,开放赎回,
2016-06-03,1.0750,1.0750,1.03%,暂停申购,开放赎回,
2016-06-02,1.0640,1.0640,0.19%,暂停申购,开放赎回,
2016-06-01,1.0620,1.0620,0.47%,暂停申购,开放赎回,
2016-05-31,1.0570,1.0570,1.15%,暂停申购,开放赎回,
2016-05-30,1.0450,1.0450,0.00%,暂停申购,开放赎回,
2016-05-27,1.0450,1.0450,0.10%,暂停申购,开放赎回,
2016-05-26,1.0440,1.0440,0.00%,暂停申购,开放赎回,
2016-05-25,1.0440,1.0440,-0.29%,暂停申购,开放赎回,
2016-05-24,1.0470,1.0470,-0.38%,暂停申购,开放赎回,
2016-05-23,1.0510,1.0510,0.48%,暂停申购,开放赎回,
2016-05-20,1.0460,1.0460,0.29%,暂停申购,开放赎回,
2016-05-19,1.0430,1.0430,0.00%,暂停申购,开放赎回,
2016-05-18,1.0430,1.0430,-0.76%,暂停申购,开放赎回,
2016-05-17,1.0510,1.0510,-0.19%,暂停申购,开放赎回,
2016-05-16,1.0530,1.0530,0.38%,暂停申购,开放赎回,
2016-05-13,1.0490,1.0490,-0.29%,暂停申购,开放赎回,
2016-05-12,1.0520,1.0520,0.00%,暂停申购,开放赎回,
2016-05-11,1.0520,1.0520,0.77%,暂停申购,开放赎回,
