净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.9560,0.9560,-0.10%,开放申购,开放赎回,
2016-07-19,0.9570,0.9570,0.00%,开放申购,开放赎回,
2016-07-18,0.9570,0.9570,0.00%,开放申购,开放赎回,
2016-07-15,0.9570,0.9570,0.00%,开放申购,开放赎回,
2016-07-14,0.9570,0.9570,-0.10%,开放申购,开放赎回,
2016-07-13,0.9580,0.9580,0.10%,开放申购,开放赎回,
2016-07-12,0.9570,0.9570,0.21%,开放申购,开放赎回,
2016-07-11,0.9550,0.9550,-0.10%,开放申购,开放赎回,
2016-07-08,0.9560,0.9560,-0.21%,开放申购,开放赎回,
2016-07-07,0.9580,0.9580,0.10%,开放申购,开放赎回,
2016-07-06,0.9570,0.9570,0.10%,开放申购,开放赎回,
2016-07-05,0.9560,0.9560,-0.10%,开放申购,开放赎回,
2016-07-04,0.9570,0.9570,0.31%,开放申购,开放赎回,
2016-07-01,0.9540,0.9540,-0.21%,开放申购,开放赎回,
2016-06-30,0.9560,0.9560,-0.10%,开放申购,开放赎回,
2016-06-29,0.9570,0.9570,0.10%,开放申购,开放赎回,
2016-06-28,0.9560,0.9560,-0.10%,开放申购,开放赎回,
2016-06-27,0.9570,0.9570,0.21%,开放申购,开放赎回,
2016-06-24,0.9550,0.9550,-0.10%,开放申购,开放赎回,
2016-06-23,0.9560,0.9560,-0.21%,开放申购,开放赎回,
2016-06-22,0.9580,0.9580,0.21%,开放申购,开放赎回,
2016-06-21,0.9560,0.9560,-0.42%,开放申购,开放赎回,
2016-06-20,0.9600,0.9600,0.10%,开放申购,开放赎回,
2016-06-17,0.9590,0.9590,-0.10%,开放申购,开放赎回,
2016-06-16,0.9600,0.9600,0.21%,开放申购,开放赎回,
2016-06-15,0.9580,0.9580,0.95%,开放申购,开放赎回,
2016-06-14,0.9490,0.9490,0.00%,开放申购,开放赎回,
2016-06-13,0.9490,0.9490,-0.73%,开放申购,开放赎回,
2016-06-08,0.9560,0.9560,0.10%,开放申购,开放赎回,
2016-06-07,0.9550,0.9550,0.21%,开放申购,开放赎回,
2016-06-06,0.9530,0.9530,0.32%,开放申购,开放赎回,
2016-06-03,0.9500,0.9500,0.11%,开放申购,开放赎回,
2016-06-02,0.9490,0.9490,0.00%,开放申购,开放赎回,
2016-06-01,0.9490,0.9490,0.32%,开放申购,开放赎回,
2016-05-31,0.9460,0.9460,0.32%,开放申购,开放赎回,
2016-05-30,0.9430,0.9430,-0.11%,开放申购,开放赎回,
2016-05-27,0.9440,0.9440,0.00%,开放申购,开放赎回,
2016-05-26,0.9440,0.9440,0.00%,开放申购,开放赎回,
2016-05-25,0.9440,0.9440,0.00%,开放申购,开放赎回,
2016-05-24,0.9440,0.9440,-0.11%,开放申购,开放赎回,
2016-05-23,0.9450,0.9450,0.11%,开放申购,开放赎回,
2016-05-20,0.9440,0.9440,0.11%,开放申购,开放赎回,
2016-05-19,0.9430,0.9430,0.11%,开放申购,开放赎回,
2016-05-18,0.9420,0.9420,-0.11%,开放申购,开放赎回,
2016-05-17,0.9430,0.9430,0.00%,开放申购,开放赎回,
2016-05-16,0.9430,0.9430,0.32%,开放申购,开放赎回,
2016-05-13,0.9400,0.9400,0.00%,开放申购,开放赎回,
2016-05-12,0.9400,0.9400,0.00%,开放申购,开放赎回,
2016-05-11,0.9400,0.9400,0.00%,开放申购,开放赎回,
2016-05-10,0.9400,0.9400,0.00%,开放申购,开放赎回,
2016-05-09,0.9400,0.9400,-0.42%,开放申购,开放赎回,
2016-05-06,0.9440,0.9440,-0.32%,开放申购,开放赎回,
2016-05-05,0.9470,0.9470,0.00%,开放申购,开放赎回,
2016-05-04,0.9470,0.9470,0.00%,开放申购,开放赎回,
2016-05-03,0.9470,0.9470,0.21%,开放申购,开放赎回,
2016-04-29,0.9450,0.9450,0.11%,开放申购,开放赎回,
2016-04-28,0.9440,0.9440,0.00%,开放申购,开放赎回,
2016-04-27,0.9440,0.9440,0.11%,开放申购,开放赎回,
2016-04-26,0.9430,0.9430,0.21%,开放申购,开放赎回,
2016-04-25,0.9410,0.9410,-0.11%,开放申购,开放赎回,
2016-04-22,0.9420,0.9420,0.21%,开放申购,开放赎回,
2016-04-21,0.9400,0.9400,-0.21%,开放申购,开放赎回,
2016-04-20,0.9420,0.9420,-0.42%,开放申购,开放赎回,
2016-04-19,0.9460,0.9460,0.11%,开放申购,开放赎回,
2016-04-18,0.9450,0.9450,-0.21%,开放申购,开放赎回,
2016-04-15,0.9470,0.9470,-0.11%,开放申购,开放赎回,
2016-04-14,0.9480,0.9480,0.11%,开放申购,开放赎回,
2016-04-13,0.9470,0.9470,0.11%,开放申购,开放赎回,
2016-04-12,0.9460,0.9460,-0.11%,开放申购,开放赎回,
2016-04-11,0.9470,0.9470,0.11%,开放申购,开放赎回,
2016-04-08,0.9460,0.9460,0.11%,开放申购,开放赎回,
2016-04-07,0.9450,0.9450,-0.11%,开放申购,开放赎回,
2016-04-06,0.9460,0.9460,0.11%,开放申购,开放赎回,
2016-04-05,0.9450,0.9450,0.64%,开放申购,开放赎回,
2016-04-01,0.9390,0.9390,-0.11%,开放申购,开放赎回,
2016-03-31,0.9400,0.9400,0.00%,开放申购,开放赎回,
2016-03-30,0.9400,0.9400,0.75%,开放申购,开放赎回,
2016-03-29,0.9330,0.9330,-0.53%,开放申购,开放赎回,
2016-03-28,0.9380,0.9380,0.00%,开放申购,开放赎回,
2016-03-25,0.9380,0.9380,0.11%,开放申购,开放赎回,
2016-03-24,0.9370,0.9370,-0.21%,开放申购,开放赎回,
2016-03-23,0.9390,0.9390,0.00%,开放申购,开放赎回,
2016-03-22,0.9390,0.9390,-0.11%,开放申购,开放赎回,
2016-03-21,0.9400,0.9400,0.43%,开放申购,开放赎回,
2016-03-18,0.9360,0.9360,0.86%,开放申购,开放赎回,
2016-03-17,0.9280,0.9280,1.64%,开放申购,开放赎回,
2016-03-16,0.9130,0.9130,-0.22%,开放申购,开放赎回,
2016-03-15,0.9150,0.9150,0.22%,开放申购,开放赎回,
2016-03-14,0.9130,0.9130,0.66%,开放申购,开放赎回,
2016-03-11,0.9070,0.9070,0.22%,开放申购,开放赎回,
2016-03-10,0.9050,0.9050,-0.22%,开放申购,开放赎回,
2016-03-09,0.9070,0.9070,-0.55%,开放申购,开放赎回,
2016-03-08,0.9120,0.9120,0.11%,开放申购,开放赎回,
2016-03-07,0.9110,0.9110,0.44%,开放申购,开放赎回,
2016-03-04,0.9070,0.9070,-0.66%,开放申购,开放赎回,
2016-03-03,0.9130,0.9130,0.22%,开放申购,开放赎回,
2016-03-02,0.9110,0.9110,1.00%,开放申购,开放赎回,
2016-03-01,0.9020,0.9020,0.56%,开放申购,开放赎回,
2016-02-29,0.8970,0.8970,-0.99%,开放申购,开放赎回,
2016-02-26,0.9060,0.9060,0.11%,开放申购,开放赎回,
2016-02-25,0.9050,0.9050,-1.31%,开放申购,开放赎回,
2016-02-24,0.9170,0.9170,0.11%,开放申购,开放赎回,
2016-02-23,0.9160,0.9160,-0.11%,开放申购,开放赎回,
2016-02-22,0.9170,0.9170,0.44%,开放申购,开放赎回,
2016-02-19,0.9130,0.9130,0.11%,开放申购,开放赎回,
2016-02-18,0.9120,0.9120,-0.11%,开放申购,开放赎回,
2016-02-17,0.9130,0.9130,0.33%,开放申购,开放赎回,
2016-02-16,0.9100,0.9100,0.78%,开放申购,开放赎回,
2016-02-15,0.9030,0.9030,0.00%,开放申购,开放赎回,
2016-02-05,0.9030,0.9030,-0.44%,开放申购,开放赎回,
2016-02-04,0.9070,0.9070,0.44%,开放申购,开放赎回,
2016-02-03,0.9030,0.9030,0.11%,开放申购,开放赎回,
2016-02-02,0.9020,0.9020,0.56%,开放申购,开放赎回,
2016-02-01,0.8970,0.8970,0.00%,开放申购,开放赎回,
2016-01-29,0.8970,0.8970,0.79%,开放申购,开放赎回,
2016-01-28,0.8900,0.8900,-1.00%,开放申购,开放赎回,
