净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.6370,0.6370,-0.78%,开放申购,开放赎回,
2016-07-19,0.6420,0.6420,0.28%,开放申购,开放赎回,
2016-07-18,0.6402,0.6402,-0.28%,开放申购,开放赎回,
2016-07-15,0.6420,0.6420,-0.63%,开放申购,开放赎回,
2016-07-14,0.6461,0.6461,-0.72%,开放申购,开放赎回,
2016-07-13,0.6508,0.6508,0.42%,开放申购,开放赎回,
2016-07-12,0.6481,0.6481,1.71%,开放申购,开放赎回,
2016-07-11,0.6372,0.6372,0.60%,开放申购,开放赎回,
2016-07-08,0.6334,0.6334,-1.28%,开放申购,开放赎回,
2016-07-07,0.6416,0.6416,0.86%,开放申购,开放赎回,
2016-07-06,0.6361,0.6361,1.19%,开放申购,开放赎回,
2016-07-05,0.6286,0.6286,0.51%,开放申购,开放赎回,
2016-07-04,0.6254,0.6254,3.00%,开放申购,开放赎回,
2016-07-01,0.6072,0.6072,0.41%,开放申购,开放赎回,
2016-06-30,0.6047,0.6047,-0.15%,开放申购,开放赎回,
2016-06-29,0.6056,0.6056,0.20%,开放申购,开放赎回,
2016-06-28,0.6044,0.6044,0.65%,开放申购,开放赎回,
2016-06-27,0.6005,0.6005,1.52%,开放申购,开放赎回,
2016-06-24,0.5915,0.5915,-1.17%,开放申购,开放赎回,
2016-06-23,0.5985,0.5985,-0.63%,开放申购,开放赎回,
2016-06-22,0.6023,0.6023,1.96%,开放申购,开放赎回,
2016-06-21,0.5907,0.5907,-0.81%,开放申购,开放赎回,
2016-06-20,0.5955,0.5955,0.20%,开放申购,开放赎回,
2016-06-17,0.5943,0.5943,1.09%,开放申购,开放赎回,
2016-06-16,0.5879,0.5879,-0.34%,开放申购,开放赎回,
2016-06-15,0.5899,0.5899,2.68%,开放申购,开放赎回,
2016-06-14,0.5745,0.5745,0.28%,开放申购,开放赎回,
2016-06-13,0.5729,0.5729,-3.80%,开放申购,开放赎回,
2016-06-08,0.5955,0.5955,-0.65%,开放申购,开放赎回,
2016-06-07,0.5994,0.5994,-0.13%,开放申购,开放赎回,
2016-06-06,0.6002,0.6002,0.25%,开放申购,开放赎回,
2016-06-03,0.5987,0.5987,0.49%,开放申购,开放赎回,
2016-06-02,0.5958,0.5958,0.52%,开放申购,开放赎回,
2016-06-01,0.5927,0.5927,0.83%,开放申购,开放赎回,
2016-05-31,0.5878,0.5878,3.49%,开放申购,开放赎回,
2016-05-30,0.5680,0.5680,-0.54%,开放申购,开放赎回,
2016-05-27,0.5711,0.5711,-0.12%,开放申购,开放赎回,
2016-05-26,0.5718,0.5718,0.67%,开放申购,开放赎回,
2016-05-25,0.5680,0.5680,0.16%,开放申购,开放赎回,
2016-05-24,0.5671,0.5671,-0.79%,开放申购,开放赎回,
2016-05-23,0.5716,0.5716,0.95%,开放申购,开放赎回,
2016-05-20,0.5662,0.5662,0.51%,开放申购,开放赎回,
2016-05-19,0.5633,0.5633,0.00%,开放申购,开放赎回,
2016-05-18,0.5633,0.5633,-2.02%,开放申购,开放赎回,
2016-05-17,0.5749,0.5749,-0.16%,开放申购,开放赎回,
2016-05-16,0.5758,0.5758,1.32%,开放申购,开放赎回,
2016-05-13,0.5683,0.5683,-0.68%,开放申购,开放赎回,
2016-05-12,0.5722,0.5722,-0.57%,开放申购,开放赎回,
2016-05-11,0.5755,0.5755,-0.79%,开放申购,开放赎回,
2016-05-10,0.5801,0.5801,0.17%,开放申购,开放赎回,
2016-05-09,0.5791,0.5791,-4.77%,开放申购,开放赎回,
2016-05-06,0.6081,0.6081,-3.51%,开放申购,开放赎回,
2016-05-05,0.6302,0.6302,-0.16%,开放申购,开放赎回,
2016-05-04,0.6312,0.6312,-0.17%,开放申购,开放赎回,
2016-05-03,0.6323,0.6323,2.23%,开放申购,开放赎回,
2016-04-29,0.6185,0.6185,0.47%,开放申购,开放赎回,
2016-04-28,0.6156,0.6156,-0.82%,开放申购,开放赎回,
2016-04-27,0.6207,0.6207,-0.42%,开放申购,开放赎回,
2016-04-26,0.6233,0.6233,0.74%,开放申购,开放赎回,
2016-04-25,0.6187,0.6187,0.06%,开放申购,开放赎回,
2016-04-22,0.6183,0.6183,0.16%,开放申购,开放赎回,
2016-04-21,0.6173,0.6173,-0.44%,开放申购,开放赎回,
2016-04-20,0.6200,0.6200,-3.44%,开放申购,开放赎回,
2016-04-19,0.6421,0.6421,-0.09%,开放申购,开放赎回,
2016-04-18,0.6427,0.6427,-1.53%,开放申购,开放赎回,
2016-04-15,0.6527,0.6527,-0.08%,开放申购,开放赎回,
2016-04-14,0.6532,0.6532,1.19%,开放申购,开放赎回,
2016-04-13,0.6455,0.6455,1.43%,开放申购,开放赎回,
2016-04-12,0.6364,0.6364,-1.44%,开放申购,开放赎回,
2016-04-11,0.6457,0.6457,2.14%,开放申购,开放赎回,
2016-04-08,0.6322,0.6322,-0.75%,开放申购,开放赎回,
2016-04-07,0.6370,0.6370,-1.76%,开放申购,开放赎回,
2016-04-06,0.6484,0.6484,0.71%,开放申购,开放赎回,
2016-04-05,0.6438,0.6438,1.56%,开放申购,开放赎回,
2016-04-01,0.6339,0.6339,-0.16%,开放申购,开放赎回,
2016-03-31,0.6349,0.6349,0.75%,开放申购,开放赎回,
2016-03-30,0.6302,0.6302,2.96%,开放申购,开放赎回,
2016-03-29,0.6121,0.6121,-1.80%,开放申购,开放赎回,
2016-03-28,0.6233,0.6233,0.11%,开放申购,开放赎回,
2016-03-25,0.6226,0.6226,0.00%,开放申购,开放赎回,
