净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.7560,0.7560,0.00%,开放申购,开放赎回,
2016-07-19,0.7560,0.7560,-0.13%,开放申购,开放赎回,
2016-07-18,0.7570,0.7570,0.00%,开放申购,开放赎回,
2016-07-15,0.7570,0.7570,-0.79%,开放申购,开放赎回,
2016-07-14,0.7630,0.7630,-0.52%,开放申购,开放赎回,
2016-07-13,0.7670,0.7670,0.39%,开放申购,开放赎回,
2016-07-12,0.7640,0.7640,0.79%,开放申购,开放赎回,
2016-07-11,0.7580,0.7580,0.00%,开放申购,开放赎回,
2016-07-08,0.7580,0.7580,-0.79%,开放申购,开放赎回,
2016-07-07,0.7640,0.7640,-0.26%,开放申购,开放赎回,
2016-07-06,0.7660,0.7660,1.73%,开放申购,开放赎回,
2016-07-05,0.7530,0.7530,0.53%,开放申购,开放赎回,
2016-07-04,0.7490,0.7490,2.32%,开放申购,开放赎回,
2016-07-01,0.7320,0.7320,-0.14%,开放申购,开放赎回,
2016-06-30,0.7330,0.7330,-0.14%,开放申购,开放赎回,
2016-06-29,0.7340,0.7340,-0.14%,开放申购,开放赎回,
2016-06-28,0.7350,0.7350,0.41%,开放申购,开放赎回,
2016-06-27,0.7320,0.7320,1.11%,开放申购,开放赎回,
2016-06-24,0.7240,0.7240,-0.69%,开放申购,开放赎回,
2016-06-23,0.7290,0.7290,-1.09%,开放申购,开放赎回,
2016-06-22,0.7370,0.7370,0.55%,开放申购,开放赎回,
2016-06-21,0.7330,0.7330,-1.08%,开放申购,开放赎回,
2016-06-20,0.7410,0.7410,-0.13%,开放申购,开放赎回,
2016-06-17,0.7420,0.7420,0.14%,开放申购,开放赎回,
2016-06-16,0.7410,0.7410,0.14%,开放申购,开放赎回,
2016-06-15,0.7400,0.7400,1.51%,开放申购,开放赎回,
2016-06-14,0.7290,0.7290,1.25%,开放申购,开放赎回,
2016-06-13,0.7200,0.7200,-1.37%,开放申购,开放赎回,
2016-06-08,0.7300,0.7300,-0.55%,开放申购,开放赎回,
2016-06-07,0.7340,0.7340,0.41%,开放申购,开放赎回,
