净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1160,0.6650,-0.62%,开放申购,开放赎回,
2016-07-19,1.1230,0.6690,0.45%,开放申购,开放赎回,
2016-07-18,1.1180,0.6660,-1.67%,开放申购,开放赎回,
2016-07-15,1.1370,0.6780,-0.70%,开放申购,开放赎回,
2016-07-14,1.1450,0.6830,-1.04%,开放申购,开放赎回,
2016-07-13,1.1570,0.6900,-0.09%,开放申购,开放赎回,
2016-07-12,1.1580,0.6900,4.80%,开放申购,开放赎回,
2016-07-11,1.1050,0.6590,3.08%,开放申购,开放赎回,
2016-07-08,1.0720,0.6390,-1.47%,开放申购,开放赎回,
2016-07-07,1.0880,0.6490,0.55%,开放申购,开放赎回,
2016-07-06,1.0820,0.6450,0.56%,开放申购,开放赎回,
2016-07-05,1.0760,0.6410,0.00%,开放申购,开放赎回,
2016-07-04,1.0760,0.6410,4.26%,开放申购,开放赎回,
2016-07-01,1.0320,0.6150,0.39%,开放申购,开放赎回,
2016-06-30,1.0280,0.6130,-0.68%,开放申购,开放赎回,
2016-06-29,1.0350,0.6170,-0.39%,开放申购,开放赎回,
2016-06-28,1.0390,0.6190,0.00%,开放申购,开放赎回,
2016-06-27,1.0390,0.6190,3.59%,开放申购,开放赎回,
2016-06-24,1.0030,0.5980,-1.57%,开放申购,开放赎回,
2016-06-23,1.0190,0.6070,0.20%,开放申购,开放赎回,
2016-06-22,1.0170,0.6060,3.67%,开放申购,开放赎回,
2016-06-21,0.9810,0.5850,0.10%,开放申购,开放赎回,
2016-06-20,0.9800,0.5840,-0.91%,开放申购,开放赎回,
2016-06-17,0.9890,0.5900,2.91%,开放申购,开放赎回,
2016-06-16,0.9610,0.5730,-0.72%,开放申购,开放赎回,
2016-06-15,0.9680,0.5770,1.68%,开放申购,开放赎回,
2016-06-14,0.9520,0.5670,-0.31%,开放申购,开放赎回,
2016-06-13,0.9550,0.5690,-3.92%,开放申购,开放赎回,
2016-06-08,0.9940,0.5930,-0.10%,开放申购,开放赎回,
2016-06-07,0.9950,0.5930,0.00%,开放申购,开放赎回,
2016-06-06,0.9950,0.5930,-0.60%,开放申购,开放赎回,
2016-06-03,1.0010,0.5970,-0.50%,开放申购,开放赎回,
2016-06-02,1.0060,0.6000,0.60%,开放申购,开放赎回,
2016-06-01,1.0000,0.5960,0.40%,开放申购,开放赎回,
2016-05-31,0.9960,0.5940,3.00%,开放申购,开放赎回,
2016-05-30,0.9670,0.5760,-0.92%,开放申购,开放赎回,
2016-05-27,0.9760,0.5820,-0.41%,开放申购,开放赎回,
2016-05-26,0.9800,0.5840,0.93%,开放申购,开放赎回,
2016-05-25,0.9710,0.5790,0.62%,开放申购,开放赎回,
2016-05-24,0.9650,0.5750,-1.13%,开放申购,开放赎回,
2016-05-23,0.9760,0.5820,0.62%,开放申购,开放赎回,
2016-05-20,0.9700,0.5780,0.41%,开放申购,开放赎回,
2016-05-19,0.9660,0.5760,-0.10%,开放申购,开放赎回,
2016-05-18,0.9670,0.5760,-2.13%,开放申购,开放赎回,
2016-05-17,0.9880,0.5890,0.71%,开放申购,开放赎回,
2016-05-16,0.9810,0.5850,0.62%,开放申购,开放赎回,
2016-05-13,0.9750,0.5810,-0.61%,开放申购,开放赎回,
2016-05-12,0.9810,0.5850,0.00%,开放申购,开放赎回,
2016-05-11,0.9810,0.5850,-0.10%,开放申购,开放赎回,
2016-05-10,0.9820,0.5850,-0.10%,开放申购,开放赎回,
2016-05-09,0.9830,0.5860,-5.02%,开放申购,开放赎回,
2016-05-06,1.0350,0.6170,-4.26%,开放申购,开放赎回,
2016-05-05,1.0810,0.6440,0.37%,开放申购,开放赎回,
2016-05-04,1.0770,0.6420,-1.37%,开放申购,开放赎回,
2016-05-03,1.0920,0.6510,0.74%,开放申购,开放赎回,
2016-04-29,1.0840,0.6460,0.37%,开放申购,开放赎回,
2016-04-28,1.0800,0.6440,0.75%,开放申购,开放赎回,
2016-04-27,1.0720,0.6390,-2.19%,开放申购,开放赎回,
2016-04-26,1.0960,0.6530,-0.27%,开放申购,开放赎回,
2016-04-25,1.0990,0.6550,1.67%,开放申购,开放赎回,
2016-04-22,1.0810,0.6440,-0.37%,开放申购,开放赎回,
2016-04-21,1.0850,0.6470,1.88%,开放申购,开放赎回,
2016-04-20,1.0650,0.6350,-2.47%,开放申购,开放赎回,
2016-04-19,1.0920,0.6510,-0.73%,开放申购,开放赎回,
2016-04-18,1.1000,0.6560,0.37%,开放申购,开放赎回,
2016-04-15,1.0960,0.6530,-0.18%,开放申购,开放赎回,
2016-04-14,1.0980,0.6550,-0.27%,开放申购,开放赎回,
2016-04-13,1.1010,0.6560,2.99%,开放申购,开放赎回,
2016-04-12,1.0690,0.6370,1.81%,开放申购,开放赎回,
2016-04-11,1.0500,0.6260,1.94%,开放申购,开放赎回,
2016-04-08,1.0300,0.6140,0.00%,开放申购,开放赎回,
2016-04-07,1.0300,0.6140,-0.39%,开放申购,开放赎回,
2016-04-06,1.0340,0.6160,-0.48%,开放申购,开放赎回,
2016-04-05,1.0390,0.6190,1.17%,开放申购,开放赎回,
2016-04-01,1.0270,0.6120,1.18%,开放申购,开放赎回,
2016-03-31,1.0150,0.6050,0.20%,开放申购,开放赎回,
2016-03-30,1.0130,0.6040,2.01%,开放申购,开放赎回,
2016-03-29,0.9930,0.5920,-1.00%,开放申购,开放赎回,
2016-03-28,1.0030,0.5980,-0.79%,开放申购,开放赎回,
2016-03-25,1.0110,0.6030,0.60%,开放申购,开放赎回,
2016-03-24,1.0050,0.5990,-2.62%,开放申购,开放赎回,
2016-03-23,1.0320,0.6150,0.29%,开放申购,开放赎回,
2016-03-22,1.0290,0.6130,-1.34%,开放申购,开放赎回,
2016-03-21,1.0430,0.6220,1.86%,开放申购,开放赎回,
2016-03-18,1.0240,0.6100,1.99%,开放申购,开放赎回,
2016-03-17,1.0040,0.5980,2.14%,开放申购,开放赎回,
2016-03-16,0.9830,0.5860,-0.71%,开放申购,开放赎回,
2016-03-15,0.9900,0.5900,-1.69%,开放申购,开放赎回,
2016-03-14,1.0070,0.6000,1.82%,开放申购,开放赎回,
2016-03-11,0.9890,0.5900,0.51%,开放申购,开放赎回,
2016-03-10,0.9840,0.5870,-1.99%,开放申购,开放赎回,
2016-03-09,1.0040,0.5980,-5.01%,开放申购,开放赎回,
2016-03-08,1.0570,0.6300,-1.77%,开放申购,开放赎回,
2016-03-07,1.0760,0.6410,2.09%,开放申购,开放赎回,
2016-03-04,1.0540,0.6280,-0.57%,开放申购,开放赎回,
2016-03-03,1.0600,0.6320,-0.47%,开放申购,开放赎回,
2016-03-02,1.0650,0.6350,5.03%,开放申购,开放赎回,
2016-03-01,1.0140,0.6040,1.81%,开放申购,开放赎回,
2016-02-29,0.9960,0.5940,-0.90%,开放申购,开放赎回,
2016-02-26,1.0050,0.5990,4.36%,开放申购,开放赎回,
2016-02-25,0.9630,0.5740,-6.87%,开放申购,开放赎回,
2016-02-24,1.0340,0.6160,0.19%,开放申购,开放赎回,
2016-02-23,1.0320,0.6150,1.18%,开放申购,开放赎回,
2016-02-22,1.0200,0.6080,4.08%,开放申购,开放赎回,
2016-02-19,0.9800,0.5840,-0.31%,开放申购,开放赎回,
2016-02-18,0.9830,0.5860,0.31%,开放申购,开放赎回,
2016-02-17,0.9800,0.5840,1.03%,开放申购,开放赎回,
2016-02-16,0.9700,0.5780,3.41%,开放申购,开放赎回,
2016-02-15,0.9380,0.5590,0.21%,开放申购,开放赎回,
2016-02-05,0.9360,0.5580,-0.11%,开放申购,开放赎回,
2016-02-04,0.9370,0.5590,1.41%,开放申购,开放赎回,
2016-02-03,0.9240,0.5510,-1.70%,开放申购,开放赎回,
2016-02-02,0.9400,0.5600,1.95%,开放申购,开放赎回,
2016-02-01,0.9220,0.5500,-4.36%,开放申购,开放赎回,
2016-01-29,0.9640,0.5750,2.44%,开放申购,开放赎回,
2016-01-28,0.9410,0.5610,-4.76%,开放申购,开放赎回,
2016-01-27,0.9880,0.5890,2.07%,开放申购,开放赎回,
2016-01-26,0.9680,0.5770,-6.74%,开放申购,开放赎回,
2016-01-25,1.0380,0.6190,3.18%,开放申购,开放赎回,
2016-01-22,1.0060,0.6000,3.50%,开放申购,开放赎回,
2016-01-21,0.9720,0.5790,-1.92%,开放申购,开放赎回,
2016-01-20,0.9910,0.5910,-1.88%,开放申购,开放赎回,
2016-01-19,1.0100,0.6020,2.96%,开放申购,开放赎回,
2016-01-18,0.9810,0.5850,-2.10%,开放申购,开放赎回,
2016-01-15,1.0020,0.5970,-5.47%,开放申购,开放赎回,
2016-01-14,1.0600,0.6320,3.21%,开放申购,开放赎回,
2016-01-13,1.0270,0.6120,-1.72%,开放申购,开放赎回,
2016-01-12,1.0450,0.6230,-1.60%,开放申购,开放赎回,
2016-01-11,1.0620,0.6330,-4.32%,开放申购,开放赎回,
2016-01-08,1.1100,0.6620,6.53%,开放申购,开放赎回,
2016-01-07,1.0420,0.6210,-5.70%,开放申购,开放赎回,
2016-01-06,1.1050,0.6590,8.23%,开放申购,开放赎回,
2016-01-05,1.0210,0.6090,0.69%,开放申购,开放赎回,
2016-01-04,1.0140,0.6040,-6.97%,开放申购,开放赎回,
2015-12-31,1.0900,0.6500,-0.91%,开放申购,开放赎回,
2015-12-30,1.1000,0.6560,0.37%,开放申购,开放赎回,
2015-12-29,1.0960,0.6530,1.39%,开放申购,开放赎回,
2015-12-28,1.0810,0.6440,-2.88%,开放申购,开放赎回,
2015-12-25,1.1130,0.6630,0.63%,开放申购,开放赎回,
2015-12-24,1.1060,0.6590,-0.98%,开放申购,开放赎回,
2015-12-23,1.1170,0.6660,-1.15%,开放申购,开放赎回,
2015-12-22,1.1300,0.6740,0.71%,开放申购,开放赎回,
2015-12-21,1.1220,0.6690,1.63%,开放申购,开放赎回,
2015-12-18,1.1040,0.6580,0.55%,开放申购,开放赎回,
2015-12-17,1.0980,0.6550,1.86%,开放申购,开放赎回,
2015-12-16,1.0780,0.6430,0.47%,开放申购,开放赎回,
2015-12-15,1.0730,0.6400,-1.01%,开放申购,开放赎回,
2015-12-14,1.0840,0.6460,3.34%,开放申购,开放赎回,
2015-12-11,1.0490,0.6250,-0.57%,开放申购,开放赎回,
2015-12-10,1.0550,0.6290,-0.19%,开放申购,开放赎回,
2015-12-09,1.0570,0.6300,-0.09%,开放申购,开放赎回,
2015-12-08,1.0580,0.6310,-3.38%,开放申购,开放赎回,
2015-12-07,1.0950,0.6530,0.00%,开放申购,开放赎回,
2015-12-04,1.0950,0.6530,-1.26%,开放申购,开放赎回,
2015-12-03,1.1090,0.6610,1.19%,开放申购,开放赎回,
2015-12-02,1.0960,0.6530,1.11%,暂停申购,暂停赎回,
2015-12-01,1.0840,0.6460,1.15%,暂停申购,暂停赎回,每份基金份额折算1.008663664份
2015-11-30,1.0810,0.6390,0.28%,开放申购,开放赎回,
2015-11-27,1.0780,0.6370,-6.75%,开放申购,开放赎回,
2015-11-26,1.1560,0.6830,1.14%,开放申购,开放赎回,
2015-11-25,1.1430,0.6750,0.88%,开放申购,开放赎回,
2015-11-24,1.1330,0.6700,-0.18%,开放申购,开放赎回,
2015-11-23,1.1350,0.6710,-1.22%,开放申购,开放赎回,
2015-11-20,1.1490,0.6790,0.35%,开放申购,开放赎回,
2015-11-19,1.1450,0.6770,1.33%,开放申购,开放赎回,
2015-11-18,1.1300,0.6680,-1.48%,开放申购,开放赎回,
2015-11-17,1.1470,0.6780,0.70%,开放申购,开放赎回,
2015-11-16,1.1390,0.6730,1.06%,开放申购,开放赎回,
2015-11-13,1.1270,0.6660,-2.51%,开放申购,开放赎回,
2015-11-12,1.1560,0.6830,-0.69%,开放申购,开放赎回,
2015-11-11,1.1640,0.6880,0.00%,开放申购,开放赎回,
2015-11-10,1.1640,0.6880,1.39%,开放申购,开放赎回,
2015-11-09,1.1480,0.6780,1.32%,开放申购,开放赎回,
2015-11-06,1.1330,0.6700,1.52%,开放申购,开放赎回,
2015-11-05,1.1160,0.6600,1.82%,开放申购,开放赎回,
2015-11-04,1.0960,0.6480,4.08%,开放申购,开放赎回,
2015-11-03,1.0530,0.6220,0.19%,开放申购,开放赎回,
2015-11-02,1.0510,0.6210,-1.68%,开放申购,开放赎回,
2015-10-30,1.0690,0.6320,-1.29%,开放申购,开放赎回,
2015-10-29,1.0830,0.6400,0.46%,开放申购,开放赎回,
2015-10-28,1.0780,0.6370,-1.46%,开放申购,开放赎回,
2015-10-27,1.0940,0.6470,-1.09%,开放申购,开放赎回,
2015-10-26,1.1060,0.6540,0.09%,开放申购,开放赎回,
2015-10-23,1.1050,0.6530,1.75%,开放申购,开放赎回,
2015-10-22,1.0860,0.6420,2.94%,开放申购,开放赎回,
2015-10-21,1.0550,0.6230,-6.55%,开放申购,开放赎回,
2015-10-20,1.1290,0.6670,0.80%,开放申购,开放赎回,
2015-10-19,1.1200,0.6620,0.18%,开放申购,开放赎回,
2015-10-16,1.1180,0.6610,1.54%,开放申购,开放赎回,
2015-10-15,1.1010,0.6510,2.99%,开放申购,开放赎回,
2015-10-14,1.0690,0.6320,0.09%,开放申购,开放赎回,
2015-10-13,1.0680,0.6310,0.00%,开放申购,开放赎回,
2015-10-12,1.0680,0.6310,3.89%,开放申购,开放赎回,
2015-10-09,1.0280,0.6080,1.88%,开放申购,开放赎回,
2015-10-08,1.0090,0.5960,3.17%,开放申购,开放赎回,
2015-09-30,0.9780,0.5780,0.41%,开放申购,开放赎回,
2015-09-29,0.9740,0.5760,-3.37%,开放申购,开放赎回,
2015-09-28,1.0080,0.5960,0.40%,开放申购,开放赎回,
2015-09-25,1.0040,0.5930,-1.86%,开放申购,开放赎回,
2015-09-24,1.0230,0.6050,2.10%,开放申购,开放赎回,
2015-09-23,1.0020,0.5920,-3.38%,开放申购,开放赎回,
2015-09-22,1.0370,0.6130,1.67%,开放申购,开放赎回,
2015-09-21,1.0200,0.6030,2.41%,开放申购,开放赎回,
2015-09-18,0.9960,0.5890,0.81%,开放申购,开放赎回,
2015-09-17,0.9880,0.5840,-2.47%,开放申购,开放赎回,
2015-09-16,1.0130,0.5990,6.52%,开放申购,开放赎回,
2015-09-15,0.9510,0.5620,-4.71%,开放申购,开放赎回,
2015-09-14,0.9980,0.5900,-4.95%,开放申购,开放赎回,
2015-09-11,1.0500,0.6210,-0.66%,开放申购,开放赎回,
2015-09-10,1.0570,0.6250,-1.58%,开放申购,开放赎回,
2015-09-09,1.0740,0.6350,3.37%,开放申购,开放赎回,
2015-09-08,1.0390,0.6140,2.26%,开放申购,开放赎回,
2015-09-07,1.0160,0.6000,-0.78%,开放申购,开放赎回,
2015-09-02,1.0240,0.6050,-2.57%,开放申购,开放赎回,
2015-09-01,1.0510,0.6210,-0.47%,开放申购,开放赎回,
2015-08-31,1.0560,0.6240,-0.38%,开放申购,开放赎回,
2015-08-28,1.0600,0.6260,3.41%,开放申购,开放赎回,
2015-08-27,1.0250,0.6060,2.50%,暂停申购,暂停赎回,
2015-08-26,1.0000,0.5910,-3.12%,暂停申购,暂停赎回,每份基金份额折算0.590987264份
2015-08-25,0.6100,0.6100,-6.87%,开放申购,开放赎回,
2015-08-24,0.6550,0.6550,-7.09%,开放申购,开放赎回,
2015-08-21,0.7050,0.7050,-3.95%,开放申购,开放赎回,
2015-08-20,0.7340,0.7340,-3.04%,开放申购,开放赎回,
2015-08-19,0.7570,0.7570,1.47%,开放申购,开放赎回,
2015-08-18,0.7460,0.7460,-7.44%,开放申购,开放赎回,
2015-08-17,0.8060,0.8060,1.38%,开放申购,开放赎回,
2015-08-14,0.7950,0.7950,0.51%,开放申购,开放赎回,
2015-08-13,0.7910,0.7910,0.89%,开放申购,开放赎回,
2015-08-12,0.7840,0.7840,0.90%,开放申购,开放赎回,
2015-08-11,0.7770,0.7770,0.39%,开放申购,开放赎回,
2015-08-10,0.7740,0.7740,4.88%,开放申购,开放赎回,
2015-08-07,0.7380,0.7380,2.22%,开放申购,开放赎回,
2015-08-06,0.7220,0.7220,0.28%,开放申购,开放赎回,
2015-08-05,0.7200,0.7200,-1.23%,开放申购,开放赎回,
2015-08-04,0.7290,0.7290,2.82%,开放申购,开放赎回,
2015-08-03,0.7090,0.7090,1.72%,开放申购,开放赎回,
2015-07-31,0.6970,0.6970,-0.57%,开放申购,开放赎回,
2015-07-30,0.7010,0.7010,-2.23%,开放申购,开放赎回,
2015-07-29,0.7170,0.7170,3.17%,开放申购,开放赎回,
2015-07-28,0.6950,0.6950,-2.80%,开放申购,开放赎回,
2015-07-27,0.7150,0.7150,-6.90%,开放申购,开放赎回,
2015-07-24,0.7680,0.7680,-0.26%,开放申购,开放赎回,
2015-07-23,0.7700,0.7700,2.80%,开放申购,开放赎回,
2015-07-22,0.7490,0.7490,1.22%,开放申购,开放赎回,
2015-07-21,0.7400,0.7400,1.09%,开放申购,开放赎回,
2015-07-20,0.7320,0.7320,0.69%,开放申购,开放赎回,
2015-07-17,0.7270,0.7270,4.45%,开放申购,开放赎回,
2015-07-16,0.6960,0.6960,1.16%,开放申购,开放赎回,
2015-07-15,0.6880,0.6880,-5.75%,开放申购,开放赎回,
2015-07-14,0.7300,0.7300,-3.69%,开放申购,开放赎回,
2015-07-13,0.7580,0.7580,3.27%,开放申购,开放赎回,
2015-07-10,0.7340,0.7340,0.96%,开放申购,开放赎回,
2015-07-09,0.7270,0.7270,0.97%,开放申购,开放赎回,
2015-07-08,0.7200,0.7200,-4.64%,开放申购,开放赎回,
2015-07-07,0.7550,0.7550,-4.07%,开放申购,开放赎回,
2015-07-06,0.7870,0.7870,-3.08%,开放申购,开放赎回,
2015-07-03,0.8120,0.8120,-7.94%,开放申购,开放赎回,
2015-07-02,0.8820,0.8820,-7.55%,开放申购,开放赎回,
2015-07-01,0.9540,0.9540,-6.65%,封闭期,封闭期,
2015-06-30,1.0220,1.0220,3.76%,封闭期,封闭期,
2015-06-29,0.9850,0.9850,-1.30%,封闭期,封闭期,
2015-06-26,0.9980,0.9980,,封闭期,封闭期,
2015-06-23,1.0000,1.0000,0.00%,封闭期,封闭期,
2015-06-19,1.0000,1.0000,,封闭期,封闭期,
