净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0617,1.0617,-0.38%,开放申购,开放赎回,
2016-07-19,1.0658,1.0658,0.25%,开放申购,开放赎回,
2016-07-18,1.0631,1.0631,-0.25%,开放申购,开放赎回,
2016-07-15,1.0658,1.0658,-0.17%,开放申购,开放赎回,
2016-07-14,1.0676,1.0676,-0.66%,开放申购,开放赎回,
2016-07-13,1.0747,1.0747,-1.00%,开放申购,开放赎回,
2016-07-12,1.0856,1.0856,-0.18%,开放申购,开放赎回,
2016-07-11,1.0876,1.0876,0.39%,开放申购,开放赎回,
2016-07-08,1.0834,1.0834,-0.83%,开放申购,开放赎回,
2016-07-07,1.0925,1.0925,0.19%,开放申购,开放赎回,
2016-07-06,1.0904,1.0904,1.67%,开放申购,开放赎回,
2016-07-05,1.0725,1.0725,-0.40%,开放申购,开放赎回,
2016-07-04,1.0768,1.0768,1.42%,开放申购,开放赎回,
2016-07-01,1.0617,1.0617,1.48%,开放申购,开放赎回,
2016-06-30,1.0462,1.0462,-0.50%,开放申购,开放赎回,
2016-06-29,1.0515,1.0515,0.39%,开放申购,开放赎回,
2016-06-28,1.0474,1.0474,-0.30%,开放申购,开放赎回,
2016-06-27,1.0506,1.0506,0.44%,开放申购,开放赎回,
2016-06-24,1.0460,1.0460,4.59%,开放申购,开放赎回,
2016-06-23,1.0001,1.0001,0.12%,开放申购,开放赎回,
2016-06-22,0.9989,0.9989,-1.20%,开放申购,开放赎回,
2016-06-21,1.0110,1.0110,-0.13%,开放申购,开放赎回,
2016-06-20,1.0123,1.0123,-0.30%,开放申购,开放赎回,
2016-06-17,1.0153,1.0153,-1.65%,开放申购,开放赎回,
2016-06-16,1.0323,1.0323,1.73%,开放申购,开放赎回,
2016-06-15,1.0147,1.0147,0.48%,开放申购,开放赎回,
2016-06-14,1.0099,1.0099,-0.07%,开放申购,开放赎回,
2016-06-13,1.0106,1.0106,2.46%,开放申购,开放赎回,
2016-06-08,0.9863,0.9863,0.80%,开放申购,开放赎回,
2016-06-07,0.9785,0.9785,0.15%,开放申购,开放赎回,
2016-06-06,0.9770,0.9770,1.96%,开放申购,开放赎回,
