净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.9690,0.9690,-0.21%,开放申购,开放赎回,
2016-07-19,0.9710,0.9710,-0.31%,开放申购,开放赎回,
2016-07-18,0.9740,0.9740,-0.20%,开放申购,开放赎回,
2016-07-15,0.9760,0.9760,0.00%,开放申购,开放赎回,
2016-07-14,0.9760,0.9760,0.00%,开放申购,开放赎回,
2016-07-13,0.9760,0.9760,0.83%,开放申购,开放赎回,
2016-07-12,0.9680,0.9680,2.00%,开放申购,开放赎回,
2016-07-11,0.9490,0.9490,0.11%,开放申购,开放赎回,
2016-07-08,0.9480,0.9480,-0.32%,开放申购,开放赎回,
2016-07-07,0.9510,0.9510,-0.11%,开放申购,开放赎回,
2016-07-06,0.9520,0.9520,0.32%,开放申购,开放赎回,
2016-07-05,0.9490,0.9490,0.53%,开放申购,开放赎回,
2016-07-04,0.9440,0.9440,1.83%,开放申购,开放赎回,
2016-07-01,0.9270,0.9270,0.11%,开放申购,开放赎回,
2016-06-30,0.9260,0.9260,0.22%,开放申购,开放赎回,
2016-06-29,0.9240,0.9240,0.54%,开放申购,开放赎回,
2016-06-28,0.9190,0.9190,0.88%,开放申购,开放赎回,
2016-06-27,0.9110,0.9110,1.56%,开放申购,开放赎回,
2016-06-24,0.8970,0.8970,-1.10%,开放申购,开放赎回,
2016-06-23,0.9070,0.9070,-0.11%,开放申购,开放赎回,
2016-06-22,0.9080,0.9080,1.11%,开放申购,开放赎回,
2016-06-21,0.8980,0.8980,-0.33%,开放申购,开放赎回,
2016-06-20,0.9010,0.9010,0.22%,开放申购,开放赎回,
2016-06-17,0.8990,0.8990,0.56%,开放申购,开放赎回,
2016-06-16,0.8940,0.8940,-0.45%,开放申购,开放赎回,
2016-06-15,0.8980,0.8980,1.13%,开放申购,开放赎回,
2016-06-14,0.8880,0.8880,0.00%,开放申购,开放赎回,
2016-06-13,0.8880,0.8880,-2.74%,开放申购,开放赎回,
2016-06-08,0.9130,0.9130,-0.11%,开放申购,开放赎回,
2016-06-07,0.9140,0.9140,0.00%,开放申购,开放赎回,
2016-06-06,0.9140,0.9140,-0.11%,开放申购,开放赎回,
2016-06-03,0.9150,0.9150,0.66%,开放申购,开放赎回,
2016-06-02,0.9090,0.9090,0.33%,开放申购,开放赎回,
2016-06-01,0.9060,0.9060,0.00%,开放申购,开放赎回,
2016-05-31,0.9060,0.9060,2.72%,开放申购,开放赎回,
2016-05-30,0.8820,0.8820,-0.11%,开放申购,开放赎回,
2016-05-27,0.8830,0.8830,0.11%,开放申购,开放赎回,
2016-05-26,0.8820,0.8820,0.11%,开放申购,开放赎回,
2016-05-25,0.8810,0.8810,-0.11%,开放申购,开放赎回,
2016-05-24,0.8820,0.8820,-0.56%,开放申购,开放赎回,
2016-05-23,0.8870,0.8870,0.57%,开放申购,开放赎回,
2016-05-20,0.8820,0.8820,0.57%,开放申购,开放赎回,
2016-05-19,0.8770,0.8770,0.11%,开放申购,开放赎回,
2016-05-18,0.8760,0.8760,-1.46%,开放申购,开放赎回,
2016-05-17,0.8890,0.8890,0.00%,开放申购,开放赎回,
2016-05-16,0.8890,0.8890,0.68%,开放申购,开放赎回,
2016-05-13,0.8830,0.8830,-0.45%,开放申购,开放赎回,
2016-05-12,0.8870,0.8870,-0.23%,开放申购,开放赎回,
2016-05-11,0.8890,0.8890,0.11%,开放申购,开放赎回,
2016-05-10,0.8880,0.8880,0.00%,开放申购,开放赎回,
2016-05-09,0.8880,0.8880,-2.95%,开放申购,开放赎回,
2016-05-06,0.9150,0.9150,-2.76%,开放申购,开放赎回,
2016-05-05,0.9410,0.9410,0.21%,开放申购,开放赎回,
2016-05-04,0.9390,0.9390,0.00%,开放申购,开放赎回,
2016-05-03,0.9390,0.9390,1.73%,开放申购,开放赎回,
2016-04-29,0.9230,0.9230,-0.11%,开放申购,开放赎回,
2016-04-28,0.9240,0.9240,-0.32%,开放申购,开放赎回,
2016-04-27,0.9270,0.9270,-0.22%,开放申购,开放赎回,
2016-04-26,0.9290,0.9290,0.65%,开放申购,开放赎回,
2016-04-25,0.9230,0.9230,-0.22%,开放申购,开放赎回,
2016-04-22,0.9250,0.9250,0.11%,开放申购,开放赎回,
2016-04-21,0.9240,0.9240,-0.75%,开放申购,开放赎回,
2016-04-20,0.9310,0.9310,-3.32%,开放申购,开放赎回,
2016-04-19,0.9630,0.9630,0.31%,开放申购,开放赎回,
2016-04-18,0.9600,0.9600,-1.44%,开放申购,开放赎回,
2016-04-15,0.9740,0.9740,0.00%,开放申购,开放赎回,
2016-04-14,0.9740,0.9740,0.72%,开放申购,开放赎回,
2016-04-13,0.9670,0.9670,1.15%,开放申购,开放赎回,
2016-04-12,0.9560,0.9560,-0.21%,开放申购,开放赎回,
2016-04-11,0.9580,0.9580,1.91%,开放申购,开放赎回,
2016-04-08,0.9400,0.9400,-0.63%,开放申购,开放赎回,
2016-04-07,0.9460,0.9460,-1.25%,开放申购,开放赎回,
2016-04-06,0.9580,0.9580,0.21%,开放申购,开放赎回,
2016-04-05,0.9560,0.9560,1.92%,开放申购,开放赎回,
2016-04-01,0.9380,0.9380,-0.21%,开放申购,开放赎回,
2016-03-31,0.9400,0.9400,0.32%,开放申购,开放赎回,
2016-03-30,0.9370,0.9370,3.08%,开放申购,开放赎回,
2016-03-29,0.9090,0.9090,-1.41%,开放申购,开放赎回,
2016-03-28,0.9220,0.9220,-0.75%,开放申购,开放赎回,
2016-03-25,0.9290,0.9290,0.76%,开放申购,开放赎回,
2016-03-24,0.9220,0.9220,-1.50%,开放申购,开放赎回,
2016-03-23,0.9360,0.9360,0.32%,开放申购,开放赎回,
2016-03-22,0.9330,0.9330,-0.85%,开放申购,开放赎回,
2016-03-21,0.9410,0.9410,2.51%,开放申购,开放赎回,
2016-03-18,0.9180,0.9180,2.46%,开放申购,开放赎回,
2016-03-17,0.8960,0.8960,1.59%,开放申购,开放赎回,
2016-03-16,0.8820,0.8820,-0.56%,开放申购,开放赎回,
2016-03-15,0.8870,0.8870,-0.34%,开放申购,开放赎回,
2016-03-14,0.8900,0.8900,2.53%,开放申购,开放赎回,
2016-03-11,0.8680,0.8680,0.00%,开放申购,开放赎回,
2016-03-10,0.8680,0.8680,-1.25%,开放申购,开放赎回,
2016-03-09,0.8790,0.8790,-2.01%,开放申购,开放赎回,
2016-03-08,0.8970,0.8970,0.45%,开放申购,开放赎回,
2016-03-07,0.8930,0.8930,1.82%,开放申购,开放赎回,
2016-03-04,0.8770,0.8770,-1.02%,开放申购,开放赎回,
2016-03-03,0.8860,0.8860,0.23%,开放申购,开放赎回,
2016-03-02,0.8840,0.8840,3.88%,开放申购,开放赎回,
2016-03-01,0.8510,0.8510,2.41%,开放申购,开放赎回,
2016-02-29,0.8310,0.8310,-3.82%,开放申购,开放赎回,
2016-02-26,0.8640,0.8640,0.58%,开放申购,开放赎回,
2016-02-25,0.8590,0.8590,-6.93%,开放申购,开放赎回,
2016-02-24,0.9230,0.9230,0.54%,开放申购,开放赎回,
2016-02-23,0.9180,0.9180,-0.54%,开放申购,开放赎回,
2016-02-22,0.9230,0.9230,2.33%,开放申购,开放赎回,
2016-02-19,0.9020,0.9020,0.00%,开放申购,开放赎回,
2016-02-18,0.9020,0.9020,0.00%,开放申购,开放赎回,
2016-02-17,0.9020,0.9020,1.23%,开放申购,开放赎回,
2016-02-16,0.8910,0.8910,3.48%,开放申购,开放赎回,
2016-02-15,0.8610,0.8610,0.00%,开放申购,开放赎回,
2016-02-05,0.8610,0.8610,-0.69%,开放申购,开放赎回,
2016-02-04,0.8670,0.8670,2.24%,开放申购,开放赎回,
2016-02-03,0.8480,0.8480,-0.12%,开放申购,开放赎回,
2016-02-02,0.8490,0.8490,2.66%,开放申购,开放赎回,
2016-02-01,0.8270,0.8270,-1.08%,开放申购,开放赎回,
2016-01-29,0.8360,0.8360,3.47%,开放申购,开放赎回,
2016-01-28,0.8080,0.8080,-3.00%,开放申购,开放赎回,
2016-01-27,0.8330,0.8330,-0.95%,开放申购,开放赎回,
2016-01-26,0.8410,0.8410,-6.56%,开放申购,开放赎回,
2016-01-25,0.9000,0.9000,1.12%,开放申购,开放赎回,
2016-01-22,0.8900,0.8900,1.48%,开放申购,开放赎回,
2016-01-21,0.8770,0.8770,-2.66%,开放申购,开放赎回,
2016-01-20,0.9010,0.9010,-0.99%,开放申购,开放赎回,
2016-01-19,0.9100,0.9100,3.53%,开放申购,开放赎回,
2016-01-18,0.8790,0.8790,1.15%,开放申购,开放赎回,
2016-01-15,0.8690,0.8690,-3.87%,开放申购,开放赎回,
2016-01-14,0.9040,0.9040,2.84%,开放申购,开放赎回,
2016-01-13,0.8790,0.8790,-2.87%,开放申购,开放赎回,
2016-01-12,0.9050,0.9050,-0.33%,开放申购,开放赎回,
2016-01-11,0.9080,0.9080,-6.30%,开放申购,开放赎回,
2016-01-08,0.9690,0.9690,2.11%,开放申购,开放赎回,
2016-01-07,0.9490,0.9490,-7.77%,开放申购,开放赎回,
2016-01-06,1.0290,1.0290,2.49%,开放申购,开放赎回,
2016-01-05,1.0040,1.0040,-0.30%,开放申购,开放赎回,
2016-01-04,1.0070,1.0070,-5.71%,开放申购,开放赎回,
2015-12-31,1.0680,1.0680,-1.02%,开放申购,开放赎回,
2015-12-30,1.0790,1.0790,0.37%,开放申购,开放赎回,
2015-12-29,1.0750,1.0750,1.13%,开放申购,开放赎回,
2015-12-28,1.0630,1.0630,-2.03%,开放申购,开放赎回,
2015-12-25,1.0850,1.0850,0.84%,开放申购,开放赎回,
2015-12-24,1.0760,1.0760,-0.65%,开放申购,开放赎回,
2015-12-23,1.0830,1.0830,-0.09%,开放申购,开放赎回,
2015-12-22,1.0840,1.0840,0.18%,开放申购,开放赎回,
2015-12-21,1.0820,1.0820,1.98%,开放申购,开放赎回,
2015-12-18,1.0610,1.0610,0.19%,开放申购,开放赎回,
2015-12-17,1.0590,1.0590,2.22%,开放申购,开放赎回,
2015-12-16,1.0360,1.0360,0.10%,开放申购,开放赎回,
2015-12-15,1.0350,1.0350,-0.10%,开放申购,开放赎回,
2015-12-14,1.0360,1.0360,2.98%,开放申购,开放赎回,
2015-12-11,1.0060,1.0060,-0.30%,开放申购,开放赎回,
2015-12-10,1.0090,1.0090,-0.30%,开放申购,开放赎回,
2015-12-09,1.0120,1.0120,0.00%,开放申购,开放赎回,
2015-12-08,1.0120,1.0120,-2.22%,开放申购,开放赎回,
2015-12-07,1.0350,1.0350,0.78%,开放申购,开放赎回,
2015-12-04,1.0270,1.0270,-1.34%,开放申购,开放赎回,
2015-12-03,1.0410,1.0410,1.07%,开放申购,开放赎回,
2015-12-02,1.0300,1.0300,2.18%,开放申购,开放赎回,
2015-12-01,1.0080,1.0080,0.50%,开放申购,开放赎回,
2015-11-30,1.0030,1.0030,0.30%,封闭期,封闭期,
2015-11-27,1.0000,1.0000,,封闭期,封闭期,
2015-11-20,1.0200,1.0200,,封闭期,封闭期,
2015-11-13,1.0180,1.0180,,封闭期,封闭期,
2015-11-06,1.0190,1.0190,,封闭期,封闭期,
2015-10-30,1.0030,1.0030,,封闭期,封闭期,
2015-10-23,1.0040,1.0040,,封闭期,封闭期,
2015-10-16,0.9950,0.9950,,封闭期,封闭期,
2015-10-09,0.9840,0.9840,,封闭期,封闭期,
2015-09-30,0.9780,0.9780,,封闭期,封闭期,
2015-09-25,0.9780,0.9780,,封闭期,封闭期,
2015-09-18,0.9770,0.9770,,封闭期,封闭期,
2015-09-11,0.9990,0.9990,,封闭期,封闭期,
2015-09-02,1.0000,1.0000,0.00%,封闭期,封闭期,
2015-09-01,1.0000,1.0000,,封闭期,封闭期,
