净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.0435,1.0435,-0.21%,开放申购,开放赎回,
2016-07-19,1.0457,1.0457,0.99%,开放申购,开放赎回,
2016-07-18,1.0354,1.0354,-0.60%,开放申购,开放赎回,
2016-07-15,1.0416,1.0416,-1.23%,开放申购,开放赎回,
2016-07-14,1.0546,1.0546,0.32%,开放申购,开放赎回,
2016-07-13,1.0512,1.0512,1.54%,开放申购,开放赎回,
2016-07-12,1.0353,1.0353,1.23%,开放申购,开放赎回,
2016-07-11,1.0227,1.0227,-0.81%,开放申购,开放赎回,
2016-07-08,1.0311,1.0311,0.22%,开放申购,开放赎回,
2016-07-07,1.0288,1.0288,-0.31%,开放申购,开放赎回,
2016-07-06,1.0320,1.0320,-0.20%,开放申购,开放赎回,
2016-07-05,1.0341,1.0341,-0.11%,开放申购,开放赎回,
2016-07-04,1.0352,1.0352,1.56%,开放申购,开放赎回,
2016-07-01,1.0193,1.0193,-0.69%,开放申购,开放赎回,
2016-06-30,1.0264,1.0264,0.69%,开放申购,开放赎回,
2016-06-29,1.0194,1.0194,-0.14%,开放申购,开放赎回,
2016-06-28,1.0208,1.0208,1.10%,开放申购,开放赎回,
2016-06-27,1.0097,1.0097,2.94%,开放申购,开放赎回,
2016-06-24,0.9809,0.9809,-0.46%,开放申购,开放赎回,
2016-06-23,0.9854,0.9854,-0.31%,开放申购,开放赎回,
2016-06-22,0.9885,0.9885,2.40%,开放申购,开放赎回,
2016-06-21,0.9653,0.9653,-1.19%,开放申购,开放赎回,
2016-06-20,0.9769,0.9769,-0.03%,开放申购,开放赎回,
2016-06-17,0.9772,0.9772,1.03%,开放申购,开放赎回,
2016-06-16,0.9672,0.9672,-1.23%,开放申购,开放赎回,
2016-06-15,0.9792,0.9792,3.27%,开放申购,开放赎回,
2016-06-14,0.9482,0.9482,0.18%,开放申购,开放赎回,
2016-06-13,0.9465,0.9465,-5.63%,开放申购,开放赎回,
2016-06-08,1.0030,1.0030,-0.09%,开放申购,开放赎回,
2016-06-07,1.0039,1.0039,0.39%,开放申购,开放赎回,
2016-06-06,1.0000,1.0000,0.00%,开放申购,开放赎回,
2016-06-03,1.0000,1.0000,,封闭期,封闭期,
2016-05-27,1.0000,1.0000,,封闭期,封闭期,
2016-05-20,1.0000,1.0000,,封闭期,封闭期,
