净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.8173,0.8173,-0.31%,开放申购,开放赎回,
2016-07-19,0.8198,0.8198,0.43%,开放申购,开放赎回,
2016-07-18,0.8163,0.8163,-0.54%,开放申购,开放赎回,
2016-07-15,0.8207,0.8207,0.07%,开放申购,开放赎回,
2016-07-14,0.8201,0.8201,0.05%,开放申购,开放赎回,
2016-07-13,0.8197,0.8197,0.82%,开放申购,开放赎回,
2016-07-12,0.8130,0.8130,0.96%,开放申购,开放赎回,
2016-07-11,0.8053,0.8053,-0.40%,开放申购,开放赎回,
2016-07-08,0.8085,0.8085,-0.30%,开放申购,开放赎回,
2016-07-07,0.8109,0.8109,-0.07%,开放申购,开放赎回,
2016-07-06,0.8115,0.8115,-0.04%,开放申购,开放赎回,
2016-07-05,0.8118,0.8118,0.66%,开放申购,开放赎回,
2016-07-04,0.8065,0.8065,1.68%,开放申购,开放赎回,
2016-07-01,0.7932,0.7932,-0.43%,开放申购,开放赎回,
2016-06-30,0.7966,0.7966,0.00%,开放申购,开放赎回,
2016-06-29,0.7966,0.7966,0.13%,开放申购,开放赎回,
2016-06-28,0.7956,0.7956,0.62%,开放申购,开放赎回,
2016-06-27,0.7907,0.7907,2.25%,开放申购,开放赎回,
2016-06-24,0.7733,0.7733,-1.36%,开放申购,开放赎回,
2016-06-23,0.7840,0.7840,-0.18%,开放申购,开放赎回,
2016-06-22,0.7854,0.7854,1.59%,开放申购,开放赎回,
2016-06-21,0.7731,0.7731,-0.88%,开放申购,开放赎回,
2016-06-20,0.7800,0.7800,0.50%,开放申购,开放赎回,
2016-06-17,0.7761,0.7761,-0.14%,开放申购,开放赎回,
2016-06-16,0.7772,0.7772,0.61%,开放申购,开放赎回,
2016-06-15,0.7725,0.7725,3.08%,开放申购,开放赎回,
2016-06-14,0.7494,0.7494,0.42%,开放申购,开放赎回,
2016-06-13,0.7463,0.7463,-4.15%,开放申购,开放赎回,
2016-06-08,0.7786,0.7786,-0.03%,开放申购,开放赎回,
2016-06-07,0.7788,0.7788,0.18%,开放申购,开放赎回,
2016-06-06,0.7774,0.7774,0.14%,开放申购,开放赎回,
2016-06-03,0.7763,0.7763,0.43%,开放申购,开放赎回,
2016-06-02,0.7730,0.7730,0.94%,开放申购,开放赎回,
2016-06-01,0.7658,0.7658,0.33%,开放申购,开放赎回,
2016-05-31,0.7633,0.7633,3.84%,开放申购,开放赎回,
2016-05-30,0.7351,0.7351,-0.26%,开放申购,开放赎回,
2016-05-27,0.7370,0.7370,0.04%,开放申购,开放赎回,
2016-05-26,0.7367,0.7367,0.20%,开放申购,开放赎回,
2016-05-25,0.7352,0.7352,-0.41%,开放申购,开放赎回,
2016-05-24,0.7382,0.7382,-0.79%,开放申购,开放赎回,
2016-05-23,0.7441,0.7441,1.24%,开放申购,开放赎回,
2016-05-20,0.7350,0.7350,1.28%,开放申购,开放赎回,
2016-05-19,0.7257,0.7257,0.48%,开放申购,开放赎回,
2016-05-18,0.7222,0.7222,-2.38%,开放申购,开放赎回,
2016-05-17,0.7398,0.7398,-0.74%,开放申购,开放赎回,
2016-05-16,0.7453,0.7453,1.39%,开放申购,开放赎回,
2016-05-13,0.7351,0.7351,-0.22%,开放申购,开放赎回,
2016-05-12,0.7367,0.7367,0.42%,开放申购,开放赎回,
2016-05-11,0.7336,0.7336,-0.62%,开放申购,开放赎回,
2016-05-10,0.7382,0.7382,0.04%,开放申购,开放赎回,
2016-05-09,0.7379,0.7379,-3.50%,开放申购,开放赎回,
2016-05-06,0.7647,0.7647,-3.45%,开放申购,开放赎回,
2016-05-05,0.7920,0.7920,0.46%,开放申购,开放赎回,
2016-05-04,0.7884,0.7884,0.00%,开放申购,开放赎回,
2016-05-03,0.7884,0.7884,2.63%,开放申购,开放赎回,
2016-04-29,0.7682,0.7682,-0.09%,开放申购,开放赎回,
2016-04-28,0.7689,0.7689,-0.66%,开放申购,开放赎回,
2016-04-27,0.7740,0.7740,-0.13%,开放申购,开放赎回,
2016-04-26,0.7750,0.7750,1.15%,开放申购,开放赎回,
2016-04-25,0.7662,0.7662,-0.31%,开放申购,开放赎回,
2016-04-22,0.7686,0.7686,0.68%,开放申购,开放赎回,
2016-04-21,0.7634,0.7634,-0.92%,开放申购,开放赎回,
2016-04-20,0.7705,0.7705,-4.20%,开放申购,开放赎回,
2016-04-19,0.8043,0.8043,0.59%,开放申购,开放赎回,
2016-04-18,0.7996,0.7996,-1.72%,开放申购,开放赎回,
2016-04-15,0.8136,0.8136,-0.17%,开放申购,开放赎回,
2016-04-14,0.8150,0.8150,1.05%,开放申购,开放赎回,
2016-04-13,0.8065,0.8065,1.18%,开放申购,开放赎回,
