净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.1400,1.1400,0.00%,开放申购,开放赎回,
2016-07-19,1.1400,1.1400,0.00%,开放申购,开放赎回,
2016-07-18,1.1400,1.1400,0.00%,开放申购,开放赎回,
2016-07-15,1.1400,1.1400,0.09%,开放申购,开放赎回,
2016-07-14,1.1390,1.1390,0.00%,开放申购,开放赎回,
2016-07-13,1.1390,1.1390,0.00%,开放申购,开放赎回,
2016-07-12,1.1390,1.1390,0.00%,开放申购,开放赎回,
2016-07-11,1.1390,1.1390,0.09%,开放申购,开放赎回,
2016-07-08,1.1380,1.1380,0.00%,开放申购,开放赎回,
2016-07-07,1.1380,1.1380,0.00%,开放申购,开放赎回,
2016-07-06,1.1380,1.1380,0.00%,开放申购,开放赎回,
2016-07-05,1.1380,1.1380,0.00%,开放申购,开放赎回,
2016-07-04,1.1380,1.1380,0.09%,开放申购,开放赎回,
2016-07-01,1.1370,1.1370,0.00%,开放申购,开放赎回,
2016-06-30,1.1370,1.1370,0.00%,开放申购,开放赎回,
2016-06-29,1.1370,1.1370,0.09%,开放申购,开放赎回,
2016-06-28,1.1360,1.1360,0.00%,开放申购,开放赎回,
2016-06-27,1.1360,1.1360,0.00%,开放申购,开放赎回,
2016-06-24,1.1360,1.1360,0.00%,开放申购,开放赎回,
2016-06-23,1.1360,1.1360,0.00%,开放申购,开放赎回,
2016-06-22,1.1360,1.1360,0.09%,开放申购,开放赎回,
2016-06-21,1.1350,1.1350,-0.09%,开放申购,开放赎回,
2016-06-20,1.1360,1.1360,0.09%,开放申购,开放赎回,
2016-06-17,1.1350,1.1350,0.00%,开放申购,开放赎回,
2016-06-16,1.1350,1.1350,0.00%,开放申购,开放赎回,
2016-06-15,1.1350,1.1350,0.09%,开放申购,开放赎回,
2016-06-14,1.1340,1.1340,0.00%,开放申购,开放赎回,
2016-06-13,1.1340,1.1340,0.00%,开放申购,开放赎回,
2016-06-08,1.1340,1.1340,0.00%,开放申购,开放赎回,
2016-06-07,1.1340,1.1340,0.00%,开放申购,开放赎回,
2016-06-06,1.1340,1.1340,0.00%,开放申购,开放赎回,
2016-06-03,1.1340,1.1340,0.09%,开放申购,开放赎回,
2016-06-02,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-06-01,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-05-31,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-05-30,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-05-27,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-05-26,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-05-25,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-05-24,1.1330,1.1330,0.00%,开放申购,开放赎回,
2016-05-23,1.1330,1.1330,0.09%,开放申购,开放赎回,
2016-05-20,1.1320,1.1320,0.00%,开放申购,开放赎回,
2016-05-19,1.1320,1.1320,0.00%,开放申购,开放赎回,
2016-05-18,1.1320,1.1320,0.00%,开放申购,开放赎回,
2016-05-17,1.1320,1.1320,0.00%,开放申购,开放赎回,
2016-05-16,1.1320,1.1320,0.00%,开放申购,开放赎回,
2016-05-13,1.1320,1.1320,0.00%,开放申购,开放赎回,
2016-05-12,1.1320,1.1320,0.00%,开放申购,开放赎回,
2016-05-11,1.1320,1.1320,0.09%,开放申购,开放赎回,
2016-05-10,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-05-09,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-05-06,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-05-05,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-05-04,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-05-03,1.1310,1.1310,0.09%,开放申购,开放赎回,
2016-04-29,1.1300,1.1300,0.00%,开放申购,开放赎回,
2016-04-28,1.1300,1.1300,0.00%,开放申购,开放赎回,
2016-04-27,1.1300,1.1300,0.00%,开放申购,开放赎回,
2016-04-26,1.1300,1.1300,0.00%,开放申购,开放赎回,
2016-04-25,1.1300,1.1300,0.00%,开放申购,开放赎回,
2016-04-22,1.1300,1.1300,0.00%,开放申购,开放赎回,
2016-04-21,1.1300,1.1300,-0.09%,开放申购,开放赎回,
2016-04-20,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-19,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-18,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-15,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-14,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-13,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-12,1.1310,1.1310,-0.09%,开放申购,开放赎回,
2016-04-11,1.1320,1.1320,0.09%,开放申购,开放赎回,
2016-04-08,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-07,1.1310,1.1310,-0.09%,开放申购,开放赎回,
2016-04-06,1.1320,1.1320,0.09%,开放申购,开放赎回,
2016-04-05,1.1310,1.1310,0.00%,开放申购,开放赎回,
2016-04-01,1.1310,1.1310,,开放申购,开放赎回,
