净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.2488,1.2488,-0.57%,开放申购,开放赎回,
2016-07-19,1.2559,1.2559,0.11%,开放申购,开放赎回,
2016-07-18,1.2545,1.2545,0.67%,开放申购,开放赎回,
2016-07-15,1.2461,1.2461,-0.22%,开放申购,开放赎回,
2016-07-14,1.2488,1.2488,-0.45%,开放申购,开放赎回,
2016-07-13,1.2544,1.2544,0.87%,开放申购,开放赎回,
2016-07-12,1.2436,1.2436,1.60%,开放申购,开放赎回,
2016-07-11,1.2240,1.2240,-0.28%,开放申购,开放赎回,
2016-07-08,1.2274,1.2274,-1.15%,开放申购,开放赎回,
2016-07-07,1.2417,1.2417,0.49%,开放申购,开放赎回,
2016-07-06,1.2357,1.2357,0.95%,开放申购,开放赎回,
2016-07-05,1.2241,1.2241,0.39%,开放申购,开放赎回,
2016-07-04,1.2194,1.2194,1.49%,开放申购,开放赎回,
2016-07-01,1.2015,1.2015,0.28%,开放申购,开放赎回,
2016-06-30,1.1981,1.1981,0.09%,开放申购,开放赎回,
2016-06-29,1.1970,1.1970,0.03%,开放申购,开放赎回,
2016-06-28,1.1966,1.1966,0.65%,开放申购,开放赎回,
2016-06-27,1.1889,1.1889,2.44%,开放申购,开放赎回,
2016-06-24,1.1606,1.1606,-0.78%,开放申购,开放赎回,
2016-06-23,1.1697,1.1697,-0.06%,开放申购,开放赎回,
2016-06-22,1.1704,1.1704,1.50%,开放申购,开放赎回,
2016-06-21,1.1531,1.1531,-1.42%,开放申购,开放赎回,
2016-06-20,1.1697,1.1697,0.65%,开放申购,开放赎回,
2016-06-17,1.1621,1.1621,0.52%,开放申购,开放赎回,
2016-06-16,1.1561,1.1561,-0.37%,开放申购,开放赎回,
2016-06-15,1.1604,1.1604,3.05%,开放申购,开放赎回,
2016-06-14,1.1261,1.1261,0.66%,开放申购,开放赎回,
2016-06-13,1.1187,1.1187,-5.35%,开放申购,开放赎回,
2016-06-08,1.1819,1.1819,-1.05%,开放申购,开放赎回,
2016-06-07,1.1945,1.1945,0.44%,开放申购,开放赎回,
2016-06-06,1.1893,1.1893,-0.29%,开放申购,开放赎回,
2016-06-03,1.1928,1.1928,1.34%,开放申购,开放赎回,
2016-06-02,1.1770,1.1770,1.32%,开放申购,开放赎回,
2016-06-01,1.1617,1.1617,0.77%,开放申购,开放赎回,
2016-05-31,1.1528,1.1528,3.75%,开放申购,开放赎回,
2016-05-30,1.1111,1.1111,-1.30%,开放申购,开放赎回,
2016-05-27,1.1257,1.1257,0.40%,开放申购,开放赎回,
2016-05-26,1.1212,1.1212,0.60%,开放申购,开放赎回,
2016-05-25,1.1145,1.1145,-0.15%,开放申购,开放赎回,
2016-05-24,1.1162,1.1162,-1.76%,开放申购,开放赎回,
2016-05-23,1.1362,1.1362,1.83%,开放申购,开放赎回,
2016-05-20,1.1158,1.1158,0.86%,开放申购,开放赎回,
2016-05-19,1.1063,1.1063,0.07%,开放申购,开放赎回,
2016-05-18,1.1055,1.1055,-2.50%,开放申购,开放赎回,
2016-05-17,1.1339,1.1339,-0.81%,开放申购,开放赎回,
2016-05-16,1.1432,1.1432,2.24%,开放申购,开放赎回,
2016-05-13,1.1182,1.1182,-0.43%,开放申购,开放赎回,
2016-05-12,1.1230,1.1230,0.14%,开放申购,开放赎回,
2016-05-11,1.1214,1.1214,-0.24%,开放申购,开放赎回,
2016-05-10,1.1241,1.1241,0.38%,开放申购,开放赎回,
2016-05-09,1.1198,1.1198,-2.16%,开放申购,开放赎回,
2016-05-06,1.1445,1.1445,-4.15%,开放申购,开放赎回,
2016-05-05,1.1940,1.1940,0.22%,开放申购,开放赎回,
2016-05-04,1.1914,1.1914,0.29%,开放申购,开放赎回,
2016-05-03,1.1880,1.1880,3.44%,开放申购,开放赎回,
2016-04-29,1.1485,1.1485,0.04%,开放申购,开放赎回,
2016-04-28,1.1480,1.1480,-0.32%,开放申购,开放赎回,
2016-04-27,1.1517,1.1517,-0.29%,开放申购,开放赎回,
2016-04-26,1.1550,1.1550,1.21%,开放申购,开放赎回,
2016-04-25,1.1412,1.1412,0.18%,开放申购,开放赎回,
2016-04-22,1.1391,1.1391,0.53%,开放申购,开放赎回,
2016-04-21,1.1331,1.1331,-1.00%,开放申购,开放赎回,
2016-04-20,1.1445,1.1445,-3.20%,开放申购,开放赎回,
2016-04-19,1.1823,1.1823,0.97%,开放申购,开放赎回,
2016-04-18,1.1709,1.1709,-1.32%,开放申购,开放赎回,
2016-04-15,1.1866,1.1866,0.10%,开放申购,开放赎回,
2016-04-14,1.1854,1.1854,1.12%,开放申购,开放赎回,
2016-04-13,1.1723,1.1723,1.38%,开放申购,开放赎回,
2016-04-12,1.1564,1.1564,-0.62%,开放申购,开放赎回,
2016-04-11,1.1636,1.1636,1.40%,开放申购,开放赎回,
2016-04-08,1.1475,1.1475,-0.81%,开放申购,开放赎回,
2016-04-07,1.1569,1.1569,-2.04%,开放申购,开放赎回,
2016-04-06,1.1810,1.1810,0.24%,开放申购,开放赎回,
2016-04-05,1.1782,1.1782,2.78%,开放申购,开放赎回,
2016-04-01,1.1463,1.1463,-0.81%,开放申购,开放赎回,
2016-03-31,1.1557,1.1557,-0.01%,开放申购,开放赎回,
2016-03-30,1.1558,1.1558,3.02%,开放申购,开放赎回,
2016-03-29,1.1219,1.1219,-1.51%,开放申购,开放赎回,
2016-03-28,1.1391,1.1391,-0.29%,开放申购,开放赎回,
2016-03-25,1.1424,1.1424,0.81%,开放申购,开放赎回,
2016-03-24,1.1332,1.1332,-0.78%,开放申购,开放赎回,
2016-03-23,1.1421,1.1421,0.98%,开放申购,开放赎回,
2016-03-22,1.1310,1.1310,-0.26%,开放申购,开放赎回,
2016-03-21,1.1340,1.1340,1.91%,开放申购,开放赎回,
2016-03-18,1.1128,1.1128,2.62%,开放申购,开放赎回,
2016-03-17,1.0844,1.0844,2.75%,开放申购,开放赎回,
2016-03-16,1.0554,1.0554,-0.51%,开放申购,开放赎回,
2016-03-15,1.0608,1.0608,-0.30%,开放申购,开放赎回,
2016-03-14,1.0640,1.0640,2.67%,开放申购,开放赎回,
2016-03-11,1.0363,1.0363,-0.06%,开放申购,开放赎回,
2016-03-10,1.0369,1.0369,-1.14%,开放申购,开放赎回,
2016-03-09,1.0489,1.0489,-1.71%,开放申购,开放赎回,
2016-03-08,1.0672,1.0672,-0.32%,开放申购,开放赎回,
2016-03-07,1.0706,1.0706,1.06%,开放申购,开放赎回,
2016-03-04,1.0594,1.0594,-1.49%,开放申购,开放赎回,
2016-03-03,1.0754,1.0754,0.08%,开放申购,开放赎回,
2016-03-02,1.0745,1.0745,3.57%,开放申购,开放赎回,
2016-03-01,1.0375,1.0375,1.41%,开放申购,开放赎回,
2016-02-29,1.0231,1.0231,-4.19%,开放申购,开放赎回,
2016-02-26,1.0678,1.0678,0.38%,开放申购,开放赎回,
2016-02-25,1.0638,1.0638,-6.92%,开放申购,开放赎回,
2016-02-24,1.1429,1.1429,0.31%,开放申购,开放赎回,
2016-02-23,1.1394,1.1394,-0.66%,开放申购,开放赎回,
2016-02-22,1.1470,1.1470,1.70%,开放申购,开放赎回,
2016-02-19,1.1278,1.1278,0.41%,开放申购,开放赎回,
2016-02-18,1.1232,1.1232,-0.44%,开放申购,开放赎回,
2016-02-17,1.1282,1.1282,0.66%,开放申购,开放赎回,
2016-02-16,1.1208,1.1208,3.51%,开放申购,开放赎回,
2016-02-15,1.0828,1.0828,0.49%,开放申购,开放赎回,
2016-02-05,1.0775,1.0775,-0.78%,开放申购,开放赎回,
2016-02-04,1.0860,1.0860,2.18%,开放申购,开放赎回,
2016-02-03,1.0628,1.0628,0.13%,开放申购,开放赎回,
2016-02-02,1.0614,1.0614,2.58%,开放申购,开放赎回,
2016-02-01,1.0347,1.0347,-1.29%,开放申购,开放赎回,
2016-01-29,1.0482,1.0482,3.26%,开放申购,开放赎回,
2016-01-28,1.0151,1.0151,-3.34%,开放申购,开放赎回,
2016-01-27,1.0502,1.0502,-0.62%,开放申购,开放赎回,
2016-01-26,1.0568,1.0568,-6.87%,开放申购,开放赎回,
2016-01-25,1.1348,1.1348,0.97%,开放申购,开放赎回,
2016-01-22,1.1239,1.1239,1.48%,开放申购,开放赎回,
2016-01-21,1.1075,1.1075,-4.53%,开放申购,开放赎回,
2016-01-20,1.1600,1.1600,-1.36%,开放申购,开放赎回,
2016-01-19,1.1760,1.1760,3.60%,开放申购,开放赎回,
2016-01-18,1.1351,1.1351,0.84%,开放申购,开放赎回,
2016-01-15,1.1257,1.1257,-3.07%,开放申购,开放赎回,
2016-01-14,1.1613,1.1613,2.62%,开放申购,开放赎回,
2016-01-13,1.1317,1.1317,-2.46%,开放申购,开放赎回,
2016-01-12,1.1603,1.1603,-0.22%,开放申购,开放赎回,
2016-01-11,1.1629,1.1629,-4.69%,开放申购,开放赎回,
2016-01-08,1.2201,1.2201,1.76%,开放申购,开放赎回,
2016-01-07,1.1990,1.1990,-7.42%,开放申购,开放赎回,
2016-01-06,1.2951,1.2951,1.84%,开放申购,开放赎回,
2016-01-05,1.2717,1.2717,-0.93%,开放申购,开放赎回,
2016-01-04,1.2836,1.2836,-8.14%,开放申购,开放赎回,
2015-12-31,1.3974,1.3974,-1.70%,开放申购,开放赎回,
2015-12-30,1.4216,1.4216,1.82%,开放申购,开放赎回,
2015-12-29,1.3962,1.3962,0.59%,开放申购,开放赎回,
2015-12-28,1.3880,1.3880,-1.36%,开放申购,开放赎回,
2015-12-25,1.4071,1.4071,1.63%,开放申购,开放赎回,
2015-12-24,1.3846,1.3846,-0.04%,开放申购,开放赎回,
2015-12-23,1.3852,1.3852,-1.27%,开放申购,开放赎回,
2015-12-22,1.4030,1.4030,0.39%,开放申购,开放赎回,
2015-12-21,1.3975,1.3975,0.24%,开放申购,开放赎回,
2015-12-18,1.3942,1.3942,-0.79%,开放申购,开放赎回,
2015-12-17,1.4053,1.4053,2.88%,开放申购,开放赎回,
2015-12-16,1.3659,1.3659,0.15%,开放申购,开放赎回,
2015-12-15,1.3639,1.3639,1.72%,开放申购,开放赎回,
2015-12-14,1.3409,1.3409,1.48%,开放申购,开放赎回,
