净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.6310,0.6310,-0.30%,开放申购,开放赎回,
2016-07-19,0.6329,0.6329,-0.33%,开放申购,开放赎回,
2016-07-18,0.6350,0.6350,-0.27%,开放申购,开放赎回,
2016-07-15,0.6367,0.6367,-0.08%,开放申购,开放赎回,
2016-07-14,0.6372,0.6372,-0.22%,开放申购,开放赎回,
2016-07-13,0.6386,0.6386,-0.02%,开放申购,开放赎回,
2016-07-12,0.6387,0.6387,3.22%,开放申购,开放赎回,
2016-07-11,0.6188,0.6188,0.06%,开放申购,开放赎回,
2016-07-08,0.6184,0.6184,-0.02%,开放申购,开放赎回,
2016-07-07,0.6185,0.6185,0.23%,开放申购,开放赎回,
2016-07-06,0.6171,0.6171,-0.39%,开放申购,开放赎回,
2016-07-05,0.6195,0.6195,1.56%,开放申购,开放赎回,
2016-07-04,0.6100,0.6100,1.43%,开放申购,开放赎回,
2016-07-01,0.6014,0.6014,0.07%,开放申购,开放赎回,
2016-06-30,0.6010,0.6010,-0.43%,开放申购,开放赎回,
2016-06-29,0.6036,0.6036,0.50%,开放申购,开放赎回,
2016-06-28,0.6006,0.6006,0.64%,开放申购,开放赎回,
2016-06-27,0.5968,0.5968,1.15%,开放申购,开放赎回,
2016-06-24,0.5900,0.5900,-1.19%,开放申购,开放赎回,
2016-06-23,0.5971,0.5971,-0.80%,开放申购,开放赎回,
2016-06-22,0.6019,0.6019,0.67%,开放申购,开放赎回,
2016-06-21,0.5979,0.5979,-0.52%,开放申购,开放赎回,
2016-06-20,0.6010,0.6010,-0.33%,开放申购,开放赎回,
2016-06-17,0.6030,0.6030,0.67%,开放申购,开放赎回,
2016-06-16,0.5990,0.5990,-1.04%,开放申购,开放赎回,
2016-06-15,0.6053,0.6053,1.61%,开放申购,开放赎回,
2016-06-14,0.5957,0.5957,0.08%,开放申购,开放赎回,
2016-06-13,0.5952,0.5952,-3.17%,开放申购,开放赎回,
2016-06-08,0.6147,0.6147,-0.29%,开放申购,开放赎回,
2016-06-07,0.6165,0.6165,-0.55%,开放申购,开放赎回,
2016-06-06,0.6199,0.6199,0.52%,开放申购,开放赎回,
2016-06-03,0.6167,0.6167,0.16%,开放申购,开放赎回,
2016-06-02,0.6157,0.6157,0.42%,开放申购,开放赎回,
2016-06-01,0.6131,0.6131,0.11%,开放申购,开放赎回,
2016-05-31,0.6124,0.6124,3.08%,开放申购,开放赎回,
2016-05-30,0.5941,0.5941,-0.65%,开放申购,开放赎回,
2016-05-27,0.5980,0.5980,0.12%,开放申购,开放赎回,
2016-05-26,0.5973,0.5973,-0.35%,开放申购,开放赎回,
2016-05-25,0.5994,0.5994,-1.15%,开放申购,开放赎回,
2016-05-24,0.6064,0.6064,-1.04%,开放申购,开放赎回,
2016-05-23,0.6128,0.6128,1.04%,开放申购,开放赎回,
2016-05-20,0.6065,0.6065,0.51%,开放申购,开放赎回,
2016-05-19,0.6034,0.6034,-0.10%,开放申购,开放赎回,
2016-05-18,0.6040,0.6040,-1.74%,开放申购,开放赎回,
2016-05-17,0.6147,0.6147,-1.14%,开放申购,开放赎回,
2016-05-16,0.6218,0.6218,0.70%,开放申购,开放赎回,
2016-05-13,0.6175,0.6175,-0.26%,开放申购,开放赎回,
2016-05-12,0.6191,0.6191,-0.88%,开放申购,开放赎回,
2016-05-11,0.6246,0.6246,1.45%,开放申购,开放赎回,
2016-05-10,0.6157,0.6157,1.05%,开放申购,开放赎回,
2016-05-09,0.6093,0.6093,-2.70%,开放申购,开放赎回,
2016-05-06,0.6262,0.6262,-2.45%,开放申购,开放赎回,
2016-05-05,0.6419,0.6419,0.64%,开放申购,开放赎回,
2016-05-04,0.6378,0.6378,1.97%,开放申购,开放赎回,
2016-05-03,0.6255,0.6255,1.77%,开放申购,开放赎回,
2016-04-29,0.6146,0.6146,-0.39%,开放申购,开放赎回,
2016-04-28,0.6170,0.6170,-0.23%,开放申购,开放赎回,
2016-04-27,0.6184,0.6184,-0.35%,开放申购,开放赎回,
2016-04-26,0.6206,0.6206,0.58%,开放申购,开放赎回,
2016-04-25,0.6170,0.6170,-0.44%,开放申购,开放赎回,
2016-04-22,0.6197,0.6197,-0.15%,开放申购,开放赎回,
