净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.9957,0.9957,-0.04%,开放申购,开放赎回,
2016-07-19,0.9961,0.9961,-0.17%,开放申购,开放赎回,
2016-07-18,0.9978,0.9978,0.11%,开放申购,开放赎回,
2016-07-15,0.9967,0.9967,-0.11%,开放申购,开放赎回,
2016-07-14,0.9978,0.9978,0.02%,开放申购,开放赎回,
2016-07-13,0.9976,0.9976,0.64%,开放申购,开放赎回,
2016-07-12,0.9913,0.9913,1.86%,开放申购,开放赎回,
2016-07-11,0.9732,0.9732,0.10%,开放申购,开放赎回,
2016-07-08,0.9722,0.9722,-0.41%,开放申购,开放赎回,
2016-07-07,0.9762,0.9762,-0.19%,开放申购,开放赎回,
2016-07-06,0.9781,0.9781,0.69%,开放申购,开放赎回,
2016-07-05,0.9714,0.9714,0.98%,开放申购,开放赎回,
2016-07-04,0.9620,0.9620,2.33%,开放申购,开放赎回,
2016-07-01,0.9401,0.9401,-0.15%,开放申购,开放赎回,
2016-06-30,0.9415,0.9415,0.15%,开放申购,开放赎回,
2016-06-29,0.9401,0.9401,0.27%,开放申购,开放赎回,
2016-06-28,0.9376,0.9376,0.88%,开放申购,开放赎回,
2016-06-27,0.9294,0.9294,2.08%,开放申购,开放赎回,
2016-06-24,0.9105,0.9105,-1.03%,开放申购,开放赎回,
2016-06-23,0.9200,0.9200,-0.22%,开放申购,开放赎回,
2016-06-22,0.9220,0.9220,1.63%,开放申购,开放赎回,
2016-06-21,0.9072,0.9072,-0.71%,开放申购,开放赎回,
2016-06-20,0.9137,0.9137,0.69%,开放申购,开放赎回,
2016-06-17,0.9074,0.9074,1.04%,开放申购,开放赎回,
2016-06-16,0.8981,0.8981,-0.17%,开放申购,开放赎回,
2016-06-15,0.8996,0.8996,3.14%,开放申购,开放赎回,
2016-06-14,0.8722,0.8722,0.17%,开放申购,开放赎回,
2016-06-13,0.8707,0.8707,-4.25%,开放申购,开放赎回,
2016-06-08,0.9093,0.9093,-0.15%,开放申购,开放赎回,
2016-06-07,0.9107,0.9107,0.01%,开放申购,开放赎回,
2016-06-06,0.9106,0.9106,0.26%,开放申购,开放赎回,
2016-06-03,0.9082,0.9082,0.80%,开放申购,开放赎回,
2016-06-02,0.9010,0.9010,0.57%,开放申购,开放赎回,
2016-06-01,0.8959,0.8959,0.55%,开放申购,开放赎回,
2016-05-31,0.8910,0.8910,3.76%,开放申购,开放赎回,
2016-05-30,0.8587,0.8587,-0.66%,开放申购,开放赎回,
2016-05-27,0.8644,0.8644,-0.12%,开放申购,开放赎回,
2016-05-26,0.8654,0.8654,0.44%,开放申购,开放赎回,
2016-05-25,0.8616,0.8616,-0.45%,开放申购,开放赎回,
2016-05-24,0.8655,0.8655,-0.80%,开放申购,开放赎回,
2016-05-23,0.8725,0.8725,1.47%,开放申购,开放赎回,
2016-05-20,0.8599,0.8599,0.57%,开放申购,开放赎回,
2016-05-19,0.8550,0.8550,0.20%,开放申购,开放赎回,
2016-05-18,0.8533,0.8533,-2.64%,开放申购,开放赎回,
2016-05-17,0.8764,0.8764,-0.22%,开放申购,开放赎回,
2016-05-16,0.8783,0.8783,1.47%,开放申购,开放赎回,
2016-05-13,0.8656,0.8656,-0.44%,开放申购,开放赎回,
2016-05-12,0.8694,0.8694,0.77%,开放申购,开放赎回,
2016-05-11,0.8628,0.8628,0.19%,开放申购,开放赎回,
2016-05-10,0.8612,0.8612,-0.20%,开放申购,开放赎回,
2016-05-09,0.8629,0.8629,-2.77%,开放申购,开放赎回,
2016-05-06,0.8875,0.8875,-3.26%,开放申购,开放赎回,
2016-05-05,0.9174,0.9174,0.54%,开放申购,开放赎回,
