净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,0.9990,0.9990,0.10%,限制大额申购,开放赎回,
2016-07-19,0.9980,0.9980,0.10%,限制大额申购,开放赎回,
2016-07-18,0.9970,0.9970,0.00%,限制大额申购,开放赎回,
2016-07-15,0.9970,0.9970,0.00%,限制大额申购,开放赎回,
2016-07-14,0.9970,0.9970,0.00%,限制大额申购,开放赎回,
2016-07-13,0.9970,0.9970,0.00%,限制大额申购,开放赎回,
2016-07-12,0.9970,0.9970,0.10%,限制大额申购,开放赎回,
2016-07-11,0.9960,0.9960,0.00%,限制大额申购,开放赎回,
2016-07-08,0.9960,0.9960,-0.20%,限制大额申购,开放赎回,
2016-07-07,0.9980,0.9980,0.00%,限制大额申购,开放赎回,
2016-07-06,0.9980,0.9980,0.00%,限制大额申购,开放赎回,
2016-07-05,0.9980,0.9980,0.00%,限制大额申购,开放赎回,
2016-07-04,0.9980,0.9980,-0.20%,限制大额申购,开放赎回,
2016-07-01,1.0000,1.0000,0.00%,封闭期,封闭期,
2016-06-30,1.0000,1.0000,,封闭期,封闭期,
2016-06-24,1.0000,1.0000,0.00%,封闭期,封闭期,
2016-06-23,1.0000,1.0000,,封闭期,封闭期,
