净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.2169,1.2169,0.00%,限制大额申购,开放赎回,
2016-07-19,1.2169,1.2169,0.03%,限制大额申购,开放赎回,
2016-07-18,1.2165,1.2165,0.03%,限制大额申购,开放赎回,
2016-07-15,1.2161,1.2161,-0.02%,限制大额申购,开放赎回,
2016-07-14,1.2163,1.2163,0.00%,限制大额申购,开放赎回,
2016-07-13,1.2163,1.2163,0.05%,限制大额申购,开放赎回,
2016-07-12,1.2157,1.2157,0.07%,限制大额申购,开放赎回,
2016-07-11,1.2148,1.2148,0.00%,限制大额申购,开放赎回,
2016-07-08,1.2148,1.2148,0.01%,限制大额申购,开放赎回,
2016-07-07,1.2147,1.2147,0.02%,限制大额申购,开放赎回,
2016-07-06,1.2144,1.2144,0.02%,开放申购,开放赎回,
2016-07-05,1.2142,1.2142,0.01%,开放申购,开放赎回,
2016-07-04,1.2141,1.2141,0.04%,开放申购,开放赎回,
2016-07-01,1.2136,1.2136,0.22%,开放申购,开放赎回,
2016-06-30,1.2109,1.2109,0.05%,开放申购,开放赎回,
2016-06-29,1.2103,1.2103,0.07%,开放申购,开放赎回,
2016-06-28,1.2095,1.2095,0.05%,开放申购,开放赎回,
2016-06-27,1.2089,1.2089,0.06%,开放申购,开放赎回,
2016-06-24,1.2082,1.2082,0.07%,开放申购,开放赎回,
2016-06-23,1.2074,1.2074,0.06%,开放申购,开放赎回,
2016-06-22,1.2067,1.2067,0.04%,开放申购,开放赎回,
2016-06-21,1.2062,1.2062,-0.02%,开放申购,开放赎回,
2016-06-20,1.2064,1.2064,0.07%,开放申购,开放赎回,
2016-06-17,1.2055,1.2055,0.03%,开放申购,开放赎回,
2016-06-16,1.2051,1.2051,0.01%,开放申购,开放赎回,
2016-06-15,1.2050,1.2050,0.09%,开放申购,开放赎回,
2016-06-14,1.2039,1.2039,0.01%,开放申购,开放赎回,
2016-06-13,1.2038,1.2038,-0.15%,开放申购,开放赎回,
2016-06-08,1.2056,1.2056,-0.03%,开放申购,开放赎回,
2016-06-07,1.2060,1.2060,0.02%,开放申购,开放赎回,
2016-06-06,1.2057,1.2057,-0.02%,开放申购,开放赎回,
2016-06-03,1.2059,1.2059,0.02%,开放申购,开放赎回,
2016-06-02,1.2057,1.2057,0.01%,开放申购,开放赎回,
2016-06-01,1.2056,1.2056,0.02%,开放申购,开放赎回,
2016-05-31,1.2053,1.2053,0.10%,开放申购,开放赎回,
2016-05-30,1.2041,1.2041,-0.02%,开放申购,开放赎回,
2016-05-27,1.2044,1.2044,0.02%,开放申购,开放赎回,
2016-05-26,1.2042,1.2042,0.00%,开放申购,开放赎回,
2016-05-25,1.2042,1.2042,0.00%,开放申购,开放赎回,
2016-05-24,1.2042,1.2042,-0.04%,开放申购,开放赎回,
2016-05-23,1.2047,1.2047,0.05%,开放申购,开放赎回,
2016-05-20,1.2041,1.2041,0.04%,开放申购,开放赎回,
2016-05-19,1.2036,1.2036,-0.01%,开放申购,开放赎回,
2016-05-18,1.2037,1.2037,-0.09%,开放申购,开放赎回,
2016-05-17,1.2048,1.2048,0.00%,开放申购,开放赎回,
2016-05-16,1.2048,1.2048,0.07%,开放申购,开放赎回,
2016-05-13,1.2040,1.2040,-0.01%,开放申购,开放赎回,
2016-05-12,1.2041,1.2041,0.00%,开放申购,开放赎回,
2016-05-11,1.2041,1.2041,-0.01%,开放申购,开放赎回,
2016-05-10,1.2042,1.2042,0.03%,开放申购,开放赎回,
2016-05-09,1.2038,1.2038,-0.07%,开放申购,开放赎回,
2016-05-06,1.2046,1.2046,-0.12%,开放申购,开放赎回,
2016-05-05,1.2061,1.2061,0.03%,开放申购,开放赎回,
2016-05-04,1.2057,1.2057,0.06%,开放申购,开放赎回,
2016-05-03,1.2050,1.2050,0.06%,开放申购,开放赎回,
2016-04-29,1.2043,1.2043,0.01%,开放申购,开放赎回,
2016-04-28,1.2042,1.2042,-0.02%,开放申购,开放赎回,
2016-04-27,1.2044,1.2044,-0.01%,开放申购,开放赎回,
2016-04-26,1.2045,1.2045,0.02%,开放申购,开放赎回,
2016-04-25,1.2042,1.2042,-0.07%,开放申购,开放赎回,
2016-04-22,1.2050,1.2050,-0.03%,开放申购,开放赎回,
2016-04-21,1.2054,1.2054,-0.05%,开放申购,开放赎回,
2016-04-20,1.2060,1.2060,,开放申购,开放赎回,
