净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2016-07-20,1.2490,1.6540,1.22%,开放申购,开放赎回,
2016-07-19,1.2340,1.6390,0.90%,开放申购,开放赎回,
2016-07-18,1.2230,1.6280,0.41%,开放申购,开放赎回,
2016-07-15,1.2180,1.6230,-0.65%,开放申购,开放赎回,
2016-07-14,1.2260,1.6310,0.74%,开放申购,开放赎回,
2016-07-13,1.2170,1.6220,0.75%,开放申购,开放赎回,
2016-07-12,1.2080,1.6130,1.26%,开放申购,开放赎回,
2016-07-11,1.1930,1.5980,-1.81%,开放申购,开放赎回,
2016-07-08,1.2150,1.6200,-0.82%,开放申购,开放赎回,
2016-07-07,1.2250,1.6300,1.66%,开放申购,开放赎回,
2016-07-06,1.2050,1.6100,0.08%,开放申购,开放赎回,
2016-07-05,1.2040,1.6090,-0.41%,开放申购,开放赎回,
2016-07-04,1.2090,1.6140,1.00%,开放申购,开放赎回,
2016-07-01,1.1970,1.6020,-1.40%,开放申购,开放赎回,
2016-06-30,1.2140,1.6190,0.66%,开放申购,开放赎回,
2016-06-29,1.2060,1.6110,0.58%,开放申购,开放赎回,
2016-06-28,1.1990,1.6040,0.33%,开放申购,开放赎回,
2016-06-27,1.1950,1.6000,1.62%,开放申购,开放赎回,
2016-06-24,1.1760,1.5810,-1.09%,开放申购,开放赎回,
2016-06-23,1.1890,1.5940,0.34%,开放申购,开放赎回,
2016-06-22,1.1850,1.5900,1.37%,开放申购,开放赎回,
2016-06-21,1.1690,1.5740,-1.43%,开放申购,开放赎回,
2016-06-20,1.1860,1.5910,1.19%,开放申购,开放赎回,
2016-06-17,1.1720,1.5770,0.60%,开放申购,开放赎回,
2016-06-16,1.1650,1.5700,0.60%,开放申购,开放赎回,
2016-06-15,1.1580,1.5630,2.30%,开放申购,开放赎回,
2016-06-14,1.1320,1.5370,-0.44%,开放申购,开放赎回,
2016-06-13,1.1370,1.5420,-2.99%,开放申购,开放赎回,
2016-06-08,1.1720,1.5770,0.51%,开放申购,开放赎回,
2016-06-07,1.1660,1.5710,0.43%,开放申购,开放赎回,
2016-06-06,1.1610,1.5660,0.52%,开放申购,开放赎回,
2016-06-03,1.1550,1.5600,-0.35%,开放申购,开放赎回,
2016-06-02,1.1590,1.5640,0.43%,开放申购,开放赎回,
2016-06-01,1.1540,1.5590,1.41%,开放申购,开放赎回,
2016-05-31,1.1380,1.5430,3.45%,开放申购,开放赎回,
2016-05-30,1.1000,1.5050,-0.99%,开放申购,开放赎回,
2016-05-27,1.1110,1.5160,0.09%,开放申购,开放赎回,
2016-05-26,1.1100,1.5150,0.63%,开放申购,开放赎回,
